dataset,split,instance,assets,K,k_ratio,method,run,HV,IGD,PF_Overlap,Runtime,PF_Size,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation,Diversity,Spacing,Archive_Size,Archive_Diversity,Archive_Spacing,run_dir
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,7,1.0817682632565526,0.004478205670769523,0.95,3.1959646,100,1.0,1.0,2.886579864025407e-16,1.1102230246251563e-15,2.886579864025407e-16,1.1102230246251563e-15,1.234677569996061,0.0033859106836556948,99,1.234677569996061,0.0033859106836556,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_007
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,3,1.0783032039496065,0.010464882012966858,0.75,3.3117132,100,1.0,1.0,2.8754776337791553e-16,1.1102230246251563e-15,2.8754776337791553e-16,1.1102230246251563e-15,1.1410886581076813,0.002717992367655994,100,1.1410886581076811,0.0027179923676559,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_003
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,3,1.0821454775334602,0.005193499501862346,0.9166666666666666,4.213782,100,1.0,1.0,2.375877272697835e-16,1.1102230246251563e-15,2.375877272697835e-16,1.1102230246251563e-15,1.2364328210261502,0.007440302662308858,97,1.2364328210261502,0.0074403026623088,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_003
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,26,1.0369248586945865,0.16471633195242952,0.45,2.8282871,100,1.0,1.0,2.886579864025407e-16,1.1102230246251563e-15,2.886579864025407e-16,1.1102230246251563e-15,0.7005101208710385,0.004722538490083319,100,0.7005101208710385,0.0047225384900833,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_026
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,10,1.0788385285080322,0.006318195864178436,0.8333333333333334,3.1305896,100,1.0,1.0,2.420286193682841e-16,1.1102230246251563e-15,2.420286193682841e-16,1.1102230246251563e-15,1.2236890141510026,0.002677629984815418,100,1.2236890141510026,0.0026776299848154,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_010
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,19,1.0789795138714546,0.006536331662708647,0.825,2.8021413,100,1.0,1.0,2.575717417130363e-16,1.1102230246251563e-15,2.575717417130363e-16,1.1102230246251563e-15,1.2050589120014907,0.0027503631516937457,100,1.2050589120014907,0.0027503631516937,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_019
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,18,1.0821882317346323,0.004121536760120424,0.9666666666666667,2.7224559,100,1.0,1.0,2.7866597918091427e-16,1.1102230246251563e-15,2.7866597918091427e-16,1.1102230246251563e-15,1.1982923447997993,0.0029539113846501755,99,1.1982923447997993,0.0029539113846501,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_018
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,MOEAD,27,0.9102402448298131,0.08271734272751462,0.625,14.6443468,96,1.0,1.0,4.012993641093014e-16,1.1102230246251563e-15,3.9968028886505636e-16,1.1102230246251563e-15,0.7922021769637105,0.0027614880962802744,86,0.7922021769637105,0.0027614880962802,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\MOEAD\run_027
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,11,1.0783781199306124,0.00563879435049452,0.8666666666666667,1.6178058,100,1.0,1.0,2.3980817331903383e-16,1.1102230246251563e-15,2.3980817331903383e-16,1.1102230246251563e-15,1.2970973089201836,0.00584133610716824,98,1.2970973089201836,0.0058413361071682,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_011
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,22,1.0831668609601506,0.004252809919746607,0.975,2.8072091,100,1.0,1.0,1.765254609153999e-16,1.1102230246251563e-15,1.765254609153999e-16,1.1102230246251563e-15,1.2269192543588914,0.0034917436801506887,99,1.2269192543588914,0.0034917436801506,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_022
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,2,1.0756541609279442,0.006182171834302915,0.8416666666666667,2.1577271,100,1.0,1.0,2.287059430727822e-16,1.1102230246251563e-15,2.287059430727822e-16,1.1102230246251563e-15,1.1825013758443017,0.006240188029316122,93,1.1825013758443017,0.0062401880293161,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_002
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,14,1.0829215489625226,0.0038236885672813434,0.975,3.4422968,100,1.0,1.0,1.965094753586527e-16,1.1102230246251563e-15,1.965094753586527e-16,1.1102230246251563e-15,1.2343654774124464,0.003402426079050648,99,1.2343654774124464,0.0034024260790506,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_014
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,28,1.0768003629382776,0.004854040073038618,0.9333333333333333,2.725724,100,1.0,1.0,2.2759572004815707e-16,1.1102230246251563e-15,2.2759572004815707e-16,1.1102230246251563e-15,1.193446346733611,0.0033457640088638027,99,1.193446346733611,0.0033457640088638,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_028
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,25,1.083239896051831,0.003927581905732506,0.975,2.8359096,100,1.0,1.0,2.76445533131664e-16,1.1102230246251563e-15,2.76445533131664e-16,1.1102230246251563e-15,1.22516470637622,0.002919454572775387,99,1.22516470637622,0.0029194545727753,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_025
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,9,1.0823395423755853,0.003957294601427847,1.0,2.8461629,100,1.0,1.0,2.853273173286652e-16,1.1102230246251563e-15,2.853273173286652e-16,1.1102230246251563e-15,1.229695181522451,0.0031822215935890614,99,1.229695181522451,0.003182221593589,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_009
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,11,1.0832457483145848,0.003613586995697024,0.9833333333333333,2.7307665,100,1.0,1.0,2.353672812205332e-16,9.992007221626409e-16,2.353672812205332e-16,9.992007221626409e-16,1.2252074379774327,0.0027356493074593103,99,1.2252074379774327,0.0027356493074593,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_011
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,16,1.053731492865019,0.016704753896246594,0.6916666666666667,2.8241476,100,1.0,1.0,3.26405569239796e-16,1.1102230246251563e-15,3.26405569239796e-16,1.1102230246251563e-15,1.342023808116978,0.0030762848427498468,99,1.342023808116978,0.0030762848427498,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_016
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,12,1.083563882696813,0.003565613358721234,0.9916666666666667,3.5142532,100,1.0,1.0,2.475797344914099e-16,1.1102230246251563e-15,2.475797344914099e-16,1.1102230246251563e-15,1.2231086777839133,0.003080069603893763,99,1.2231086777839133,0.0030800696038937,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_012
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,10,1.0771860604256709,0.007268759814782583,0.8333333333333334,1.7603552,100,1.0,1.0,2.4313884239290933e-16,1.1102230246251563e-15,2.4313884239290933e-16,1.1102230246251563e-15,1.1887447579154988,0.005662473230289675,94,1.1887447579154988,0.0056624732302896,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_010
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,9,1.0820843622208787,0.0055190124986849035,0.9,1.7082979,100,1.0,1.0,2.042810365310288e-16,1.1102230246251563e-15,2.042810365310288e-16,1.1102230246251563e-15,1.177404059823485,0.005811597819871396,97,1.177404059823485,0.0058115978198713,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_009
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,20,1.083224655746631,0.004240571065663218,0.9916666666666667,2.8026229,100,1.0,1.0,2.0650148258027915e-16,1.1102230246251563e-15,2.0650148258027915e-16,1.1102230246251563e-15,1.1764023206456589,0.0030922075617680635,99,1.1764023206456589,0.003092207561768,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_020
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,5,1.0803446451557086,0.006041092747202934,0.8666666666666667,1.818837,100,1.0,1.0,2.69784194983913e-16,1.1102230246251563e-15,2.69784194983913e-16,1.1102230246251563e-15,1.2106627537679284,0.005802343895979502,98,1.2106627537679284,0.0058023438959795,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_005
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,13,1.0810809373885257,0.012718124809349637,0.825,3.6401464,100,1.0,1.0,2.7755575615628914e-16,1.1102230246251563e-15,2.7755575615628914e-16,1.1102230246251563e-15,1.1176917927959968,0.00684141005650058,100,1.1176917927959968,0.0068414100565005,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_013
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,17,1.0835288800580183,0.003717999964852724,1.0,2.6990852,100,1.0,1.0,1.8540724511240116e-16,1.1102230246251563e-15,1.8540724511240116e-16,1.1102230246251563e-15,1.224088626730863,0.0031479186180004446,99,1.224088626730863,0.0031479186180004,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_017
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,6,1.0818901061298225,0.006048657418551157,0.8583333333333333,1.4594594,100,1.0,1.0,2.609024107869118e-16,1.1102230246251563e-15,2.609024107869118e-16,1.1102230246251563e-15,1.1773537768553939,0.004906432080920243,97,1.177353776855394,0.0049064320809202,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_006
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,23,1.0790885379995219,0.004311094165874901,0.9333333333333333,2.7884346,100,1.0,1.0,3.1530333899354444e-16,1.1102230246251563e-15,3.1530333899354444e-16,1.1102230246251563e-15,1.297766318529272,0.003199784357726734,100,1.297766318529272,0.0031997843577267,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_023
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,21,1.053840621194346,0.01745586816900008,0.6916666666666667,2.5404921,100,1.0,1.0,2.320366121466577e-16,1.1102230246251563e-15,2.320366121466577e-16,1.1102230246251563e-15,1.34350872766924,0.0031915008739101824,99,1.34350872766924,0.0031915008739101,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_021
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,27,1.0823900496380363,0.004338064684921792,0.975,2.9119677,100,1.0,1.0,2.6201263381153693e-16,1.1102230246251563e-15,2.6201263381153693e-16,1.1102230246251563e-15,1.2228588360476387,0.002760765812477893,99,1.222858836047639,0.0027607658124778,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_027
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,24,1.0806010070624543,0.00501134153355567,0.9666666666666667,2.7840649,100,1.0,1.0,2.542410726391608e-16,1.1102230246251563e-15,2.542410726391608e-16,1.1102230246251563e-15,1.156311030352017,0.0033726652488068175,99,1.156311030352017,0.0033726652488068,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_024
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,18,1.082062002687905,0.0060695749081458635,0.8583333333333333,1.8068101,100,1.0,1.0,2.631228568361621e-16,1.1102230246251563e-15,2.631228568361621e-16,1.1102230246251563e-15,1.1772915390710137,0.005931434147562304,96,1.1772915390710137,0.0059314341475623,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_018
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,8,1.0821941838437656,0.005303031844304877,0.925,1.6495987,100,1.0,1.0,2.5868196473766153e-16,1.1102230246251563e-15,2.5868196473766153e-16,1.1102230246251563e-15,1.1772735998157513,0.006524238699466011,99,1.1772735998157513,0.006524238699466,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_008
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,29,1.0830972630287827,0.003925252649275329,0.975,2.9310008,100,1.0,1.0,2.742250870824137e-16,1.1102230246251563e-15,2.742250870824137e-16,1.1102230246251563e-15,1.2372146767208416,0.0031393902966521236,99,1.2372146767208416,0.0031393902966521,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_029
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,30,1.08060678174243,0.016107006065698648,0.7583333333333333,3.0582786,100,1.0,1.0,2.320366121466577e-16,1.1102230246251563e-15,2.320366121466577e-16,1.1102230246251563e-15,1.1072503389309005,0.01062543352477058,100,1.1072503389309003,0.0106254335247705,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_030
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,GDE3,15,1.083680626961453,0.003446529079682811,0.9916666666666667,2.7651615,100,1.0,1.0,1.8984813721090174e-16,1.1102230246251563e-15,1.8984813721090174e-16,1.1102230246251563e-15,1.223148821288732,0.0024871508814770325,99,1.223148821288732,0.002487150881477,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\GDE3\run_015
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,16,1.0662037468095384,0.009065898539385957,0.7,1.4553154,100,1.0,1.0,2.2315482794965644e-16,1.1102230246251563e-15,2.2315482794965644e-16,1.1102230246251563e-15,1.1443375876786446,0.005362884163577676,95,1.1443375876786446,0.0053628841635776,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_016
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,1,1.074949203059913,0.005867144776550998,0.8666666666666667,4.3171241,100,1.0,1.0,2.453592884421596e-16,1.1102230246251563e-15,2.453592884421596e-16,1.1102230246251563e-15,1.255359764728452,0.005012372470664381,95,1.255359764728452,0.0050123724706643,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_001
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,15,1.0801978129889904,0.0059286091800111,0.8583333333333333,1.748786,100,1.0,1.0,2.6756374893466274e-16,1.1102230246251563e-15,2.6756374893466274e-16,1.1102230246251563e-15,1.1969908643762333,0.005996488388151073,94,1.1969908643762333,0.005996488388151,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_015
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,4,1.0797520673478642,0.00550750334511942,0.9,1.8055405,100,1.0,1.0,1.9317880628477724e-16,1.1102230246251563e-15,1.9317880628477724e-16,1.1102230246251563e-15,1.1981126029111082,0.005589209788334003,99,1.1981126029111082,0.005589209788334,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_004
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,28,1.0817841895129061,0.005227094068291606,0.8916666666666667,2.0272727,100,1.0,1.0,1.5876189252139738e-16,1.1102230246251563e-15,1.5876189252139738e-16,1.1102230246251563e-15,1.2352413858464173,0.006193654073189955,94,1.2352413858464173,0.0061936540731899,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_028
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,17,1.0804090356805967,0.005152411000803387,0.925,1.5905772,100,1.0,1.0,1.965094753586527e-16,1.1102230246251563e-15,1.965094753586527e-16,1.1102230246251563e-15,1.206430793090033,0.006148060740270749,96,1.206430793090033,0.0061480607402707,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_017
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,12,1.0824694446707057,0.005319518162333227,0.9083333333333333,1.5666493,100,1.0,1.0,2.3869795029440865e-16,1.1102230246251563e-15,2.3869795029440865e-16,1.1102230246251563e-15,1.177320841769681,0.005456959368443158,97,1.177320841769681,0.0054569593684431,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_012
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,19,1.0814388476869596,0.005614759978639582,0.8666666666666667,1.7157116,100,1.0,1.0,2.142730437526552e-16,1.1102230246251563e-15,2.142730437526552e-16,1.1102230246251563e-15,1.2335725465977694,0.005424496708972336,96,1.2335725465977694,0.0054244967089723,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_019
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,1,1.0820837654575068,0.005789549760055231,0.8583333333333333,9.9090232,100,1.0,1.0,1.9984014443252816e-16,1.1102230246251563e-15,1.9984014443252816e-16,1.1102230246251563e-15,1.2189136029019731,0.006626298348099846,87,1.2189136029019731,0.0066262983480998,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_001
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,25,1.079284175806852,0.00634932058046428,0.8583333333333333,1.9056879,100,1.0,1.0,2.042810365310288e-16,1.1102230246251563e-15,2.042810365310288e-16,1.1102230246251563e-15,1.151134131992889,0.005438257105625958,93,1.151134131992889,0.0054382571056259,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_025
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,13,1.0795343216788538,0.005807099035907356,0.9416666666666667,1.5273447,100,1.0,1.0,2.6756374893466274e-16,1.1102230246251563e-15,2.6756374893466274e-16,1.1102230246251563e-15,1.1561780219210287,0.005676286800665556,97,1.1561780219210287,0.0056762868006655,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_013
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,7,1.0715065836480073,0.008084315581091468,0.7833333333333333,1.9157135,100,1.0,1.0,2.4646951146678477e-16,1.1102230246251563e-15,2.4646951146678477e-16,1.1102230246251563e-15,1.1970555123657036,0.005843165011318319,91,1.1970555123657036,0.0058431650113183,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_007
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,26,1.0795571326246158,0.005615202506698645,0.9083333333333333,1.7418049,100,1.0,1.0,2.4313884239290933e-16,1.1102230246251563e-15,2.4313884239290933e-16,1.1102230246251563e-15,1.179953160976829,0.006227258636282778,97,1.179953160976829,0.0062272586362827,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_026
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,5,1.0766776770157713,0.00844789985933611,0.725,7.0192542,100,1.0,1.0,1.9761969838327787e-16,1.1102230246251563e-15,1.9761969838327787e-16,1.1102230246251563e-15,1.203545969536533,0.006136094643528036,89,1.203545969536533,0.006136094643528,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_005
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,4,1.0824669455205398,0.004907372748987673,0.925,6.2403366,100,1.0,1.0,2.320366121466577e-16,1.1102230246251563e-15,2.320366121466577e-16,1.1102230246251563e-15,1.222792633717887,0.005058863278396026,89,1.222792633717887,0.005058863278396,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_004
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,20,1.0823571499937845,0.005553313910278106,0.9083333333333333,1.7879036,100,1.0,1.0,2.0872192862952942e-16,1.1102230246251563e-15,2.0872192862952942e-16,1.1102230246251563e-15,1.1766432722227707,0.006488321766243249,96,1.1766432722227709,0.0064883217662432,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_020
