method,universe,window_id,run,assets,K,train_days,test_days,gross_return,net_return,annual_return,annual_net_return,annual_volatility,sharpe,sortino,max_drawdown,turnover,transaction_cost,runtime_sec,daily_return_days,cvar95_loss,mdd_from_daily_returns,rebalance_turnover,cost_scenario,cost_rate,scenario_transaction_cost,scenario_net_return,scenario_annual_net_return
GDE3,SP100,window_011,5,60,10,751,123,0.0922053493645396,0.0912053493645396,0.198055951635404,0.19580969346215,0.223761929091766,0.91855648872372,1.59159159039012,-0.131112718509027,1,0.001,1.5563734,123,0.026146042536345542,-0.13111271850902662,0.4000366991417512,20bps,0.002,0.0008000733982835024,0.0914052759662561,0.19625860763861325
GDE3,SP100,window_001,6,60,10,755,124,0.0384678824288569,0.0374678824288569,0.0797294504797745,0.0776174946380128,0.348124402644988,0.392217910090837,0.61022571515627,-0.223731367004596,1,0.001,1.3454456,124,0.046024583274670704,-0.22373136700459562,1.0,20bps,0.002,0.002,0.0364678824288569,0.07550763910165914
GDE3,SP100,window_002,6,60,10,755,126,0.243251101774753,0.242251101774753,0.545673302064136,0.543187799860587,0.191154974660529,2.37425069095403,4.34140165466022,-0.0770876941556617,1,0.001,1.2588935,126,0.021636343339211384,-0.0770876941556613,0.6036941263270236,20bps,0.002,0.0012073882526540472,0.24204371352209897,0.5426725862997659
GDE3,SP100,window_003,6,60,10,756,124,-0.260243450534686,-0.261243450534686,-0.458055645608828,-0.459543435570243,0.413351844511988,-1.27468531819523,-2.17277201734039,-0.278245668495189,1,0.001,1.0661605,124,0.051832935577529826,-0.27824566849518895,0.3447881239613904,20bps,0.002,0.0006895762479227808,-0.26093302678260877,-0.4590818125799788
GDE3,SP100,window_004,6,60,10,756,125,-0.106410645895494,-0.107410645895494,-0.202934190987914,-0.204731404848046,0.278510750237446,-0.676081457383785,-1.14496059386115,-0.224274601469638,1,0.001,1.1891109,125,0.03415621892615338,-0.2242746014696375,0.35849328575453193,20bps,0.002,0.0007169865715090639,-0.10712763246700306,-0.20422297662868094
GDE3,SP100,window_005,6,60,10,755,123,0.405989924099274,0.404989924099274,1.0099398510818,1.00701209915528,0.191435808784769,3.74660767205244,6.29135217438015,-0.09159596071084,1,0.001,1.4234752,123,0.021558006131115547,-0.09159596071083997,0.2569706972906211,20bps,0.002,0.0005139413945812422,0.40547598270469276,1.0084348852989735
GDE3,SP100,window_006,6,60,10,753,125,0.138340167249486,0.137340167249486,0.298507534902493,0.296208904804306,0.171788778240938,1.60593510607906,2.73079315375571,-0.0861196459068341,1,0.001,1.4024955,125,0.020051502183048544,-0.08611964590683374,0.37498251563138246,20bps,0.002,0.000749965031262765,0.13759020221822324,0.2967834502701745
GDE3,SP100,window_007,6,60,10,752,124,0.40922105818513,0.40822105818513,1.00800147164319,1.00510676425707,0.166431576079325,4.27672594111127,7.65430888768435,-0.0636533236870398,1,0.001,1.4078737,124,0.017909507907574486,-0.0636533236870398,0.3090983801519378,20bps,0.002,0.0006181967603038756,0.4086028614248261,1.0062117225902556
GDE3,SP100,window_008,6,60,10,752,126,0.0280571755416414,0.0270571755416414,0.0569015561826574,0.0548464418315739,0.260214631001933,0.341023295714903,0.561874214693681,-0.134599311716692,1,0.001,1.4291109,126,0.03208481767049488,-0.1345993117166917,0.1968091084144722,20bps,0.002,0.0003936182168289444,0.027663557324812453,0.05609238705348818
GDE3,SP100,window_009,6,60,10,752,122,0.193443760378198,0.192443760378198,0.440920799564279,0.438428013883579,0.294796622415516,1.3864120930701,1.77676376337315,-0.187205923380516,1,0.001,1.3731081,122,0.04186086198690657,-0.18720592338051567,0.2816869086462629,20bps,0.002,0.0005633738172925258,0.19288038656090548,0.43951615552228485
GDE3,SP100,window_010,6,60,10,750,126,0.130314572860964,0.129314572860964,0.277611033621864,0.275351404476142,0.187078873574688,1.40313225399452,2.02071076405098,-0.0801421043347709,1,0.001,1.4262132,126,0.025393988087546532,-0.08014210433477076,0.5408743719112568,20bps,0.002,0.0010817487438225136,0.1292328241171415,0.2751667710635748
GDE3,SP100,window_011,6,60,10,751,123,0.0835244490951854,0.0825244490951854,0.1786283422058,0.176400813229048,0.216578156275872,0.866212866363334,1.48785740890529,-0.130342608641202,1,0.001,1.4523373,123,0.025681926741332857,-0.1303426086412015,0.4758691190439546,20bps,0.002,0.0009517382380879092,0.0825727108570975,0.1765082681620116
GDE3,SP100,window_001,7,60,10,755,124,0.0175846147492031,0.0165846147492031,0.0360608779571874,0.0339927697104974,0.368554170826734,0.278198480621282,0.430927098814556,-0.240899824495599,1,0.001,1.3198218,124,0.04971992684146478,-0.2408998244955992,1.0,20bps,0.002,0.002,0.0155846147492031,0.031926760391974174
GDE3,SP100,window_002,7,60,10,755,126,0.267966966841931,0.266966966841931,0.607740229002327,0.605205295068644,0.200886405447596,2.4649426561754,4.45163538321767,-0.0817495631166841,1,0.001,1.2044873,126,0.023154133414779503,-0.08174956311668458,0.6090635821857966,20bps,0.002,0.0012181271643715932,0.2667488396775594,0.6046526228244433
GDE3,SP100,window_003,7,60,10,756,124,-0.235815742319726,-0.236815742319726,-0.421066914025291,-0.42260547857649,0.384559162924306,-1.22858946532387,-2.0632377805862,-0.263967047083211,1,0.001,1.0865664,124,0.04778827088401562,-0.2639670470832123,0.3762515231257506,20bps,0.002,0.0007525030462515012,-0.23656824536597748,-0.42222488219550525
GDE3,SP100,window_004,7,60,10,756,125,-0.135910502498101,-0.136910502498101,-0.255092421370922,-0.256829337299163,0.301789954206742,-0.825669166053752,-1.34370702270899,-0.267806393594398,1,0.001,1.1664495,125,0.03737589138542508,-0.2678063935943974,0.4335166582891008,20bps,0.002,0.0008670333165782016,-0.1367775358146792,-0.2565985031399879
GDE3,SP100,window_005,7,60,10,755,123,0.378496124321326,0.377496124321326,0.930240259327452,0.927372544174708,0.1874490831202,3.6058362845029,5.96769673353304,-0.102228508273189,1,0.001,1.4100274,123,0.021443318239294854,-0.10222850827318886,0.2662797884309521,20bps,0.002,0.0005325595768619042,0.37796356474446413,0.9287127584921271
GDE3,SP100,window_006,7,60,10,753,125,0.102097502630642,0.101097502630642,0.216509645812561,0.214285384347773,0.157103240687865,1.32570583091538,2.11108596743397,-0.0906017767947963,1,0.001,1.4094318,125,0.01911934717622647,-0.09060177679479586,0.4800343696101531,20bps,0.002,0.0009600687392203063,0.1011374338914217,0.21437416258987785
GDE3,SP100,window_007,7,60,10,752,124,0.372190090959244,0.371190090959244,0.902222333490337,0.899406140130161,0.163738208775207,4.0130031219596,7.32964323603215,-0.0643369938388839,1,0.001,1.3820555,124,0.017427224461976015,-0.06433699383888358,0.49804139950034926,20bps,0.002,0.0009960827990006986,0.3711940081602433,0.8994171675909954
GDE3,SP100,window_008,7,60,10,752,126,0.0230423506272814,0.0220423506272814,0.0466156511769935,0.0445705664757388,0.272613540236617,0.301654713038353,0.498178471518586,-0.163953693083153,1,0.001,1.3940675,126,0.03332567361368434,-0.16395369308315255,0.18669092924613476,20bps,0.002,0.0003733818584922695,0.02266896876878913,0.04585181968261853
GDE3,SP100,window_009,7,60,10,752,122,0.170776406093108,0.169776406093108,0.384962516176793,0.382520170726447,0.305350406907467,1.21864691926349,1.62836945784153,-0.187335910577002,1,0.001,1.4715852,122,0.043229427840485994,-0.18733591057700172,0.3843883426452082,20bps,0.002,0.0007687766852904164,0.1700076294078176,0.38308470028486896
GDE3,SP100,window_010,7,60,10,750,126,0.149717830597473,0.148717830597473,0.32185108999376,0.319552654332566,0.187209803521136,1.58434610369106,2.25737023695985,-0.0791702435604187,1,0.001,1.4308463,126,0.025595744725565084,-0.07917024356041935,0.5948639847332474,20bps,0.002,0.001189727969466495,0.1485281026280065,0.3191168025262887
GDE3,SP100,window_011,7,60,10,751,123,0.0756036432053087,0.0746036432053087,0.161043635232186,0.158833189148106,0.210149791349585,0.814682199430392,1.3633151796026,-0.125653689852175,1,0.001,1.5066116,123,0.02468674656849194,-0.12565368985217462,0.5239304530741797,20bps,0.002,0.0010478609061483595,0.07455578229916034,0.15872744926662263
GDE3,SP100,window_001,8,60,10,755,124,0.0375051155693329,0.0365051155693329,0.0776960917414939,0.0755861580053445,0.331795887354163,0.38955939475343,0.596312050954083,-0.218272081240337,1,0.001,1.1192925,124,0.0445834818052655,-0.2182720812403376,1.0,20bps,0.002,0.002,0.0355051155693329,0.07347832451170233
GDE3,SP100,window_002,8,60,10,755,126,0.230347006648199,0.229347006648199,0.513753756768184,0.511294062754887,0.186878764510796,2.31246722638972,4.23089645885266,-0.0788324992779154,1,0.001,1.2094516,126,0.0210486080852886,-0.07883249927791502,0.665752206081087,20bps,0.002,0.001331504412162174,0.2290155022360368,0.5104791047364976
GDE3,SP100,window_003,8,60,10,756,124,-0.228883140906703,-0.229883140906703,-0.410343469601904,-0.411896453639628,0.382751429481206,-1.18829550095732,-1.97721405897077,-0.265838607358718,1,0.001,1.3349938,124,0.0476507350957648,-0.265838607358717,0.44715658030526517,20bps,0.002,0.0008943131606105304,-0.22977745406731354,-0.41173242197442883
GDE3,SP100,window_004,8,60,10,756,125,-0.127062844414365,-0.128062844414365,-0.239635756176067,-0.24139075337546,0.293580038456178,-0.787126060030975,-1.29784839420692,-0.253460092589837,1,0.001,1.4293419,125,0.03620270545411185,-0.2534600925898367,0.4641086132153761,20bps,0.002,0.0009282172264307522,-0.12799106164079574,-0.24126484289752947
GDE3,SP100,window_005,8,60,10,755,123,0.396770665162112,0.395770665162112,0.98303091281909,0.980123298947344,0.185658032877325,3.78453166541484,6.2541047672146,-0.0946963230257623,1,0.001,1.398095,123,0.021429032629109383,-0.09469632302576214,0.31768868694546265,20bps,0.002,0.0006353773738909253,0.3961352877882211,0.9811832277670258
GDE3,SP100,window_006,8,60,10,753,125,0.130537096057474,0.129537096057474,0.280625636856086,0.278343021620763,0.167882602039339,1.556919302251,2.59657371230264,-0.0864619473176429,1,0.001,1.4236703,125,0.019894489254226513,-0.0864619473176429,0.3940761368039567,20bps,0.002,0.0007881522736079134,0.1297489437838661,0.2788264171371502
GDE3,SP100,window_007,8,60,10,752,124,0.40040671713197,0.39940671713197,0.982559578840705,0.9796835659556,0.163003443194414,4.28481625113389,7.95163777329827,-0.0624120594866653,1,0.001,1.3721593,124,0.017239404394740844,-0.06241205948666506,0.34882075985893296,20bps,0.002,0.0006976415197178659,0.39970907561225216,0.980552929172823
GDE3,SP100,window_008,8,60,10,752,126,0.0105664044313925,0.0095664044313924,0.0212444577653927,0.0192243249565296,0.233509240776096,0.205445643077408,0.321880033619714,-0.131921095301703,1,0.001,1.4089256,126,0.029149368750874313,-0.13192109530170337,0.22597220731195974,20bps,0.002,0.0004519444146239195,0.01011446001676858,0.02033122233496809
GDE3,SP100,window_009,8,60,10,752,122,0.198742055623606,0.197742055623606,0.45416546963905,0.451660884887846,0.308297049205319,1.36836402585363,1.77518874314588,-0.192437135942326,1,0.001,1.28682,122,0.04336791633560234,-0.19243713594232592,0.267450181036574,20bps,0.002,0.000534900362073148,0.19820715526153285,0.4528254892954946
GDE3,SP100,window_010,8,60,10,750,126,0.120628132438437,0.119628132438437,0.255807411212458,0.253567154947582,0.185247142300182,1.32226353153779,1.85791960579121,-0.0836817638759857,1,0.001,1.4105386,126,0.025754130457687013,-0.08368176387598536,0.5662253418337361,20bps,0.002,0.0011324506836674722,0.11949568175476952,0.253270581467576
GDE3,SP100,window_011,8,60,10,751,123,0.0739258780991765,0.0729258780991765,0.157336251913026,0.155129423497785,0.216253526925707,0.7828959895538,1.37041100303765,-0.126664634469279,1,0.001,1.5151047,123,0.025619411738652557,-0.12666463446927956,0.4837302944258704,20bps,0.002,0.0009674605888517409,0.07295841751032477,0.15520119845655023
GDE3,SP100,window_001,9,60,10,755,124,0.0372786736384882,0.0362786736384882,0.077218130323421,0.0751086721759646,0.331975837885705,0.388075876234466,0.5999176974019,-0.218800872080376,1,0.001,1.4134036,124,0.044144482764096306,-0.21880087208037569,1.0,20bps,0.002,0.002,0.035278673638488196,0.07300131425621204
GDE3,SP100,window_002,9,60,10,755,126,0.262226511673147,0.261226511673147,0.593215766770561,0.590692313747215,0.200602445750476,2.42288695354571,4.26814836559114,-0.0881342012896743,1,0.001,1.3262286,126,0.023494952357950374,-0.08813420128967508,0.6112315940775038,20bps,0.002,0.0012224631881550077,0.261004048484992,0.59013121029554
GDE3,SP100,window_003,9,60,10,756,124,-0.237933287422095,-0.238933287422095,-0.424322433215793,-0.425856594212298,0.391462064439081,-1.2144169710828,-2.03519918815218,-0.257844269186072,1,0.001,1.3342772,124,0.04984346608898672,-0.2578442691860723,0.24826097877414616,20bps,0.002,0.0004965219575482924,-0.23842980937964328,-0.42508443775732396
GDE3,SP100,window_004,9,60,10,756,125,-0.109571077028377,-0.110571077028377,-0.208607181736599,-0.210397934108229,0.284610294484551,-0.680659937145915,-1.14220699617723,-0.229651856724868,1,0.001,1.4047925,125,0.034895255190400716,-0.2296518567248672,0.36808643253395296,20bps,0.002,0.000736172865067906,-0.1103072498934449,-0.20992568357816244
GDE3,SP100,window_005,9,60,10,755,123,0.46322893419165,0.46222893419165,1.18116527253365,1.17811234809597,0.189161207185298,4.22285184873672,6.89291886748726,-0.0915496248115533,1,0.001,1.4148348,123,0.021534975077432156,-0.09154962481155393,0.26555126317078037,20bps,0.002,0.0005311025263415607,0.4626978316653084,1.1795435840915665
GDE3,SP100,window_006,9,60,10,753,125,0.136668039122311,0.135668039122311,0.294665084236986,0.292369886128531,0.169969931611122,1.60404641888763,2.64772435091037,-0.0876261296427077,1,0.001,1.4215054,125,0.02016599065000343,-0.08762612964270788,0.3665456285474535,20bps,0.002,0.000733091257094907,0.1359349478652161,0.29298229377131313
GDE3,SP100,window_007,9,60,10,752,124,0.444637790047434,0.443637790047434,1.1118907977913,1.1089209365799,0.168378010837011,4.52961679531027,7.92139229072336,-0.0625959257589708,1,0.001,1.3491419,124,0.018407572925367027,-0.06259592575897122,0.32796044669913704,20bps,0.002,0.0006559208933982741,0.4439818691540357,1.1099425642228598
GDE3,SP100,window_008,9,60,10,752,126,0.0335288717411784,0.0325288717411784,0.0681819287225931,0.066115870979111,0.276180410530378,0.374907939028885,0.633435996600356,-0.154515742319859,1,0.001,1.403838,126,0.03339186363538507,-0.15451574231985876,0.1372185745248401,20bps,0.002,0.0002744371490496802,0.03325443459212872,0.06761472660429946
GDE3,SP100,window_009,9,60,10,752,122,0.148547271564047,0.147547271564047,0.331195795973898,0.328802853435267,0.287542998283761,1.13798401550422,1.48097176089269,-0.180978711498585,1,0.001,1.3794235,122,0.04031141173349081,-0.18097871149858513,0.29885582139506717,20bps,0.002,0.0005977116427901344,0.14794955992125688,0.32976523933151203
GDE3,SP100,window_010,9,60,10,750,126,0.102108800854496,0.101108800854496,0.214643808920934,0.212440591319225,0.176401640749617,1.19044281566913,1.69181559372903,-0.0840646363367885,1,0.001,1.42879,126,0.024179905778403187,-0.08406463633678818,0.6618971590565547,20bps,0.002,0.0013237943181131093,0.10078500653638289,0.21172763061530442
GDE3,SP100,window_011,9,60,10,751,123,0.0720936227965023,0.0710936227965023,0.153294422783083,0.15109154483995,0.215589781588793,0.768414246272576,1.36752486309356,-0.130349124181321,1,0.001,1.4826,123,0.025430942546679287,-0.13034912418132083,0.5546614179240162,20bps,0.002,0.0011093228358480325,0.07098429996065428,0.15085085070752902
GDE3,SP100,window_001,10,60,10,755,124,0.0305147578484946,0.0295147578484946,0.0629908714368128,0.0608956177757694,0.337934535999458,0.347796079128555,0.531333938517467,-0.22350906758759,1,0.001,1.3003835,124,0.04553536361826997,-0.22350906758758993,1.0,20bps,0.002,0.002,0.028514757848494603,0.058802463898820045
GDE3,SP100,window_002,10,60,10,755,126,0.276627171812044,0.275627171812044,0.629776935808818,0.627224681465195,0.200183385549167,2.54101655696472,4.70423416730539,-0.0817131121498496,1,0.001,1.0650723,126,0.02295490538985275,-0.08171311214984978,0.592710090709887,20bps,0.002,0.0011854201814197741,0.27544175163062423,0.626751661802595
GDE3,SP100,window_003,10,60,10,756,124,-0.244461810198411,-0.245461810198411,-0.434300714298996,-0.435821301354064,0.397513648333363,-1.23384679103744,-2.08860110906762,-0.272037793561242,1,0.001,1.267918,124,0.0499364917569556,-0.27203779356124236,0.33045778365449985,20bps,0.002,0.0006609155673089997,-0.24512272576572,-0.43530592690019476
GDE3,SP100,window_004,10,60,10,756,125,-0.110699692551262,-0.111699692551262,-0.210628104278701,-0.212416549289416,0.283600153183942,-0.693011220997033,-1.14533012782899,-0.244746453588097,1,0.001,1.3820034,125,0.03493287233487817,-0.24474645358809877,0.4062569589170974,20bps,0.002,0.0008125139178341948,-0.1115122064690962,-0.21208139645751
GDE3,SP100,window_005,10,60,10,755,123,0.339333532176999,0.338333532176999,0.819563343623528,0.816781044650915,0.182304761236055,3.37770850821154,5.76418335597933,-0.0887834911069469,1,0.001,1.3790894,123,0.021369977417884246,-0.08878349110694739,0.35599265733324226,20bps,0.002,0.0007119853146664845,0.33862154686233253,0.8175821641454879
GDE3,SP100,window_006,10,60,10,753,125,0.111681470380108,0.110681470380108,0.237930945844531,0.235687022180782,0.163279506417576,1.38856346310954,2.2622400827056,-0.0899445893839457,1,0.001,1.3526043,125,0.020282975517792488,-0.089944589383946,0.4248582746175684,20bps,0.002,0.0008497165492351369,0.11083175383087288,0.23602411577222027
GDE3,SP100,window_007,10,60,10,752,124,0.452167231279833,0.451167231279833,1.13432036352934,1.13133451723066,0.165951722059071,4.65729161403909,8.18798435671106,-0.0641949377363265,1,0.001,1.3807877,124,0.0182956364465019,-0.06419493773632645,0.36511078477872083,20bps,0.002,0.0007302215695574417,0.45143700971027556,1.1321398250269925
GDE3,SP100,window_008,10,60,10,752,126,0.0191572168144936,0.0181572168144936,0.0386814325850646,0.0366441181514354,0.249949639625927,0.275318173185712,0.443193181380383,-0.13201409166197,1,0.001,1.3729564,126,0.03131496408631744,-0.13201409166196998,0.16705483273923222,20bps,0.002,0.00033410966547846446,0.018823107149015136,0.038000523660773444
GDE3,SP100,window_009,10,60,10,752,122,0.177889088224903,0.176889088224903,0.402398312968032,0.399940146954743,0.291161282159503,1.30679379387488,1.73377155147329,-0.184388168696049,1,0.001,1.427405,122,0.04052182328742593,-0.18438816869604968,0.2695350847212088,20bps,0.002,0.0005390701694424176,0.1773500180554606,0.40107291260732847
GDE3,SP100,window_010,10,60,10,750,126,0.134777280769646,0.133777280769646,0.287719476950952,0.285450922389413,0.184683980737357,1.46168172144703,2.09272790872286,-0.0849250873047352,1,0.001,1.4456536,126,0.025051638310709088,-0.08492508730473514,0.6421555237690595,20bps,0.002,0.001284311047538119,0.1334929697221079,0.2848063124094433
GDE3,SP100,window_011,10,60,10,751,123,0.0703356288806927,0.0693356288806927,0.14942321320913,0.147224125315586,0.213752310073999,0.757468920417498,1.3264400064906,-0.130139593591488,1,0.001,1.4910883,123,0.025962303209323027,-0.1301395935914882,0.39022649437979223,20bps,0.002,0.0007804529887595845,0.06955517589193311,0.1477067437961661
MOEAD,SP100,window_001,1,60,10,755,124,0.023717066385035,0.022717066385035,0.0487893586442725,0.0467083773685879,0.379535247699438,0.31249854817354,0.496220825677952,-0.243654235353551,1,0.001,12.4446317,124,0.04942509768480654,-0.24365423535355202,1.0,20bps,0.002,0.002,0.021717066385034997,0.04462949542832062
MOEAD,SP100,window_002,1,60,10,755,126,0.239872877281144,0.238872877281144,0.537284751817422,0.534806006062859,0.188030585596427,2.38171135254173,4.20362759256433,-0.0766794664286387,1,0.001,11.5209822,126,0.021733939162160373,-0.07667946642863832,0.6372596951788378,20bps,0.002,0.0012745193903576757,0.23859835789078634,0.5341258921697527
MOEAD,SP100,window_003,1,60,10,756,124,-0.254107261845272,-0.255107261845272,-0.448880796130818,-0.450381335541211,0.398549499422926,-1.29493918440952,-2.16863885239887,-0.269399101259011,1,0.001,11.2625336,124,0.050607775001742086,-0.2693991012590111,0.3216631168657834,20bps,0.002,0.0006433262337315668,-0.2547505880790036,-0.44984637090695445
MOEAD,SP100,window_004,1,60,10,756,125,-0.186556551162652,-0.187556551162652,-0.340492149482723,-0.342125621989529,0.318689812515435,-1.14700985129593,-1.80121809004269,-0.325878167295288,1,0.001,11.3797485,125,0.04040685322926401,-0.3258781672952874,0.4122860161170837,20bps,0.002,0.0008245720322341675,-0.18738112319488615,-0.3418392128800679
MOEAD,SP100,window_005,1,60,10,755,123,0.408700936840947,0.407700936840947,1.0178880139496,1.01495433900423,0.193670254327689,3.72595415124706,6.04757861921508,-0.0961158386299198,1,0.001,11.9245388,123,0.022443342506533015,-0.09611583862991968,0.3946945037167101,20bps,0.002,0.0007893890074334202,0.4079115478335136,1.0155720215725976
MOEAD,SP100,window_006,1,60,10,753,125,0.152198324329315,0.151198324329315,0.330573636980754,0.328246560361517,0.169108073892706,1.77331085774463,2.96071064663951,-0.0819158455538832,1,0.001,12.1579064,125,0.01980859017182924,-0.0819158455538821,0.437724759488787,20bps,0.002,0.000875449518977574,0.1513228748103374,0.32853628695285986
MOEAD,SP100,window_007,1,60,10,752,124,0.464608698126027,0.463608698126027,1.17164622035359,1.16863395482773,0.176125868159063,4.49671896696678,7.99512296088353,-0.0663109930345056,1,0.001,11.0447335,124,0.018949888385771142,-0.06631099303450572,0.26647276048548857,20bps,0.002,0.0005329455209709771,0.464075752605056,1.1700405826145528
MOEAD,SP100,window_008,1,60,10,752,126,-0.0121069355063997,-0.0131069355063997,-0.0240672931254433,-0.0260420792544306,0.24396789999305,0.0206465610838408,0.0329720856436557,-0.142334029181357,1,0.001,11.7049115,126,0.030373938757092815,-0.1423340291813574,0.07166408702178478,20bps,0.002,0.00014332817404356956,-0.012250263680443269,-0.02435045840064609
MOEAD,SP100,window_009,1,60,10,752,122,0.184495018328889,0.183495018328889,0.418692682802349,0.416219817766991,0.306919894045596,1.29243753198869,1.68309838276741,-0.191353190252701,1,0.001,11.6049874,122,0.043127595222778856,-0.19135319025270092,0.2523342634513138,20bps,0.002,0.0005046685269026276,0.1839903498019864,0.4174444274803646
MOEAD,SP100,window_010,1,60,10,750,126,0.142743438691144,0.141743438691144,0.305862566671661,0.303578079794279,0.178196396653814,1.58691607006325,2.27636201147918,-0.0837847609466104,1,0.001,12.1889428,126,0.02390610386197051,-0.08378476094661025,0.5520806823436449,20bps,0.002,0.00110416136468729,0.1416392773264567,0.3033402395344744
MOEAD,SP100,window_011,1,60,10,751,123,0.0852070041141357,0.0842070041141357,0.182381150503916,0.180149991955122,0.225323072910868,0.85524967322406,1.49532864534746,-0.136322774633319,1,0.001,11.706487,123,0.02659529567125387,-0.13632277463331788,0.4361362356579553,20bps,0.002,0.0008722724713159106,0.0843347316428198,0.18043485214967836
MOEAD,SP100,window_001,2,60,10,755,124,0.0214587928158012,0.0204587928158012,0.0440929162812489,0.0420166757851199,0.343962297057244,0.295352130333387,0.452073263702284,-0.230689799664505,1,0.001,11.5313127,124,0.046368273082612155,-0.23068979966450476,1.0,20bps,0.002,0.002,0.0194587928158012,0.039942534474714186
MOEAD,SP100,window_002,2,60,10,755,126,0.261075861389406,0.260075861389406,0.590312328179033,0.587791176456255,0.195543789781113,2.47116022990564,4.28402625919639,-0.0821169463921376,1,0.001,11.4834908,126,0.022752146693867287,-0.08211694639213751,0.6281066055842603,20bps,0.002,0.0012562132111685208,0.2598196481782375,0.5871455459359383
MOEAD,SP100,window_003,2,60,10,756,124,-0.245570098832936,-0.246570098832936,-0.435985838902204,-0.437504122006236,0.39469828003217,-1.25304114315206,-2.14258855447976,-0.271516299287218,1,0.001,11.2060238,124,0.049411564142557894,-0.2715162992872192,0.3775189633153878,20bps,0.002,0.0007550379266307757,-0.2463251367595668,-0.43713239247015456
MOEAD,SP100,window_004,2,60,10,756,125,-0.115707724192093,-0.116707724192093,-0.219564176116899,-0.221342383188244,0.274798014280049,-0.765509480883675,-1.28324112784997,-0.231876658403884,1,0.001,11.1157352,125,0.033979369353223425,-0.23187665840388338,0.40340323471584605,20bps,0.002,0.0008068064694316922,-0.1165145306615247,-0.2209990044011687
MOEAD,SP100,window_005,2,60,10,755,123,0.379387142017975,0.378387142017975,0.932797283065523,0.929927623153776,0.187348334144531,3.61477840396812,5.879663337922,-0.0937776070235897,1,0.001,11.5323005,123,0.02224134576298507,-0.09377760702358984,0.3346997825002142,20bps,0.002,0.0006693995650004284,0.37871774245297457,0.9308760924537987
MOEAD,SP100,window_006,2,60,10,753,125,0.124848072879451,0.123848072879451,0.267667158293458,0.265396217977813,0.16974729687349,1.48168937462355,2.51158446252031,-0.0890884530598494,1,0.001,11.6070829,125,0.020124683615589445,-0.08908845305984958,0.38334557672907665,20bps,0.002,0.0007666911534581533,0.12408138172599285,0.2659258649080567
MOEAD,SP100,window_007,2,60,10,752,124,0.409424440672103,0.408424440672103,1.00859046400225,1.00569532521377,0.169111662118932,4.21329805168686,7.60971188080836,-0.0660073535060707,1,0.001,11.03811,124,0.018250004435112637,-0.06600735350607057,0.359466909367721,20bps,0.002,0.000718933818735442,0.40870550685336754,1.006508836510085
MOEAD,SP100,window_008,2,60,10,752,126,-0.0037698291252069,-0.0047698291252069,-0.0075254466387806,-0.0095169069805302,0.265541371946639,0.102633523421449,0.167292965981419,-0.155394508250832,1,0.001,11.8088391,126,0.032600619962374275,-0.15539450825083234,0.15860082608389633,20bps,0.002,0.00031720165216779267,-0.004087030777374693,-0.008157357734174253
MOEAD,SP100,window_009,2,60,10,752,122,0.193417203667518,0.192417203667518,0.440854570595082,0.438361844046367,0.302467943249418,1.35853507798076,1.74770601268391,-0.185867366231127,1,0.001,11.3216355,122,0.042809254116146,-0.1858673662311271,0.35232334041824864,20bps,0.002,0.0007046466808364973,0.1927125569866815,0.4390978474044469
MOEAD,SP100,window_010,2,60,10,750,126,0.148608852880465,0.147608852880465,0.319302296915378,0.317006079209617,0.175047522608956,1.67084635436439,2.37821127198578,-0.0828326216392758,1,0.001,12.1028658,126,0.02348252393887233,-0.08283262163927552,0.5389993909674161,20bps,0.002,0.0010779987819348324,0.14753085409853017,0.3168270611081023
MOEAD,SP100,window_011,2,60,10,751,123,0.0792971503685513,0.0782971503685513,0.169226625349363,0.167008214197331,0.22812381277744,0.798450683245741,1.38497657587461,-0.137537383509338,1,0.001,10.9167757,123,0.026752467430996674,-0.13753738350933808,0.4043440489938187,20bps,0.002,0.0008086880979876374,0.07848846227056366,0.16743245582284216
MOEAD,SP100,window_001,3,60,10,755,124,0.0377798543460532,0.0367798543460532,0.078276140137447,0.0761656293717974,0.336885683436818,0.39031383878315,0.593352275511736,-0.219593686907874,1,0.001,11.082972,124,0.04543523091489781,-0.2195936869078744,1.0,20bps,0.002,0.002,0.0357798543460532,0.07405721886661043
MOEAD,SP100,window_002,3,60,10,755,126,0.283493731418268,0.282493731418268,0.647356158589989,0.644790171127152,0.207265095338266,2.51283176586925,4.7226119803457,-0.0885583595639815,1,0.001,11.38957,126,0.023856530561968015,-0.08855835956398117,0.6079369055645679,20bps,0.002,0.0012158738111291358,0.28227785760713886,0.6442365041095537
MOEAD,SP100,window_003,3,60,10,756,124,-0.221618215992485,-0.222618215992485,-0.398998696919816,-0.400566796151701,0.354040232201649,-1.26064597947243,-2.06058766851911,-0.250646508474213,1,0.001,11.1119978,124,0.04503329246160892,-0.2506465084742133,0.4445257043933929,20bps,0.002,0.0008890514087867859,-0.22250726740127177,-0.4003929203787324
MOEAD,SP100,window_004,3,60,10,756,125,-0.13453155655419,-0.13553155655419,-0.252693956443736,-0.254433690222421,0.285710770806852,-0.877387878560729,-1.47217900379899,-0.247740805193001,1,0.001,10.8170744,125,0.03523303347512431,-0.24774080519300057,0.46860039090314937,20bps,0.002,0.0009372007818062987,-0.13546875733599628,-0.25432449643689714
