method,universe,window_id,run,assets,K,train_days,test_days,gross_return,net_return,annual_return,annual_net_return,annual_volatility,sharpe,sortino,max_drawdown,turnover,transaction_cost,runtime_sec,daily_return_days,cvar95_loss,mdd_from_daily_returns,rebalance_turnover
NSGAII,SP100,window_009,8,60,10,752,122,0.193210284906765,0.192210284906765,0.440338596007065,0.437846330187038,0.303171105525228,1.35456615009227,1.77744690956184,-0.192079474760132,1,0.001,1.4580416,122,0.04217971710575214,-0.19207947476013254,0.30810311170168825
NSGAII,SP100,window_010,8,60,10,750,126,0.139473759619255,0.138473759619255,0.298400448860839,0.296122501341601,0.183059432608859,1.51821503218212,2.16927511446546,-0.091626154469111,1,0.001,1.2600292,126,0.02456616312147037,-0.09162615446911115,0.6339266142537071
NSGAII,SP100,window_011,8,60,10,751,123,0.0871594842808063,0.0861594842808063,0.186743661483072,0.18450829074118,0.228792323788443,0.861807674270442,1.47996169252324,-0.135898994323697,1,0.001,1.2626329,123,0.026783699997373716,-0.13589899432369734,0.33883133201670224
NSGAII,SP100,window_001,9,60,10,755,124,0.0227766879809119,0.0217766879809119,0.046832389941005,0.044753382836866,0.359535123186556,0.304690997799798,0.471280191459954,-0.235593623640592,1,0.001,1.2934375,124,0.047579843670088794,-0.235593623640592,1.0
NSGAII,SP100,window_002,9,60,10,755,126,0.210260907113959,0.209260907113959,0.464731463288303,0.462311941474075,0.184716807863306,2.15896826713551,3.91510395524719,-0.081021839829525,1,0.001,1.2848582,126,0.021197462816682045,-0.0810218398295256,0.6895312625980137
NSGAII,SP100,window_003,9,60,10,756,124,-0.241754434468754,-0.242754434468754,-0.430173480177043,-0.431699695882464,0.401563785583613,-1.19945554917911,-2.04372494014003,-0.270976947038956,1,0.001,1.2339062,124,0.049618587992086405,-0.2709769470389566,0.3191513593850908
NSGAII,SP100,window_004,9,60,10,756,125,-0.131293022976664,-0.132293022976664,-0.247045744623369,-0.248792096567747,0.28828732057941,-0.840801356414282,-1.36519167251605,-0.254585262940697,1,0.001,1.2501167,125,0.03597378996869864,-0.2545852629406966,0.30980306104761085
NSGAII,SP100,window_005,9,60,10,755,123,0.433623017397585,0.432623017397585,1.09170726205126,1.08871911142862,0.203319944552973,3.73567355048788,6.30092921731307,-0.097110356075721,1,0.001,1.3072482,123,0.022921850962405087,-0.09711035607572138,0.2962598571565611
NSGAII,SP100,window_006,9,60,10,753,125,0.10737835901014,0.10637835901014,0.228289673325036,0.226054578140721,0.166722635133406,1.31617168958811,2.14101262540793,-0.0896275817754005,1,0.001,1.2341083,125,0.020347365986768545,-0.08962758177540042,0.4525038504703094
NSGAII,SP100,window_007,9,60,10,752,124,0.404407717241672,0.403407717241672,0.994087724025698,0.991203225813695,0.172713664115157,4.08684011448168,7.37092294886709,-0.0630849713778773,1,0.001,1.2238136,124,0.01839083131032503,-0.06308497137787694,0.32835640259493687
NSGAII,SP100,window_008,9,60,10,752,126,0.0026791476486713,0.0016791476486713,0.0053654731294661,0.003361114834169,0.258400387588192,0.148139315456497,0.244616273689507,-0.147075332757415,1,0.001,1.2548066,126,0.0313035616043126,-0.1470753327574149,0.16474459277279208
NSGAII,SP100,window_009,9,60,10,752,122,0.182324657227079,0.181324657227079,0.413328499177626,0.410860464062283,0.297120718970146,1.31257494073005,1.70474288136357,-0.179120929450096,1,0.001,1.2076193,122,0.041593183614256415,-0.17912092945009583,0.281437820334321
NSGAII,SP100,window_010,9,60,10,750,126,0.169303376057843,0.168303376057843,0.36727038526027,0.364932778508154,0.184816172389871,1.78540739666994,2.56458799344272,-0.0828831781747397,1,0.001,1.2600241,126,0.024576834786122943,-0.08288317817473967,0.5620497730292219
NSGAII,SP100,window_011,9,60,10,751,123,0.0958963923738354,0.0948963923738354,0.206365670499493,0.204111446630597,0.218574706002443,0.966751439597284,1.64308508937726,-0.130601192112027,1,0.001,1.3286332,123,0.025230027250374615,-0.13060119211202714,0.3577874406332574
NSGAII,SP100,window_001,10,60,10,755,124,0.0321127869555307,0.0311127869555307,0.066343506801736,0.0642448974881049,0.337149527909566,0.357152145719316,0.548977663256913,-0.221581059068552,1,0.001,1.2734464,124,0.04519717321348937,-0.2215810590685514,1.0
NSGAII,SP100,window_002,10,60,10,755,126,0.290972579054111,0.289972579054111,0.666610199869623,0.664029254711515,0.207372452050587,2.56792093906884,4.77027289655138,-0.0800773246324622,1,0.001,1.2805832,126,0.023637620676741328,-0.08007732463246209,0.6014121452519181
NSGAII,SP100,window_003,10,60,10,756,124,-0.278235088429855,-0.279235088429855,-0.484505956169825,-0.4859563838349,0.429630505226902,-1.32668845631741,-2.2930873421663,-0.295584026407469,1,0.001,1.2250601,124,0.05302406662450191,-0.29558402640746906,0.37441758162036626
NSGAII,SP100,window_004,10,60,10,756,125,-0.158597650534813,-0.159597650534813,-0.293995449505672,-0.295686015088256,0.302565953298943,-0.999738983897698,-1.59018349128854,-0.284513416024784,1,0.001,1.2362596,125,0.03808524755778491,-0.2845134160247842,0.3887844197304731
NSGAII,SP100,window_005,10,60,10,755,123,0.413909231640463,0.412909231640463,1.03320278423534,1.03025772865095,0.197149447930963,3.70207824893566,6.12796557488908,-0.0959308039942754,1,0.001,1.3452702,123,0.022712365292330446,-0.095930803994275,0.34310900838521596
NSGAII,SP100,window_006,10,60,10,753,125,0.1130410232747,0.1120410232747,0.240984969670578,0.238738256566,0.173628107913964,1.32966213838195,2.18836488798526,-0.0903750023431498,1,0.001,1.3023181,125,0.020989152690571056,-0.09037500234314921,0.413385588004448
NSGAII,SP100,window_007,10,60,10,752,124,0.439208316217109,0.438208316217109,1.09579153988656,1.09283320384095,0.174350168184721,4.33622444883347,7.75502250664462,-0.0660206137217833,1,0.001,1.2169672,124,0.018856568525863558,-0.06602061372178347,0.343044553391455
NSGAII,SP100,window_008,10,60,10,752,126,-0.020485919317704,-0.021485919317704,-0.0405521657451167,-0.0425101939064813,0.237660640291429,-0.0567932345282007,-0.0904361125623416,-0.135997852711675,1,0.001,1.2814901,126,0.029690291175693845,-0.13599785271167408,0.22558745504685235
NSGAII,SP100,window_009,10,60,10,752,122,0.177185394417592,0.176185394417592,0.400668284831468,0.39821168430689,0.299673014893567,1.27378236574422,1.65797337976108,-0.182342870420179,1,0.001,1.2203063,122,0.04174049749115964,-0.18234287042017916,0.1927427324142586
NSGAII,SP100,window_010,10,60,10,750,126,0.16824491246685,0.16724491246685,0.364796175504678,0.362460685679744,0.184141987872488,1.78143390747801,2.58571777040081,-0.0816520227177789,1,0.001,1.2522246,126,0.02434100535922477,-0.08165202271777872,0.5843406970212992
NSGAII,SP100,window_011,10,60,10,751,123,0.0673651293027864,0.0663651293027864,0.14289713268221,0.140704448182076,0.219927809901206,0.716277908143342,1.21267388770904,-0.124955963592856,1,0.001,1.2173848,123,0.025834822483021484,-0.12495596359285632,0.4339075992949628
SPEA2,SP100,window_001,1,60,10,755,124,0.0283501560475319,0.0273501560475319,0.0584581282560681,0.0563674197084836,0.352198917883166,0.335270392441709,0.520682864701814,-0.231730404265809,1,0.001,5.0203103,124,0.0469711749603454,-0.2317304042658085,1.0
SPEA2,SP100,window_002,1,60,10,755,126,0.230554213058419,0.229554213058419,0.514263671275824,0.511803562849707,0.189158473503965,2.28864867685847,4.21301137727094,-0.0820787155986749,1,0.001,4.1877229,126,0.021423330872410256,-0.08207871559867486,0.6771626948988014
SPEA2,SP100,window_003,1,60,10,756,124,-0.219909940362788,-0.220909940362788,-0.396315137480886,-0.3978867915649,0.377475067135064,-1.14818818611253,-1.94905039331113,-0.259474883824557,1,0.001,4.2262526,124,0.04605739806533816,-0.25947488382455763,0.365834547409957
SPEA2,SP100,window_004,1,60,10,756,125,-0.145485791211243,-0.146485791211243,-0.271640002625032,-0.273357353620266,0.295016365633609,-0.927431799603273,-1.50654294393599,-0.265173707472689,1,0.001,4.1556543,125,0.0368403724727472,-0.26517370747268754,0.3462091341171948
SPEA2,SP100,window_005,1,60,10,755,123,0.367882791901961,0.366882791901961,0.899915576207737,0.897071021270079,0.191850481880077,3.44465257351957,5.69000832305443,-0.091004804493183,1,0.001,3.9556119,123,0.022927112121058385,-0.09100480449318304,0.34387807063865883
SPEA2,SP100,window_006,1,60,10,753,125,0.097446757673106,0.096446757673106,0.206182587957216,0.203967866845284,0.170489136964223,1.18420021299508,1.88682892518872,-0.0963771905780428,1,0.001,3.7899133,125,0.02088737137478393,-0.09637719057804273,0.43957369634858207
SPEA2,SP100,window_007,1,60,10,752,124,0.431373269429006,0.430373269429006,1.07266967046886,1.06972796343397,0.168409342037854,4.41717951540903,7.99889428724691,-0.0635354478053737,1,0.001,3.4137419,124,0.018034344867490056,-0.06353544780537324,0.37049379312916336
SPEA2,SP100,window_008,1,60,10,752,126,-0.0070677369669157,-0.0080677369669157,-0.014085521027998,-0.0160703855540641,0.246305159934478,0.0639468150953331,0.105542646782156,-0.143144257905834,1,0.001,3.7522286,126,0.030289951566185185,-0.14314425790583385,0.164001343388936
SPEA2,SP100,window_009,1,60,10,752,122,0.165650067838806,0.164650067838806,0.37246574560578,0.370034798635851,0.295063496659857,1.22015545147782,1.57093396985668,-0.179026006616828,1,0.001,3.7249895,122,0.041772405299958695,-0.17902600661682777,0.2387345439824956
SPEA2,SP100,window_010,1,60,10,750,126,0.179580476893505,0.178580476893505,0.391410101468308,0.38905194051452,0.187584896742948,1.85516587136708,2.75028805684294,-0.0800945603248759,1,0.001,3.9661772,126,0.02436053181401464,-0.08009456032487539,0.6216921068934522
SPEA2,SP100,window_011,1,60,10,751,123,0.0876090446678346,0.0866090446678346,0.187749298596097,0.185512957940484,0.226955347278063,0.870673192564075,1.47613243033319,-0.132733652195016,1,0.001,4.0901077,123,0.02668319627251262,-0.13273365219501643,0.3986039672736468
SPEA2,SP100,window_001,2,60,10,755,124,0.0200425794921566,0.0190425794921566,0.0411531355105577,0.0390798678896556,0.363211926184396,0.290340157408178,0.449110605895669,-0.237870809512702,1,0.001,4.2104018,124,0.04846643179058251,-0.23787080951270223,1.0
SPEA2,SP100,window_002,2,60,10,755,126,0.272695710599547,0.271695710599547,0.619754371778485,0.617209980357286,0.201534325364731,2.49466143887312,4.5803315344532,-0.0852684423175259,1,0.001,4.1950285,126,0.022946285471608898,-0.0852684423175255,0.6470567848326747
SPEA2,SP100,window_003,2,60,10,756,124,-0.258468567233192,-0.259468567233192,-0.455409876013888,-0.456901353384491,0.412868460758286,-1.26488541799799,-2.14665399010501,-0.276100234047201,1,0.001,4.0430818,124,0.05176143833647099,-0.2761002340472004,0.3195274476286371
SPEA2,SP100,window_004,2,60,10,756,125,-0.127514738860315,-0.128514738860315,-0.240429082771975,-0.242183156398459,0.283810260006836,-0.827778759625163,-1.3717097061382,-0.242731891129985,1,0.001,4.3518423,125,0.035120006127507285,-0.24273189112998494,0.38270181704915507
SPEA2,SP100,window_005,2,60,10,755,123,0.367139248400324,0.366139248400324,0.897800317852357,0.894957385133516,0.19470850493664,3.39117985304836,5.61492155349219,-0.0902283691719756,1,0.001,4.0675166,123,0.02312323150243702,-0.09022836917197585,0.31690892781926194
SPEA2,SP100,window_006,2,60,10,753,125,0.102440661592251,0.101440661592251,0.217273393838502,0.215048428405532,0.164642336385458,1.2760954105322,2.02918381267325,-0.0898026498549525,1,0.001,3.5986549,125,0.02012253203020657,-0.08980264985495356,0.4668684064358638
SPEA2,SP100,window_007,2,60,10,752,124,0.430740474365554,0.429740474365554,1.07080792621618,1.06786756209008,0.174726730403479,4.25841229302699,7.71526425882927,-0.0648934153587436,1,0.001,3.3614755,124,0.018636870317982758,-0.06489341535874338,0.3919397511822779
SPEA2,SP100,window_008,2,60,10,752,126,0.0043684088234832,0.0033684088234832,0.0087559006426154,0.0067481638249686,0.258947306413981,0.161532139754991,0.260509849317943,-0.141799229914036,1,0.001,3.6297816,126,0.031885643852737997,-0.14179922991403648,0.14987054363765762
SPEA2,SP100,window_009,2,60,10,752,122,0.184741366212334,0.183741366212334,0.419302209533022,0.416828796238555,0.298389746732073,1.32240267001157,1.69389073095818,-0.183661351432183,1,0.001,3.5914616,122,0.041921157765816244,-0.1836613514321832,0.21963111272234784
SPEA2,SP100,window_010,2,60,10,750,126,0.130075682422776,0.129075682422776,0.277071048003302,0.274811896638457,0.18547214348482,1.41148827966954,2.00993816800096,-0.0942091477471143,1,0.001,3.8054905,126,0.025138184786685083,-0.09420914774711431,0.5568158313679785
SPEA2,SP100,window_011,2,60,10,751,123,0.0943834495465525,0.0933834495465525,0.202955996128297,0.20070503752276,0.220031222761938,0.948954611567405,1.63318113804584,-0.131699182649681,1,0.001,4.1110042,123,0.026033463726304298,-0.13169918264968083,0.46733326500621014
SPEA2,SP100,window_001,3,60,10,755,124,0.0375135122603678,0.0365135122603678,0.0777138170949476,0.0756038657234341,0.332547381421968,0.38936631659923,0.602858517704074,-0.218324667336053,1,0.001,4.0121824,124,0.04412983045447228,-0.21832466733605316,1.0
SPEA2,SP100,window_002,3,60,10,755,126,0.224091069131551,0.223091069131551,0.498398945527622,0.495951763389359,0.190362551605626,2.21998831764109,4.00858683214082,-0.083492680401101,1,0.001,4.1915693,126,0.02196935679012971,-0.0834926804011017,0.6550454088602086
SPEA2,SP100,window_003,3,60,10,756,124,-0.250619399360068,-0.251619399360068,-0.443630856376489,-0.445138644194553,0.404668069518321,-1.24608317923183,-2.13636597072297,-0.270028451673456,1,0.001,4.2240453,124,0.05034292088202609,-0.2700284516734561,0.27126141491594974
SPEA2,SP100,window_004,3,60,10,756,125,-0.141661288043991,-0.142661288043991,-0.265053138926798,-0.266778304008952,0.291597115689514,-0.9108906441924,-1.48322569379527,-0.26102891365746,1,0.001,4.2106686,125,0.03643166616584536,-0.2610289136574585,0.3476209677214998
SPEA2,SP100,window_005,3,60,10,755,123,0.388302085186923,0.387302085186923,0.958476612752728,0.955587491479264,0.196782309580595,3.51782371479485,5.85965025859535,-0.092312537380613,1,0.001,3.987382,123,0.022887289447551314,-0.0923125373806124,0.3245398318778091
SPEA2,SP100,window_006,3,60,10,753,125,0.0977494970857768,0.0967494970857768,0.206853475832293,0.204638133712459,0.172664352494846,1.17458334983112,1.90271644840468,-0.0978091849394429,1,0.001,3.4098914,125,0.021247938682512024,-0.09780918493944235,0.4098767130584963
SPEA2,SP100,window_007,3,60,10,752,124,0.413582076540457,0.412582076540457,1.02065014012312,1.01774618197466,0.172131310620343,4.17719085755493,7.50436573402772,-0.0637733233010136,1,0.001,3.5350954,124,0.0183739903787641,-0.06377332330101348,0.3641698298791809
SPEA2,SP100,window_008,3,60,10,752,126,-0.0073526281725396,-0.0083526281725396,-0.0146511952040357,-0.0166354899476907,0.253814018448511,0.0670962779398002,0.108941322713341,-0.149069555676557,1,0.001,3.800955,126,0.030736664981593657,-0.14906955567655655,0.2002947884809229
SPEA2,SP100,window_009,3,60,10,752,122,0.17946700566152,0.17846700566152,0.406281620942592,0.403819944355779,0.306584799450548,1.26487359887242,1.6492204390337,-0.188065385578954,1,0.001,4.007829,122,0.04321864208236327,-0.18806538557895425,0.24283678647502338
SPEA2,SP100,window_010,3,60,10,750,126,0.139228344475126,0.138228344475126,0.297841220855536,0.295563764166585,0.184687557688635,1.50411910592186,2.14469535908703,-0.0911564883786223,1,0.001,4.0160243,126,0.0250406095638016,-0.09115648837862234,0.6193630985007171
SPEA2,SP100,window_011,3,60,10,751,123,0.099470243144189,0.098470243144189,0.214439571282355,0.212177633384382,0.227709572034042,0.966173173416496,1.64716492063019,-0.135932725550815,1,0.001,3.9711976,123,0.02683884028272887,-0.13593272555081526,0.3541950677692152
SPEA2,SP100,window_001,4,60,10,755,124,0.0299018544481489,0.0289018544481489,0.0617064342499132,0.0596124675614862,0.347792032971129,0.344000056550224,0.531395068263065,-0.230156430627422,1,0.001,4.1722961,124,0.04643202874555767,-0.23015643062742153,1.0
SPEA2,SP100,window_002,4,60,10,755,126,0.250466708846776,0.249466708846776,0.563666989934087,0.561167056516393,0.199208070544338,2.34434562236795,4.29531752081646,-0.0816692212984415,1,0.001,4.2413598,126,0.023105067658951615,-0.08166922129844156,0.6138723395093013
SPEA2,SP100,window_003,4,60,10,756,124,-0.265200961470459,-0.266200961470459,-0.46541100257621,-0.466888494574614,0.419342716207081,-1.28315804841357,-2.2166643026911,-0.281480619313909,1,0.001,4.14142,124,0.05220879300770587,-0.28148061931390844,0.29847703646640655
SPEA2,SP100,window_004,4,60,10,756,125,-0.127991232519592,-0.128991232519592,-0.241265142639758,-0.243018242426243,0.288204349803903,-0.814657572279079,-1.34518538074587,-0.243353885530322,1,0.001,4.0708943,125,0.03545366283200493,-0.24335388553032267,0.3744486346857648
SPEA2,SP100,window_005,4,60,10,755,123,0.373360023374625,0.372360023374625,0.91553456642257,0.912678060263768,0.194445854803166,3.44345558227162,5.77037581446449,-0.090368181023275,1,0.001,3.9911006,123,0.02295312459532417,-0.09036818102327482,0.27645229708538255
SPEA2,SP100,window_006,4,60,10,753,125,0.101113020407206,0.100113020407206,0.214319884270421,0.212097642387093,0.162847741554543,1.273502614983,1.98940191358366,-0.0913486103776037,1,0.001,3.5430346,125,0.01986724917622607,-0.09134861037760356,0.5087040469125554
SPEA2,SP100,window_007,4,60,10,752,124,0.390840271846459,0.389840271846459,0.955133249168189,0.952277521638882,0.174367451947925,3.93625735564271,7.16589425087742,-0.0639977573953971,1,0.001,3.4210372,124,0.018481667059444703,-0.06399775739539693,0.43707494148825654
SPEA2,SP100,window_008,4,60,10,752,126,0.0118632121147786,0.0108632121147786,0.0238671600312375,0.0218444336070081,0.267100383131816,0.220002364957004,0.368986915958335,-0.152094123828767,1,0.001,3.6221455,126,0.03228788128438836,-0.15209412382876653,0.21492287843830088
SPEA2,SP100,window_009,4,60,10,752,122,0.195060940078145,0.194060940078145,0.444956794200808,0.442460407495686,0.305681345474614,1.35658404220522,1.75487195514117,-0.191548645974482,1,0.001,3.7419297,122,0.042725654760736774,-0.19154864597448207,0.2747388075790278
SPEA2,SP100,window_010,4,60,10,750,126,0.126665210220967,0.125665210220967,0.269374495922257,0.267122165501815,0.189786900507592,1.35178287397541,1.92012407320739,-0.0934480993861126,1,0.001,4.053303,126,0.026223573739117656,-0.09344809938611254,0.6346805206736318
SPEA2,SP100,window_011,4,60,10,751,123,0.0920237313913903,0.0910237313913903,0.197647830407821,0.195401964153183,0.230886086626999,0.895672489041307,1.52970488420878,-0.136222884932272,1,0.001,3.9287967,123,0.026982243558219814,-0.13622288493227208,0.41849668575429266
SPEA2,SP100,window_001,5,60,10,755,124,0.0337118207700571,0.0327118207700571,0.0697036177311492,0.0676016504873327,0.33662177175129,0.366398542434387,0.570390390552425,-0.221983737074138,1,0.001,4.025141,124,0.044540733696146424,-0.2219837370741381,1.0
SPEA2,SP100,window_002,5,60,10,755,126,0.228302178044646,0.227302178044646,0.508726240589222,0.506270636233132,0.190549141542875,2.25409709622829,4.09002929681923,-0.0830528036929881,1,0.001,4.0892365,126,0.021981072910715056,-0.08305280369298951,0.6566466866365398
SPEA2,SP100,window_003,5,60,10,756,124,-0.255971823297921,-0.256971823297921,-0.451676969190314,-0.453173634153958,0.412124605396908,-1.25133150672742,-2.11104692874211,-0.278613496514626,1,0.001,4.3169858,124,0.05188388466865041,-0.2786134965146262,0.3261820205068862
SPEA2,SP100,window_004,5,60,10,756,125,-0.119617506352894,-0.120617506352894,-0.226504950538861,-0.228275165471611,0.280814044510768,-0.775016100890899,-1.29553423809582,-0.231729203018128,1,0.001,4.2288494,125,0.03451133672588673,-0.2317292030181265,0.3352533299400523
SPEA2,SP100,window_005,5,60,10,755,123,0.376027193387015,0.375027193387015,0.923164026375781,0.920301699656994,0.194219140480651,3.46776378548212,5.8864971017357,-0.0911913081729306,1,0.001,4.1463952,123,0.02285406065556003,-0.09119130817293075,0.28181925693315485
SPEA2,SP100,window_006,5,60,10,753,125,0.103891264317733,0.102891264317733,0.220504581075401,0.21827663978701,0.167754389050149,1.27119591091053,2.05066139573462,-0.0949851368261179,1,0.001,3.4808304,125,0.020157058359333072,-0.0949851368261172,0.47714357907920474
SPEA2,SP100,window_007,5,60,10,752,124,0.423033206757897,0.422033206757897,1.0482006025549,1.04527659314302,0.168231904066393,4.35086611507411,7.98790989348108,-0.0629448428901991,1,0.001,3.7676972,124,0.017983082935307627,-0.06294484289019897,0.36596280985802493
SPEA2,SP100,window_008,5,60,10,752,126,-0.0025559724176048,-0.0035559724176048,-0.0051054118402101,-0.0070992998953749,0.242580613980853,0.0986520656582128,0.158044169296914,-0.13452763208632,1,0.001,3.7542522,126,0.029761588882139173,-0.13452763208632013,0.17757097891363732
SPEA2,SP100,window_009,5,60,10,752,122,0.190155225633012,0.189155225633012,0.432731565547397,0.430246101561773,0.297067092891514,1.35869109499295,1.75383890055046,-0.184544829897387,1,0.001,3.5004947,122,0.04132883745351919,-0.18454482989738652,0.19953780882581285
SPEA2,SP100,window_010,5,60,10,750,126,0.145234018721778,0.144234018721778,0.311560957637634,0.30927148960019,0.183316492702274,1.57140312262128,2.23979367534105,-0.0830184217919308,1,0.001,4.0676982,126,0.02465276714031631,-0.08301842179193109,0.5744017580166343
SPEA2,SP100,window_011,5,60,10,751,123,0.0789212172025278,0.0779212172025278,0.168392398033737,0.166174797644473,0.219129792697245,0.818827227393232,1.36808730349755,-0.126923348635509,1,0.001,3.8201215,123,0.025557176561276682,-0.1269233486355088,0.4268304211222418
SPEA2,SP100,window_001,6,60,10,755,124,0.0321628424143052,0.0311628424143052,0.0664486088410428,0.0643498944147702,0.340672717794194,0.357167067126077,0.552888911821823,-0.224956740130534,1,0.001,4.029187,124,0.045490449515162,-0.22495674013053346,1.0
SPEA2,SP100,window_002,6,60,10,755,126,0.223176760911014,0.222176760911014,0.496161388432761,0.493716034910939,0.187624389361084,2.24166017173858,4.01131250401395,-0.0830836960346758,1,0.001,4.094872,126,0.021478577782891077,-0.08308369603467591,0.6848418657373554
SPEA2,SP100,window_003,6,60,10,756,124,-0.241035775616591,-0.242035775616591,-0.429075367733047,-0.430603077643581,0.392138910323879,-1.23273978548699,-2.06701212202431,-0.267770948015666,1,0.001,3.9769552,124,0.049157755281885145,-0.2677709480156655,0.39648310115401764
SPEA2,SP100,window_004,6,60,10,756,125,-0.139783724395834,-0.140783724395834,-0.261808511990651,-0.26353751344728,0.29093768165362,-0.898509196207879,-1.46870365913753,-0.258165597694934,1,0.001,4.3838941,125,0.03627067542580592,-0.25816559769493386,0.42883846440209256
SPEA2,SP100,window_005,6,60,10,755,123,0.404309696307467,0.403309696307467,1.00502180939629,1.00209772815067,0.196503760944807,3.64238206817038,6.18252710248881,-0.0951306894285062,1,0.001,4.0240964,123,0.022606402385437645,-0.09513068942850644,0.3124362878596841
SPEA2,SP100,window_006,6,60,10,753,125,0.109867306238146,0.108867306238146,0.233861615205694,0.231621413639044,0.16399211468066,1.36307891975685,2.17359616701706,-0.088535290046631,1,0.001,3.4026548,125,0.019800095515096944,-0.08853529004663074,0.5188515116746383
SPEA2,SP100,window_007,6,60,10,752,124,0.475881343149061,0.474881343149061,1.20574933992852,1.20271313089128,0.176523760041657,4.57551430322851,8.02159191719431,-0.0657029294898533,1,0.001,3.5249312,124,0.019396445666387645,-0.06570292948985312,0.2816266837449508
SPEA2,SP100,window_008,6,60,10,752,126,-0.0010467363397197,-0.0020467363397197,-0.0020923770224745,-0.0040892835497952,0.26429696143863,0.122390061543419,0.202310503455632,-0.151417050942684,1,0.001,3.6316604,126,0.03187935581396437,-0.1514170509426841,0.12747043429137425
SPEA2,SP100,window_009,6,60,10,752,122,0.180755834939061,0.179755834939061,0.409457583553792,0.406993039332341,0.315133166881432,1.24592806950427,1.64649468785529,-0.199872620708342,1,0.001,3.6996977,122,0.044070940367503794,-0.19987262070834166,0.22597078374028368
SPEA2,SP100,window_010,6,60,10,750,126,0.146444348479432,0.145444348479432,0.314334644160429,0.31204275546347,0.18080176969086,1.60242152954015,2.28495058613939,-0.0868584222090708,1,0.001,4.1075404,126,0.024294911884834843,-0.08685842220907092,0.6022605268827106
SPEA2,SP100,window_011,6,60,10,751,123,0.091200770109015,0.0902007701090149,0.195799412235462,0.193555321832624,0.222861592454266,0.91288826975795,1.54384510997324,-0.132797274440492,1,0.001,3.7424473,123,0.02630090999737219,-0.1327972744404915,0.3823937404914356
SPEA2,SP100,window_001,7,60,10,755,124,0.0124682834969929,0.0114682834969929,0.0255018526256967,0.0234444824884061,0.373979813828194,0.25199517678362,0.38983635549575,-0.246469390991376,1,0.001,3.931742,124,0.05027929639696572,-0.24646939099137644,1.0
SPEA2,SP100,window_002,7,60,10,755,126,0.238449494113967,0.237449494113967,0.53375714947114,0.531281250482913,0.192828276185225,2.31506930415616,4.29688675772694,-0.0821729794499479,1,0.001,3.9358425,126,0.021751211614335488,-0.0821729794499465,0.6736315482400395
SPEA2,SP100,window_003,7,60,10,756,124,-0.257781044686613,-0.258781044686613,-0.454383246429469,-0.455876152239281,0.407918475790991,-1.28069018799792,-2.21606303098843,-0.274666200806231,1,0.001,4.0297247,124,0.05036637060200518,-0.27466620080623017,0.3355669304523805
SPEA2,SP100,window_004,7,60,10,756,125,-0.152281725777427,-0.153281725777427,-0.283270771760593,-0.284974238930393,0.303038722785598,-0.948053670572364,-1.53055503747668,-0.274256264099239,1,0.001,4.2636816,125,0.03780161853297422,-0.2742562640992393,0.4010762475633128
SPEA2,SP100,window_005,7,60,10,755,123,0.365509885569383,0.364509885569383,0.893169267563678,0.890329889540808,0.191653502185148,3.42939030011302,5.65538709478445,-0.0908762970615618,1,0.001,4.0934421,123,0.022951529373442213,-0.09087629706156164,0.3223037254708051
SPEA2,SP100,window_006,7,60,10,753,125,0.103284428055934,0.102284428055934,0.219152340785006,0.216925644405371,0.165759596893616,1.27779721604176,2.08142910738518,-0.0922384899959379,1,0.001,3.4442463,125,0.019951921165949998,-0.09223848999593753,0.44383768755502734
SPEA2,SP100,window_007,7,60,10,752,124,0.471594579974635,0.470594579974635,1.19274879566069,1.18972169256346,0.170345056470047,4.70047124565841,8.32568789681661,-0.0629717639701978,1,0.001,3.5099367,124,0.01861224470791084,-0.06297176397019777,0.3293272698209878
SPEA2,SP100,window_008,7,60,10,752,126,-0.0075981953670404,-0.0085981953670404,-0.0151386581612452,-0.017122461770511,0.257204580679633,0.0676523690577169,0.110844631783773,-0.151384546895861,1,0.001,3.6074953,126,0.03173288499154719,-0.15138454689586023,0.1110279763063646
SPEA2,SP100,window_009,7,60,10,752,122,0.167410277374228,0.166410277374228,0.376750122614926,0.374315262165976,0.295869288510826,1.22814270094089,1.58041129721356,-0.179509293804111,1,0.001,3.5562468,122,0.041727687636602194,-0.17950929380411096,0.24249446299226324
SPEA2,SP100,window_010,7,60,10,750,126,0.152942853605466,0.151942853605466,0.329277223679914,0.326972337972703,0.181788465994819,1.6569483454838,2.37726920613661,-0.0870628987566163,1,0.001,3.9719379,126,0.024358152266203227,-0.08706289875661555,0.5780965823892116
SPEA2,SP100,window_011,7,60,10,751,123,0.0867055918791346,0.0857055918791346,0.18572877630028,0.183494384798449,0.215838098336976,0.896314436400539,1.55554334185698,-0.126190957082169,1,0.001,3.8835257,123,0.025181754067944928,-0.12619095708216865,0.47337501789478664
SPEA2,SP100,window_001,8,60,10,755,124,0.0313327151407119,0.0303327151407119,0.0647062606953055,0.0626092894516537,0.347362448017572,0.352021817112934,0.550685139312205,-0.226135757304399,1,0.001,3.8728146,124,0.04575280934917888,-0.2261357573043986,1.0
SPEA2,SP100,window_002,8,60,10,755,126,0.287332270225151,0.286332270225151,0.65722437396304,0.65465070942259,0.208035866546727,2.53319013102158,4.65294776150929,-0.0871344958146447,1,0.001,4.0982279,126,0.02406216619409236,-0.08713449581464461,0.6089037653146964
