universe,window_id,method,assets,K,train_days,test_days,annual_net_return_mean,annual_net_return_std,annual_volatility_mean,annual_volatility_std,sharpe_mean,sharpe_std,sortino_mean,sortino_std,max_drawdown_mean,max_drawdown_std,cvar95_loss_mean,cvar95_loss_std,rebalance_turnover_mean,rebalance_turnover_std,selected_holdings_mean,selected_holdings_std,average_pf_holdings_mean,average_pf_holdings_std,PF_Size_mean,PF_Size_std,HV_mean,HV_std,IGD_mean,IGD_std,PF_Overlap_mean,PF_Overlap_std,PF_Drift_mean,PF_Drift_std,Diversity_mean,Diversity_std,Runtime_mean,Runtime_std,runs
TAIWAN50,window_009,HandCrafted_ECMADE_MOO,49,10,726,116,0.21012041361274586,0.031041718203903963,0.2672765475565554,0.015394332237264486,0.8566104966435464,0.10389200638822577,1.0533342319636936,0.11696756181059506,-0.2200908610214709,0.014554284424408684,0.04320184488369494,0.0028875363638509364,0.4131619086087122,0.08741765816385053,9.9,0.31622776601683794,9.627828734558467,0.26468537515247054,298.0,30.114595944307283,0.9411660690346896,0.006946558724272145,0.01008179883675007,0.005967154834554889,0.9475,0.03909666715611511,0.03458534992528448,0.0,1.3050772298082418,0.08501270899856408,4.152593010000419,0.3616463518916226,10
TAIWAN50,window_010,HandCrafted_ECMADE_MOO,49,10,725,124,0.8346768523780803,0.10320367429403547,0.16378229730680852,0.009441375133932705,3.7900161004708166,0.22696942708076817,5.93766074512553,0.44619038488530843,-0.04953109059965151,0.006928956417359203,0.02025007357826915,0.001411230098807748,0.6367219187175722,0.05741439539446991,10.0,0.0,9.528327659624583,0.3157653815325332,345.9,54.042061807858914,0.9506049369547253,0.011163739734222789,0.008365648890090671,0.007903404204442724,0.9675,0.04834450700984227,0.03680894382870091,0.0,1.3345447499669243,0.11284886619293795,4.434110679989681,0.39396335721581166,10
TAIWAN50,window_011,HandCrafted_ECMADE_MOO,49,10,722,116,1.2667021252633173,0.11268596422792389,0.2132417503109644,0.011585374367023666,3.9529320208300454,0.14402611999597426,6.292639439206918,0.25327694296642284,-0.04979392392143731,0.0044415959895880265,0.026668375955989466,0.0013184677120078136,0.5537287457639481,0.06544716917147131,10.0,0.0,9.566614695360792,0.34961275151617105,314.3,40.05288171072505,0.9805418219884791,0.013436881476640388,0.01587881850994798,0.013094607324352083,0.925,0.05866308911650797,0.03277441244946032,0.0,1.2527260267453766,0.15501511874319507,4.32085809999262,0.3840930298847803,10
TAIWAN50,window_001,MetaDesigned_ECMADE_MOO,49,10,730,115,1.000251002988937,0.30580620070123765,0.28991027827327354,0.02458096536267842,2.5397312671684746,0.6214791531406197,4.73161562685037,1.2208935705431987,-0.14437210073378398,0.01651189534740943,0.032216957541744654,0.0035468180056447245,1.0,0.0,9.9,0.31622776601683783,9.284571608601613,0.4428429683179502,186.6,11.63519564845292,1.0738962998603745,0.003306417454397715,0.013174626774099063,0.005151628027284695,0.9383333333333332,0.024595492912420688,0.04254541088395257,0.0,1.2632554951258645,0.12231982127484657,9.727868130011483,0.17288735451846549,10
TAIWAN50,window_002,MetaDesigned_ECMADE_MOO,49,10,729,126,0.0300016765623135,0.03453850636915197,0.33372400081338127,0.03098584513387727,0.2679771457066299,0.09802198982794083,0.3998048357207781,0.14802708817452215,-0.26068261663988235,0.028796133908487908,0.04391423936281469,0.004288179336534994,0.6499739003977434,0.04358083219956244,9.4,0.9660917830792957,9.56133275460891,0.14076343931967375,227.6,16.79417888568669,0.9922037696162548,0.0035809829376165945,0.007500053322883338,0.001014827283391117,0.9858333333333332,0.013636597454037343,0.031134872983579403,0.0,1.239630052846828,0.07263212726723259,10.280352209997364,0.18981633691322583,10
TAIWAN50,window_003,MetaDesigned_ECMADE_MOO,49,10,728,117,-0.5018385909715011,0.07736145714032813,0.2665263133339063,0.04117233103309212,-2.483288536312205,0.18698690212724034,-3.667831466982554,0.2983389429662584,-0.28682529983375016,0.050536133577302654,0.03919764475180605,0.005782382291621684,0.5502063877459826,0.07343618116422136,10.0,0.0,9.389285702431192,0.30179275968160013,195.4,12.790621564255595,1.0607158596406165,0.0034633119268291258,0.01086211073877306,0.0026852213494929045,0.9458333333333334,0.02613178850309273,0.04063928203011435,0.0,1.248556451482242,0.08900622625525142,9.840594620013144,0.17034684224346167,10
TAIWAN50,window_004,MetaDesigned_ECMADE_MOO,49,10,730,127,-0.06001315628323998,0.02128314991756585,0.18122297487985645,0.005951780643892577,-0.2394544470455203,0.11960256431061998,-0.36511861937636836,0.18253338257032964,-0.19048080894064096,0.007303712615573096,0.02564995526517765,0.0009805541250983896,0.4387126307492017,0.11178845387410209,9.4,0.6992058987801008,9.245089159696667,0.39080934888378566,205.7,23.017143369429856,1.0675660895067325,0.00475091958275213,0.017480339446476385,0.013626567487818793,0.9033333333333333,0.04105100711535813,0.03362729801264365,0.0,1.3052974326209301,0.14508088687863083,10.02901953998953,0.23976904954924666,10
TAIWAN50,window_005,MetaDesigned_ECMADE_MOO,49,10,733,112,0.7028521091558682,0.09383447268207903,0.1407217554738814,0.006877570038367034,3.8547391250834955,0.26359000389843795,6.9531787524748765,0.6266428663708846,-0.03798007688391582,0.0023236555418959647,0.015471283265043947,0.0007780386910626822,0.22755885875601548,0.04909016660103656,9.4,0.9660917830792957,9.445447842713534,0.23640193952550087,195.0,10.583005244258365,1.011284315709913,0.006611186425819072,0.014876091686077661,0.008063355087635622,0.8975,0.054581742979376055,0.03424642846978354,0.0,1.2950139753442063,0.12269275833133078,10.048353730002418,0.24159767113218658,10
TAIWAN50,window_006,MetaDesigned_ECMADE_MOO,49,10,729,125,0.35697305352488323,0.028365592871539568,0.2817918527557241,0.01761629660557774,1.2335495753397367,0.08447241110104524,1.7293498259453333,0.11973885040269253,-0.1937107887370369,0.015433806958199237,0.040094951755590046,0.003213447730282725,0.711833507140342,0.07406083776760276,9.9,0.316227766016838,9.514062268057542,0.34827591277398223,180.3,11.3338235188111,1.0288110434994238,0.019744905816022267,0.022424045470535947,0.017523769263726376,0.8733333333333333,0.05149014049214894,0.044336395983121016,0.0,1.2213897784943295,0.18142089611676884,9.741422579961363,0.19427879051089064,10
TAIWAN50,window_007,MetaDesigned_ECMADE_MOO,49,10,727,117,0.47773342511927674,0.1316531627875153,0.14713279493217918,0.012593137547196948,2.7116403140502294,0.5183970028149385,4.509922417793041,0.993157563083732,-0.054969103251666374,0.006344363327857701,0.01806219048763661,0.0017479242542130496,0.6331032935422656,0.09928983295909094,9.9,0.3162277660168379,9.318680766195756,0.49055186740417783,173.7,8.111035007253323,1.0463153505154938,0.0176251610244578,0.023056485704295273,0.014810366816488181,0.805,0.11243653902820902,0.051298809422063926,0.0,1.2355306870196612,0.1658266671797309,10.090906269999687,0.1960759717204523,10
