split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime,rank_HV,rank_IGD,rank_PF_Overlap,rank_PF_Drift,rank_Runtime,LabelScore,ThetaRank,source_theta_id,source_operator,source_migration,source_elite_ratio,source_archive_strategy,source_constraint_handling,subpops,operatorMode,exchangeMode,eliteRatio,stagnationThreshold,theta,archiveLimitFactor,consensusArchive,archiveConsWeight,bestGuide,minSubpopSize,C_LabelScore,C_ThetaRank
Training,syn_n200_k20_pathological_cov_normal_extreme_events_r02_s20260755,40,theta_118,0.991028376493271,0.0839334142073074,0.1341666666666666,0.1158691033802307,0.9822862779771628,3.353358156666667,19.0,19.0,18.0,23.0,17.0,19.2,22,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,19.9,18
Training,syn_n200_k20_pathological_cov_normal_extreme_events_r02_s20260755,40,theta_131,0.991028376493271,0.0839334142073074,0.1341666666666666,0.1158691033802307,0.9822862779771628,3.3433411200000003,19.0,19.0,18.0,23.0,16.0,19.0,21,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,19.9,19
Training,syn_n200_k20_pathological_cov_normal_extreme_events_r02_s20260755,40,theta_132,0.991028376493271,0.0839334142073074,0.1341666666666666,0.1158691033802307,0.9822862779771628,3.4955988233333333,19.0,19.0,18.0,23.0,20.0,19.8,23,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,19.9,20
Training,syn_n200_k20_pathological_cov_normal_extreme_events_r02_s20260755,40,theta_034,0.9752206998912212,0.0949360140071902,0.0527777777777777,0.1150322424342894,0.9530906430708695,2.4198899200000006,22.5,22.5,22.5,19.5,3.0,18.0,19,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,21.6,21
Training,syn_n200_k20_pathological_cov_normal_extreme_events_r02_s20260755,40,theta_037,0.9752206998912212,0.0949360140071902,0.0527777777777777,0.1150322424342894,0.9530906430708695,2.2074125233333333,22.5,22.5,22.5,19.5,2.0,17.8,18,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,21.6,22
Training,syn_n200_k20_pathological_cov_normal_extreme_events_r02_s20260755,40,theta_045,0.9752206998912212,0.0949360140071902,0.0527777777777777,0.1150322424342894,0.9530906430708695,2.945324453333334,22.5,22.5,22.5,19.5,7.0,18.8,20,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,21.6,23
Training,syn_n200_k20_pathological_cov_normal_extreme_events_r02_s20260755,40,theta_047,0.9752206998912212,0.0949360140071902,0.0527777777777777,0.1150322424342894,0.9530906430708695,3.365866683333333,22.5,22.5,22.5,19.5,18.0,21.0,24,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,21.6,24
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_200,0.9940255166715322,0.1729139205340636,0.2872222222222222,0.1917932795203884,0.8963272345329969,6.872743533333333,1.0,1.0,1.0,9.0,23.0,7.0,1,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,3.3999999999999995,1
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_223,0.9799327093696134,0.1938155513163696,0.1530555555555555,0.1956850579757363,0.7417142742159922,6.985128869999999,5.0,11.0,5.0,11.0,24.0,11.2,8,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,8.0,2
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_234,0.9799327093696134,0.1938155513163696,0.1530555555555555,0.1956850579757363,0.7417142742159922,3.25888061,5.0,11.0,5.0,11.0,18.0,10.0,5,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,8.0,3
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_237,0.9799327093696134,0.1938155513163696,0.1530555555555555,0.1956850579757363,0.7417142742159922,3.240216573333333,5.0,11.0,5.0,11.0,15.0,9.4,4,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,8.0,4
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_144,0.9913630704487068,0.1890726842109605,0.1919444444444444,0.2036242787102664,0.8165806685653033,2.4675641066666665,2.5,8.5,2.5,19.5,6.0,7.8,2,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,8.8,5
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_159,0.9913630704487068,0.1890726842109605,0.1919444444444444,0.2036242787102664,0.8165806685653033,3.0402320666666665,2.5,8.5,2.5,19.5,10.0,8.6,3,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,8.8,6
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_067,0.9788817377564406,0.1751428158671597,0.1130555555555555,0.2026553961808796,0.78163451567156,3.29689017,8.0,3.0,12.0,17.0,19.0,11.8,10,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,10.899999999999999,7
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_076,0.9788817377564406,0.1751428158671597,0.1130555555555555,0.2026553961808796,0.78163451567156,3.25538197,8.0,3.0,12.0,17.0,17.0,11.4,9,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,10.899999999999999,8
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_078,0.9788817377564406,0.1751428158671597,0.1130555555555555,0.2026553961808796,0.78163451567156,3.30599458,8.0,3.0,12.0,17.0,20.0,12.0,11,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,10.899999999999999,9
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_084,0.939234822620827,0.179524284016185,0.0,0.1166764407436147,0.5351414411075108,2.408369823333333,18.0,6.0,20.5,2.0,5.0,10.3,7,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,11.549999999999999,10
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_086,0.939234822620827,0.179524284016185,0.0,0.1166764407436147,0.5351414411075108,2.38173477,18.0,6.0,20.5,2.0,4.0,10.1,6,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,11.549999999999999,11
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_089,0.939234822620827,0.179524284016185,0.0,0.1166764407436147,0.5351414411075108,3.24936209,18.0,6.0,20.5,2.0,16.0,12.5,13,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,11.549999999999999,12
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_118,0.9710945616371636,0.2104559257982651,0.093611111111111,0.1993570005690025,0.7253412121806021,2.702859673333333,11.0,19.0,15.0,14.0,7.0,13.2,15,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,14.7,13
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_131,0.9710945616371636,0.2104559257982651,0.093611111111111,0.1993570005690025,0.7253412121806021,3.1885397333333336,11.0,19.0,15.0,14.0,12.0,14.2,19,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,14.7,14
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_132,0.9710945616371636,0.2104559257982651,0.093611111111111,0.1993570005690025,0.7253412121806021,3.3597029000000003,11.0,19.0,15.0,14.0,21.0,16.0,20,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,14.7,15
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_034,0.9667722250530714,0.2042262008294441,0.1333333333333333,0.2208225619530161,0.7990375934620387,2.3679850966666662,14.5,14.5,8.5,22.5,3.0,12.6,14,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,15.100000000000001,16
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_037,0.9667722250530714,0.2042262008294441,0.1333333333333333,0.2208225619530161,0.7990375934620387,2.338188303333333,14.5,14.5,8.5,22.5,2.0,12.4,12,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,15.100000000000001,17
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_045,0.9667722250530714,0.2042262008294441,0.1333333333333333,0.2208225619530161,0.7990375934620387,2.855943546666666,14.5,14.5,8.5,22.5,8.0,13.6,17,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,15.100000000000001,18
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_047,0.9667722250530714,0.2042262008294441,0.1333333333333333,0.2208225619530161,0.7990375934620387,3.0667606499999995,14.5,14.5,8.5,22.5,11.0,14.2,18,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,15.100000000000001,19
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_011,0.89006047091313,0.207402401583714,0.0,0.1363874414797871,0.5982677012174442,1.6488565333333332,24.0,17.0,20.5,4.0,1.0,13.3,16,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,15.55,20
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_175,0.897308659804708,0.2121881363273879,0.0,0.1705859620132642,0.6130567008817522,3.19342379,20.0,21.0,20.5,5.0,14.0,16.1,21,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,15.849999999999998,21
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_164,0.8958815513189538,0.2133629236569011,0.0,0.1706802955948302,0.611398833695068,3.0143041833333326,22.0,23.0,20.5,7.0,9.0,16.3,22,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,17.25,22
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_170,0.8958815513189538,0.2133629236569011,0.0,0.1706802955948302,0.611398833695068,3.19341928,22.0,23.0,20.5,7.0,13.0,17.1,23,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,17.25,23
Training,syn_n200_k20_pathological_cov_skewed_high_vol_r03_s20260748,40,theta_189,0.8958815513189538,0.2133629236569011,0.0,0.1706802955948302,0.611398833695068,6.8110619733333335,22.0,23.0,20.5,7.0,22.0,18.9,24,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,17.25,24
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_011,0.910418708617574,0.0569240573496325,0.5597222222222222,0.0379283900516594,0.7948823480650717,1.8177478133333331,5.0,5.0,1.0,1.0,1.0,2.6,1,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,2.5999999999999996,1
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_164,0.9280995325219497,0.0464527850784981,0.5494444444444445,0.0520100612685318,0.9014115346920848,3.22089332,2.5,2.5,6.5,3.5,9.0,4.8,2,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,4.0,2
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_170,0.9280995325219497,0.0464527850784981,0.5494444444444445,0.0520100612685318,0.9014115346920848,3.3594168200000003,2.5,2.5,6.5,3.5,11.0,5.2,4,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,4.0,3
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_175,0.9280995325219497,0.0464527850784981,0.5494444444444445,0.0520100612685318,0.9014115346920848,3.376928056666665,2.5,2.5,6.5,3.5,13.0,5.6,6,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,4.0,4
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_189,0.9280995325219497,0.0464527850784981,0.5494444444444445,0.0520100612685318,0.9014115346920848,7.255168756666667,2.5,2.5,6.5,3.5,22.0,7.4,7,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,4.0,5
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_084,0.8979110878213181,0.0625230721191984,0.5566666666666666,0.0531544533344589,0.7957016691212954,2.5359997,7.0,7.0,3.0,7.0,2.0,5.2,3,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,5.800000000000001,6
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_086,0.8979110878213181,0.0625230721191984,0.5566666666666666,0.0531544533344589,0.7957016691212954,2.5685537866666666,7.0,7.0,3.0,7.0,3.0,5.4,5,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,5.800000000000001,7
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_089,0.8979110878213181,0.0625230721191984,0.5566666666666666,0.0531544533344589,0.7957016691212954,3.4894101366666663,7.0,7.0,3.0,7.0,19.0,8.6,8,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,5.800000000000001,8
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_067,0.8657027233075704,0.0789608565117947,0.2252777777777778,0.0599425629791212,0.8458472145180245,3.481321483333333,18.0,14.0,15.0,10.0,18.0,15.0,15,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,13.9,9
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_076,0.8657027233075704,0.0789608565117947,0.2252777777777778,0.0599425629791212,0.8458472145180245,3.3632689300000007,18.0,14.0,15.0,10.0,12.0,13.8,10,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,13.9,10
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_078,0.8657027233075704,0.0789608565117947,0.2252777777777778,0.0599425629791212,0.8458472145180245,3.545434866666666,18.0,14.0,15.0,10.0,20.0,15.4,16,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,13.9,11
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_118,0.8758855343283446,0.0777418621467138,0.1747222222222222,0.0770820859214691,0.9376384803968028,2.7964642800000004,11.0,11.0,18.0,18.0,7.0,13.0,9,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,15.2,12
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_131,0.8758855343283446,0.0777418621467138,0.1747222222222222,0.0770820859214691,0.9376384803968028,3.418445603333333,11.0,11.0,18.0,18.0,15.0,14.6,13,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,15.2,13
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_132,0.8758855343283446,0.0777418621467138,0.1747222222222222,0.0770820859214691,0.9376384803968028,3.606454059999999,11.0,11.0,18.0,18.0,21.0,15.8,17,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,15.2,14
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_200,0.8878639994963449,0.0708396028025386,0.1644444444444444,0.074570783143427,0.9983770623265618,7.367285133333334,9.0,9.0,24.0,16.0,23.0,16.2,18,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,15.599999999999998,15
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_034,0.8673942113931218,0.0804741653708992,0.17,0.063644173173535,0.9207478671226816,2.5701600466666665,14.5,17.5,21.5,13.5,4.0,14.2,11,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,16.900000000000002,16
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_037,0.8673942113931218,0.0804741653708992,0.17,0.063644173173535,0.9207478671226816,2.7484092933333333,14.5,17.5,21.5,13.5,6.0,14.6,12,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,16.900000000000002,17
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_045,0.8673942113931218,0.0804741653708992,0.17,0.063644173173535,0.9207478671226816,3.135000816666667,14.5,17.5,21.5,13.5,8.0,15.0,14,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,16.900000000000002,18
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_047,0.8673942113931218,0.0804741653708992,0.17,0.063644173173535,0.9207478671226816,3.4713447766666667,14.5,17.5,21.5,13.5,17.0,16.8,19,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,16.900000000000002,19
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_223,0.8582105326825357,0.0844795147328189,0.2344444444444444,0.083799629255136,0.826714549517287,7.420305936666668,21.0,21.0,12.0,21.0,24.0,19.8,24,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,18.3,20
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_234,0.8582105326825357,0.0844795147328189,0.2344444444444444,0.083799629255136,0.826714549517287,3.334550243333333,21.0,21.0,12.0,21.0,10.0,17.0,21,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,18.3,21
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_237,0.8582105326825357,0.0844795147328189,0.2344444444444444,0.083799629255136,0.826714549517287,3.4487285533333334,21.0,21.0,12.0,21.0,16.0,18.2,22,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,18.3,22
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_144,0.8210210970614022,0.1059196996827625,0.2466666666666666,0.0889958570899418,0.7214664546768927,2.604539153333333,23.5,23.5,9.5,23.5,5.0,17.0,20,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,19.3,23
Training,syn_n200_k30_cluster_corr_heavy_tail_low_vol_r02_s20260763,60,theta_159,0.8210210970614022,0.1059196996827625,0.2466666666666666,0.0889958570899418,0.7214664546768927,3.390629846666666,23.5,23.5,9.5,23.5,14.0,18.8,23,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,19.3,24
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_084,0.943892079301471,0.0633050146773178,0.5397222222222222,0.0479704599864416,0.6274248074994632,2.783274756666667,5.0,2.0,3.0,3.0,5.0,3.6,2,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,3.1999999999999997,1
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_086,0.943892079301471,0.0633050146773178,0.5397222222222222,0.0479704599864416,0.6274248074994632,2.560360306666667,5.0,2.0,3.0,3.0,3.0,3.2,1,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,3.1999999999999997,2
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_089,0.943892079301471,0.0633050146773178,0.5397222222222222,0.0479704599864416,0.6274248074994632,3.3299622599999994,5.0,2.0,3.0,3.0,12.0,5.0,4,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,3.1999999999999997,3
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_011,0.9388008225201452,0.0672581590020081,0.5452777777777776,0.047448087671483,0.59938289305506,1.69344851,7.0,11.0,1.0,1.0,1.0,4.2,3,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,4.2,4
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_164,0.9368192855684364,0.065425357965143,0.4941666666666667,0.0502333390565976,0.6444040125508352,3.1310472566666667,10.5,5.5,6.5,6.5,8.0,7.4,5,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,7.1000000000000005,5
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_170,0.9368192855684364,0.065425357965143,0.4941666666666667,0.0502333390565976,0.6444040125508352,3.4370969633333326,10.5,5.5,6.5,6.5,18.0,9.4,7,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,7.1000000000000005,6
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_175,0.9368192855684364,0.065425357965143,0.4941666666666667,0.0502333390565976,0.6444040125508352,3.3309472233333337,10.5,5.5,6.5,6.5,13.0,8.4,6,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,7.1000000000000005,7
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_189,0.9368192855684364,0.065425357965143,0.4941666666666667,0.0502333390565976,0.6444040125508352,7.427225483333333,10.5,5.5,6.5,6.5,24.0,10.6,8,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,7.1000000000000005,8
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_067,0.9441633406415292,0.0655807148273911,0.2447222222222222,0.0723552688694451,0.7215426902601634,3.345259139999999,2.0,9.0,15.0,14.0,14.0,10.8,9,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,10.9,9
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_076,0.9441633406415292,0.0655807148273911,0.2447222222222222,0.0723552688694451,0.7215426902601634,3.493448043333333,2.0,9.0,15.0,14.0,20.0,12.0,11,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,10.9,10
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_078,0.9441633406415292,0.0655807148273911,0.2447222222222222,0.0723552688694451,0.7215426902601634,3.40921513,2.0,9.0,15.0,14.0,17.0,11.4,10,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,10.9,11
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_034,0.9242881732166932,0.0766648351646781,0.1397222222222222,0.0691687614297733,0.8171070238064987,2.472829533333333,17.5,17.5,22.5,10.5,2.0,14.0,12,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,16.9,12
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_037,0.9242881732166932,0.0766648351646781,0.1397222222222222,0.0691687614297733,0.8171070238064987,4.97491531,17.5,17.5,22.5,10.5,21.0,17.8,22,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,16.9,13
Training,syn_n200_k30_cluster_corr_mixed_extreme_events_r03_s20260768,60,theta_045,0.9242881732166932,0.0766648351646781,0.1397222222222222,0.0691687614297733,0.8171070238064987,2.996817583333333,17.5,17.5,22.5,10.5,6.0,14.8,13,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,16.9,14
