split,instance,K,method,run,PF_Size,Runtime,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation,theta_id,N,maxFE,rng_policy,seed_policy,run_dir,HV,IGD,PF_Overlap,Diversity
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,6,100,3.5586458,1,1,3.652633751016765e-16,1.3322676295501878e-15,3.652633751016765e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_006,1.083927291704199,0.0045102392680323785,0.9916666666666667,0.9186883940567008
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,7,100,1.7127275,1,1,3.2196467714129544e-16,8.881784197001252e-16,3.2196467714129544e-16,8.881784197001252e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_007,1.0705501637169001,0.00853821974878379,0.9833333333333333,0.9447278358308727
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,8,100,1.9567677,1,1,3.208544541166702e-16,1.1102230246251563e-15,3.208544541166702e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_008,1.077642059702618,0.007969757346527714,1.0,0.9368510270659308
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,9,100,1.7775527,1,1,3.652633751016765e-16,1.5543122344752194e-15,3.652633751016765e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_009,1.0781795359448223,0.005272713677601288,0.9833333333333333,0.9230093613398113
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,10,100,1.6254342,1,1,2.8976820942716584e-16,1.1102230246251563e-15,2.8976820942716584e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_010,1.0771751069004376,0.008978242218608027,1.0,1.0054080480144862
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,11,100,1.6212993,1,1,3.3861802251067273e-16,1.3322676295501878e-15,3.3861802251067273e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_011,1.0785817807348268,0.006940330824594404,1.0,0.9528276928604199
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,12,100,1.5897629,1,1,4.0745185003743244e-16,1.1102230246251563e-15,4.0745185003743244e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_012,1.0757882274538255,0.006810575976342059,0.9916666666666667,0.9954436755818331
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,13,100,1.610129,1,1,3.930189507173054e-16,1.3322676295501878e-15,3.930189507173054e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_013,1.0911389241767668,0.004006156843596121,1.0,0.9623232073286883
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,14,100,1.5575911,1,1,3.9968028886505636e-16,1.3322676295501878e-15,3.9968028886505636e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_014,1.0887253559738395,0.005232976003258895,0.9916666666666667,0.9394707803125275
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,15,100,1.5665221,1,1,3.8857805861880484e-16,1.3322676295501878e-15,3.8857805861880484e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_015,1.0832204076194611,0.006776136454539729,0.9916666666666667,0.9218878171591296
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,16,100,1.4304724,1,1,4.451994328746877e-16,1.9984014443252818e-15,4.451994328746877e-16,1.9984014443252818e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_016,1.0342431236642098,0.01425389913044603,0.8583333333333333,0.8941769805358313
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,17,100,1.6460793,1,1,4.418687638008123e-16,1.3322676295501878e-15,4.418687638008123e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_017,1.0870379866233837,0.004823752502491239,0.9916666666666667,0.9355037750647255
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,18,100,1.5264954,1,1,3.308464613382966e-16,9.992007221626409e-16,3.308464613382966e-16,9.992007221626409e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_018,1.0704684571455645,0.008023229242143663,0.9833333333333333,0.9362201322972603
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,19,100,1.5769256,1,1,3.68594044175552e-16,1.1102230246251563e-15,3.68594044175552e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_019,1.0677754666811303,0.009066944288515637,0.9833333333333333,0.9207570473274947
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,20,100,1.4443083,1,1,3.752553823233029e-16,1.1102230246251563e-15,3.752553823233029e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_020,1.0688838921094097,0.010706559193005843,0.975,0.9236456214990894
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,21,100,1.5274918,1,1,3.896882816434299e-16,1.3322676295501878e-15,3.896882816434299e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_021,1.0767882453900186,0.006083043211186414,0.9583333333333334,0.8650615130182718
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,22,100,1.6704469,1,1,3.530509218307998e-16,8.881784197001252e-16,3.530509218307998e-16,8.881784197001252e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_022,1.0820053087212929,0.00440104760796988,0.9916666666666667,0.9184659094689577
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,23,100,1.7124644,1,1,3.1530333899354444e-16,8.881784197001252e-16,3.1530333899354444e-16,8.881784197001252e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_023,1.0788097551756015,0.006488344615734404,1.0,0.9333110255041025
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,24,100,1.4629549,1,1,3.9745984281580605e-16,1.2212453270876722e-15,3.9745984281580605e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_024,1.0410080587204493,0.011200600528967835,0.925,0.8764132203242574
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,25,100,1.4144049,1,1,3.752553823233029e-16,1.3322676295501878e-15,3.752553823233029e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_025,1.0482414211357278,0.01784178342848918,0.6666666666666666,0.9469611864728563
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,26,100,1.6301559,1,1,3.674838211509268e-16,9.992007221626409e-16,3.674838211509268e-16,9.992007221626409e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_026,1.0744603547072802,0.008441529331070913,0.9916666666666667,0.937415102173516
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,27,100,1.7929044,1,1,3.61932706027801e-16,1.3322676295501878e-15,3.61932706027801e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_027,1.0865779545265937,0.004410150986037227,0.9916666666666667,0.9254239994406297
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,28,100,1.9102162,1,1,3.9857006584043123e-16,1.3322676295501878e-15,3.9857006584043123e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_028,1.0915144994309107,0.003972702059563035,0.9916666666666667,0.9256346211242251
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,29,100,1.7524846,1,1,3.8857805861880484e-16,1.3322676295501878e-15,3.8857805861880484e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_029,1.0773107430057745,0.005430135664807353,0.9833333333333333,0.9226968092317716
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,HandCrafted_ECMADE_MOO,30,100,1.6082149,1,1,3.541611448554249e-16,1.3322676295501878e-15,3.541611448554249e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710\K_20\ECMADE_MOO\run_030,1.0666671180641965,0.006930542073659942,0.975,0.8891563350356367
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,1,100,3.9124447,1,1,3.896882816434299e-16,1.5543122344752194e-15,3.896882816434299e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_001,1.1905567193860902,0.017131835841517232,0.9416666666666667,0.4095343621472923
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,2,65,3.403335,1,1,4.3384099731506116e-16,1.3322676295501878e-15,4.0745185003743244e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_002,1.176164412769001,0.026418420028242243,0.9166666666666666,0.4753687497203487
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,3,100,3.9551767,1,1,3.9968028886505636e-16,1.3322676295501878e-15,3.9968028886505636e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_003,1.1897129894150507,0.016872304894414384,0.9416666666666667,0.42348021854282925
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,4,100,3.5868694,1,1,3.8746783559417966e-16,1.5543122344752194e-15,3.8746783559417966e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_004,1.1845268919842113,0.022850520568536616,0.9416666666666667,0.3955582894194871
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,5,100,3.4693693,1,1,3.8746783559417966e-16,1.1102230246251563e-15,3.8746783559417966e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_005,1.1853440825166257,0.019611654050151618,0.9416666666666667,0.3875251636758868
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,6,49,3.4383629,1,1,3.8971093925617744e-16,1.2212453270876722e-15,3.796962744218035e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_006,1.1658379014998899,0.03289466267468762,0.8583333333333333,0.46536466001424603
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,7,100,3.6231059,1,1,3.5971225997855074e-16,1.1102230246251563e-15,3.5971225997855074e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_007,1.1855492914618773,0.010043894156160001,0.975,0.7799089059966133
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,8,39,3.3359593,1,1,3.558407130208835e-16,1.2212453270876722e-15,3.719247132494274e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_008,1.1655935255999839,0.03050227544262014,0.7916666666666666,0.6837739348053335
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,9,100,3.8116748,1,1,3.808064974464287e-16,1.1102230246251563e-15,3.808064974464287e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_009,1.1868990349103967,0.022528023362984144,0.9333333333333333,0.3837885772316507
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,10,100,4.089736,1,1,3.785860513971784e-16,1.1102230246251563e-15,3.785860513971784e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_010,1.1897973811509375,0.018298916855387228,0.9333333333333333,0.3899226489547882
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,11,74,3.7481851,1,1,3.405684143106899e-16,1.3322676295501878e-15,3.663735981263016e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_011,1.185119372430009,0.021293690022286513,0.9333333333333333,0.3881737963787286
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,12,100,4.4015962,1,1,3.8302694349567903e-16,1.2212453270876722e-15,3.8302694349567903e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_012,1.190333759446074,0.020686545035477753,0.9416666666666667,0.3954121638642301
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,13,100,4.1416865,1,1,4.196643033083092e-16,1.4432899320127037e-15,4.196643033083092e-16,1.4432899320127037e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_013,1.1855425132350936,0.02097745701863326,0.9333333333333333,0.38003877982227463
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,14,100,4.76641,1,1,3.68594044175552e-16,1.1102230246251563e-15,3.68594044175552e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_014,1.18695902408134,0.018738813504613046,0.9416666666666667,0.41330191038498476
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,15,91,4.3782572,1,1,3.5014726161254936e-16,1.2212453270876722e-15,3.4527936065842367e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_015,1.1877029152305818,0.01769930116286904,0.9416666666666667,0.40168956403735423
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,16,85,4.1132193,1,1,3.604959468194626e-16,1.3322676295501878e-15,3.5971225997855074e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_016,1.1790499776924646,0.01988990164898755,0.9416666666666667,0.41624453520936894
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,17,82,4.1218395,1,1,4.0617915535066704e-16,1.1102230246251563e-15,3.896882816434299e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_017,1.186116895650402,0.008550828339544063,0.975,0.6574895348935279
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,18,82,4.1152451,1,1,4.0211736379716037e-16,1.3322676295501878e-15,3.8857805861880484e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_018,1.1850767642001205,0.019304661566480658,0.9416666666666667,0.43949402142002847
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,19,79,4.4583133,1,1,3.8928073141920046e-16,1.2212453270876722e-15,3.8524738954492924e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_019,1.1859129153769845,0.011050964441310037,0.9666666666666667,0.5788453127976959
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,20,90,3.6464812,1,1,3.6020569243393973e-16,1.3322676295501878e-15,3.630429290524262e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_020,1.1843375627229038,0.023779262913665437,0.9083333333333333,0.35606452311325076
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,21,100,3.6810576,1,1,3.8302694349567903e-16,1.4432899320127037e-15,3.8302694349567903e-16,1.4432899320127037e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_021,1.184023958448715,0.020676473863938765,0.9416666666666667,0.40921820204050197
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,22,91,3.6504288,1,1,3.6844764113933774e-16,1.3322676295501878e-15,3.8524738954492924e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_022,1.1840988344945176,0.018416990664319607,0.9416666666666667,0.41429524357045566
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,23,85,3.6039038,1,1,4.0098643359990953e-16,1.1102230246251563e-15,4.085620730620576e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_023,1.1831304280681505,0.019321844813822295,0.9416666666666667,0.4104779347045747
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,24,93,3.4515082,1,1,4.1663208128406415e-16,1.1102230246251563e-15,4.063416270128073e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_024,1.184614533359831,0.020202554032666395,0.9333333333333333,0.38368229450579844
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,25,100,3.4964161,1,1,3.3306690738754696e-16,1.1102230246251563e-15,3.3306690738754696e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_025,1.1859573893061175,0.01752132886179577,0.9416666666666667,0.4150906546797457
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,26,92,3.7199213,1,1,3.8133747367559726e-16,1.4432899320127037e-15,3.7303493627405263e-16,1.4432899320127037e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_026,1.1795851887778719,0.00869990745472341,0.9833333333333333,0.7221873830011907
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,27,100,3.7846289,1,1,3.7636560534792813e-16,1.1102230246251563e-15,3.7636560534792813e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_027,1.1909278338361131,0.016829348813288465,0.9416666666666667,0.40916499698905856
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,28,80,1.788347,1,1,3.108624468950438e-16,8.881784197001252e-16,3.141931159689193e-16,8.881784197001252e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_028,1.1857113178426115,0.008835311048703363,0.975,0.7268670576951288
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,29,100,1.9786746,1,1,3.808064974464287e-16,1.2212453270876722e-15,3.808064974464287e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_029,1.1858060324377149,0.01641021464886487,0.9416666666666667,0.4401255198278326
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,HandCrafted_ECMADE_MOO,30,100,2.9481648,1,1,3.1308289294429413e-16,1.3322676295501878e-15,3.1308289294429413e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709\K_20\ECMADE_MOO\run_030,1.1874313375742516,0.02252479672134413,0.8916666666666667,0.3911564601775503
