split,instance,K,method,runs,theta_ids,N,maxFE,rng_policy,seed_policy,PF_Drift,HV,IGD,PF_Overlap,Diversity,Runtime,PF_Size,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.02229171367551791,1.114752578984638,0.008741076056747758,0.9572222222222224,0.8790653819954378,4.033929959999999,100.0,1.0,1.0,5.854576083189992e-17,3.293661639721298e-16,5.854576083189992e-17,3.293661639721298e-16
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.036104147279074676,0.9820024127439935,0.01926099871270358,0.7624999999999998,1.07191320905201,4.0475237533333335,100.0,1.0,1.0,6.294964549624638e-17,3.441691376337986e-16,6.294964549624638e-17,3.441691376337986e-16
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.014218674444951495,1.079791126416663,0.0055094574763154824,0.9833333333333335,0.9175718481871588,3.7128345,100.0,1.0,1.0,8.07132138902489e-17,3.9968028886505646e-16,8.07132138902489e-17,3.9968028886505646e-16
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,MetaDesigned_ECMADE_MOO,30,theta_16,100.0,10000.0,"rng(run,'mcg16807')",run index,0.019819251850777552,1.1842473594968645,0.01895209014840119,0.9344444444444445,0.46477484665405855,3.1888767933333333,89.23333333333333,1.0,1.0,1.057472593235299e-16,4.847973874196518e-16,1.051011129978482e-16,4.88498130835069e-16
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.1037993058189325,0.9913529077388145,0.04429360023170412,0.6894444444444444,1.000475978284572,3.0797865333333334,95.13333333333334,1.0,1.0,1.2365943118945816e-16,6.62433071359677e-16,1.231977482992382e-16,6.661338147750942e-16
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.057216666474611697,0.9470551445964488,0.046350580060252645,0.6850000000000002,0.7767578209995438,3.0707646233333334,68.33333333333333,1.0,1.0,9.221564200960477e-17,4.218847493575597e-16,9.422092735652166e-17,4.588921835117316e-16
test,syn_n200_k05_cluster_corr_skewed_high_vol_r01_s20260734,10,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.07578748037974961,1.049602728166628,0.06003716293893531,0.49083333333333334,0.9925141091028189,4.24360664,100.0,1.0,1.0,4.0227080925584833e-17,2.442490654175342e-16,4.0227080925584833e-17,2.442490654175342e-16
test,syn_n200_k05_pathological_cov_normal_extreme_events_r02_s20260733,10,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.08181878640423171,1.1821499593125648,0.020242055339726076,0.69,0.10635205330827671,3.4147654200000006,60.8,1.0,1.0,3.4607217909798146e-17,1.702341971091906e-16,4.703644880995247e-17,2.8495724298712354e-16
test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.02754456930132139,1.044172187991286,0.014951071363785517,0.801666666666667,1.0602573946740346,3.815546666666668,100.0,1.0,1.0,1.2071825021090863e-16,5.440092820663268e-16,1.2071825021090863e-16,5.440092820663268e-16
test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,MetaDesigned_ECMADE_MOO,30,theta_15,100.0,10000.0,"rng(run,'mcg16807')",run index,0.058203613787256595,1.1855426773231614,0.03659309754909628,0.7366666666666666,0.41101131641038274,3.17922149,44.7,1.0,1.0,1.123978566223996e-16,4.366877230192284e-16,1.1020813891112393e-16,4.958996176659034e-16
test,syn_n200_k20_high_corr_heavy_tail_extreme_events_r01_s20260758,40,MetaDesigned_ECMADE_MOO,30,theta_18,100.0,10000.0,"rng(run,'mcg16807')",run index,0.13027145948653812,0.985253220989453,0.0973767664179782,0.17805555555555552,0.8796409121025471,3.1850221566666663,44.53333333333333,1.0,1.0,9.682963070203538e-17,3.9227880203422206e-16,1.0040116886026838e-16,4.736951571734003e-16
test,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.04873695070612811,0.9411467498200952,0.05359429990070507,0.6544444444444445,0.7402307453058922,3.4576610100000003,73.83333333333333,1.0,1.0,1.1163889115948497e-16,5.070018479121548e-16,1.126876369994534e-16,5.440092820663267e-16
test,syn_n200_k30_high_corr_normal_low_vol_r03_s20260769,60,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.10468070880587396,0.9972077519274991,0.06844947086200041,0.3108333333333333,0.7484835162622212,3.243649476666666,57.266666666666666,1.0,1.0,2.1440946269901505e-16,8.511709855459534e-16,2.1745568308991406e-16,9.2148511043888e-16
test,syn_n200_k30_low_corr_skewed_extreme_events_r02_s20260770,60,MetaDesigned_ECMADE_MOO,30,theta_17,100.0,10000.0,"rng(run,'mcg16807')",run index,0.054543739140758205,0.9255612313138666,0.05481889600069743,0.6055555555555555,0.7771705243968718,3.3923307499999997,64.06666666666666,1.0,1.0,1.6798032012961762e-16,6.661338147750941e-16,1.6571929014238174e-16,6.957397620984316e-16
test,syn_n500_k05_low_corr_normal_low_vol_r01_s20260782,25,MetaDesigned_ECMADE_MOO,30,theta_10,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06845717345271256,0.980233225222532,0.05863740002084627,0.5612612612612613,0.7564313097872423,4.617723403333333,67.33333333333333,1.0,1.0,8.757847762493058e-17,3.9968028886505646e-16,8.889185683832083e-17,4.29286236188394e-16
test,syn_n500_k05_pathological_cov_mixed_low_vol_r01_s20260781,25,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.060074155780490815,1.0698919510402873,0.10822905128858676,0.46611111111111114,0.36549050125535776,4.599327099999999,72.06666666666666,1.0,1.0,1.2119997159980906e-16,5.995204332975848e-16,1.2190248810384212e-16,6.254256372055051e-16
test,syn_n500_k10_low_corr_heavy_tail_high_vol_r03_s20260793,50,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06833618898680395,0.8980132551174669,0.04473755642436117,0.6280555555555554,0.9198512587084201,4.859870423333333,79.7,1.0,1.0,1.3316254935743787e-16,5.995204332975847e-16,1.310063169057685e-16,6.106226635438361e-16
test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,MetaDesigned_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.08391739416157044,0.9365024280946219,0.12624947422387703,0.1227777777777778,0.5905439998013672,4.660361,64.0,1.0,1.0,1.3766044916021728e-16,5.588122557279955e-16,1.3922196728799466e-16,6.143234069592533e-16
test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.04039282888900583,0.8262531373486526,0.08452829777330552,0.5663430420711975,0.5453867480521271,4.615469876666667,46.733333333333334,1.0,1.0,1.9842412473776153e-16,8.622732157922054e-16,2.09054995536917e-16,9.28886597269715e-16
test,syn_n500_k20_pathological_cov_mixed_low_vol_r01_s20260806,100,MetaDesigned_ECMADE_MOO,30,theta_17,100.0,10000.0,"rng(run,'mcg16807')",run index,0.09314381277325874,0.8386026775275863,0.23976694968790144,0.0,0.19011832826429595,4.507128963333334,6.566666666666666,1.0,1.0,1.9867840922849423e-16,4.847973874196516e-16,2.072046238292084e-16,8.918791631155428e-16
test,syn_n500_k30_cluster_corr_skewed_high_vol_r01_s20260817,150,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.04377007833193729,0.7917498089566419,0.10601740849422099,0.4586666666666667,0.45856866587880335,4.669136173333333,31.766666666666666,1.0,1.0,2.6363520836273226e-16,9.843977485009732e-16,2.5438910237577767e-16,1.1990408665951705e-15
test,syn_n500_k30_pathological_cov_normal_extreme_events_r02_s20260818,150,MetaDesigned_ECMADE_MOO,30,theta_23,100.0,10000.0,"rng(run,'mcg16807')",run index,0.14148253070352232,0.9128904091163903,0.18853117176183615,0.03333333333333333,0.2770603411402278,4.71577963,16.566666666666666,1.0,1.0,2.3958726385597307e-16,7.586524001605242e-16,2.4850492034526425e-16,1.1102230246251571e-15
test,syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637,3,MetaDesigned_ECMADE_MOO,30,theta_01,100.0,10000.0,"rng(run,'mcg16807')",run index,0.0260919744185587,0.9909385271857347,0.0076572251246597315,0.9641666666666667,1.2762000814230992,3.287168076666666,100.0,1.0,1.0,1.7763568394002505e-17,2.1464311809419669e-16,1.7763568394002505e-17,2.1464311809419669e-16
test,syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638,3,MetaDesigned_ECMADE_MOO,30,theta_01,100.0,10000.0,"rng(run,'mcg16807')",run index,0.035457625041929036,1.1094287066966935,0.009963117170949666,0.9441666666666667,1.2616494744185724,3.159905136666666,100.0,1.0,1.0,1.731947918415244e-17,2.146431180941967e-16,1.731947918415244e-17,2.146431180941967e-16
test,syn_n50_k10_cluster_corr_skewed_high_vol_r01_s20260649,5,MetaDesigned_ECMADE_MOO,30,theta_01,100.0,10000.0,"rng(run,'mcg16807')",run index,0.017125544625091634,1.1197888210354834,0.005693447338803839,0.9808333333333334,0.9662531135407126,2.0609683266666665,100.0,1.0,1.0,2.316665378051159e-17,2.2204460492503104e-16,2.316665378051159e-17,2.2204460492503104e-16
test,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,MetaDesigned_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.02108208485687708,1.1753932923586163,0.007927262020542492,0.9477777777777778,0.8603051165342356,2.0702658466666666,100.0,1.0,1.0,2.4943010619911858e-17,2.2204460492503104e-16,2.4943010619911858e-17,2.2204460492503104e-16
test,syn_n50_k20_cluster_corr_skewed_high_vol_r01_s20260662,10,MetaDesigned_ECMADE_MOO,30,theta_17,100.0,10000.0,"rng(run,'mcg16807')",run index,0.043589194719294434,1.0637201998803245,0.011144201258504247,0.9211111111111111,1.3143089817666278,1.6152954800000001,100.0,1.0,1.0,5.465998024571188e-17,2.8865798640254066e-16,5.465998024571188e-17,2.8865798640254066e-16
test,syn_n50_k20_pathological_cov_normal_extreme_events_r02_s20260661,10,MetaDesigned_ECMADE_MOO,30,theta_13,100.0,10000.0,"rng(run,'mcg16807')",run index,0.024140687419139592,0.873567961248873,0.006083122901927213,0.9894444444444446,1.3982050803460244,1.766784483333333,100.0,1.0,1.0,3.3676765080296416e-17,2.6275278249462024e-16,3.3676765080296416e-17,2.6275278249462024e-16
test,syn_n50_k30_cluster_corr_heavy_tail_low_vol_r02_s20260673,15,MetaDesigned_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.029875114410457062,0.993878166293529,0.03293978081821123,0.7958333333333335,1.023817162966038,1.41000569,99.93333333333334,1.0,1.0,7.566358726260005e-17,4.144832625267252e-16,7.560618797697318e-17,4.144832625267252e-16
test,syn_n50_k30_low_corr_heavy_tail_high_vol_r03_s20260674,15,MetaDesigned_ECMADE_MOO,30,theta_01,100.0,10000.0,"rng(run,'mcg16807')",run index,0.028754754462175135,1.0358458711639327,0.023841276066675403,0.8922222222222224,0.8606944751202251,1.3858777199999999,97.06666666666666,1.0,1.0,5.945749437313785e-17,2.997602166487923e-16,5.950795411990838e-17,2.997602166487923e-16
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_200,100.0,10000.0,"rng(run,'mcg16807')",run index,0.02070726839039081,1.0400956184323993,0.01590578960061976,0.7736111111111111,1.1837409587716157,3.294295443333333,100.0,1.0,1.0,1.8577731945394274e-17,2.1834386150961386e-16,1.8577731945394274e-17,2.1834386150961386e-16
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_164,100.0,10000.0,"rng(run,'mcg16807')",run index,0.03280297340060048,0.9821392225237787,0.03012148287639944,0.6844444444444445,1.3127900636672585,6.541593143333332,100.0,1.0,1.0,2.161234154603638e-17,2.2204460492503104e-16,2.161234154603638e-17,2.2204460492503104e-16
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_086,100.0,10000.0,"rng(run,'mcg16807')",run index,0.02229171367551791,1.114752578984638,0.008741076056747758,0.9572222222222224,0.8790653819954378,2.7898117299999994,100.0,1.0,1.0,5.854576083189992e-17,3.293661639721298e-16,5.854576083189992e-17,3.293661639721298e-16
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_037,100.0,10000.0,"rng(run,'mcg16807')",run index,0.04690791724617047,0.9789088727766668,0.02363976634378473,0.6813888888888889,1.1563050196206224,3.956537143333334,100.0,1.0,1.0,5.913787977836669e-17,3.4416913763379854e-16,5.913787977836669e-17,3.4416913763379854e-16
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_234,100.0,10000.0,"rng(run,'mcg16807')",run index,0.011004326141408264,1.08409374940842,0.005772354942463307,0.9927777777777779,0.9388993485460453,2.4766706333333333,100.0,1.0,1.0,7.638334409421079e-17,3.663735981263018e-16,7.638334409421079e-17,3.663735981263018e-16
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_144,100.0,10000.0,"rng(run,'mcg16807')",run index,0.019819251850777552,1.1842473594968645,0.01895209014840119,0.9344444444444445,0.46477484665405855,2.08304505,89.23333333333333,1.0,1.0,1.057472593235299e-16,4.847973874196518e-16,1.051011129978482e-16,4.88498130835069e-16
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_132,100.0,10000.0,"rng(run,'mcg16807')",run index,0.1419036435083821,0.9717258350158061,0.06742645871732098,0.5027777777777778,1.0095034886965557,3.3548479366666664,85.83333333333333,1.0,1.0,1.2793797761790175e-16,6.180241503746706e-16,1.2971105671037252e-16,6.365278674517565e-16
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_223,100.0,10000.0,"rng(run,'mcg16807')",run index,0.05000351772021817,0.8535920882233101,0.07666538511709589,0.5636111111111111,0.6335357463284381,2.2970351733333336,77.36666666666666,1.0,1.0,8.877629930650268e-17,4.107825191113082e-16,8.759659664292484e-17,4.2558549277297694e-16
test,syn_n200_k05_cluster_corr_skewed_high_vol_r01_s20260734,10,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_086,100.0,10000.0,"rng(run,'mcg16807')",run index,0.07578748037974961,1.049602728166628,0.06003716293893531,0.49083333333333334,0.9925141091028189,2.7273394600000005,100.0,1.0,1.0,4.0227080925584833e-17,2.442490654175342e-16,4.0227080925584833e-17,2.442490654175342e-16
test,syn_n200_k05_pathological_cov_normal_extreme_events_r02_s20260733,10,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_144,100.0,10000.0,"rng(run,'mcg16807')",run index,0.052970594906197384,1.184760186970623,0.018324279123592493,0.7852777777777777,0.09975656067661344,2.7488003166666664,96.76666666666667,1.0,1.0,3.5070711766770216e-17,2.1094237467877966e-16,3.4231876592608995e-17,2.18343861509614e-16
test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_037,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06876459532719009,1.0062453991823448,0.04212234891545565,0.33666666666666667,1.0745098859671482,3.870788393333333,87.56666666666666,1.0,1.0,1.1067172833494308e-16,4.996003610813205e-16,1.0924594562311534e-16,4.996003610813205e-16
test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_144,100.0,10000.0,"rng(run,'mcg16807')",run index,0.058203613787256595,1.1855426773231614,0.03659309754909628,0.7366666666666666,0.41101131641038274,2.160866063333333,44.7,1.0,1.0,1.123978566223996e-16,4.366877230192284e-16,1.1020813891112393e-16,4.958996176659034e-16
test,syn_n200_k20_high_corr_heavy_tail_extreme_events_r01_s20260758,40,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_170,100.0,10000.0,"rng(run,'mcg16807')",run index,0.13027145948653812,0.985253220989453,0.0973767664179782,0.17805555555555552,0.8796409121025471,2.2394973166666663,44.53333333333333,1.0,1.0,9.682963070203538e-17,3.9227880203422206e-16,1.0040116886026838e-16,4.736951571734003e-16
test,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_089,100.0,10000.0,"rng(run,'mcg16807')",run index,0.04873695070612811,0.9411467498200952,0.05359429990070507,0.6544444444444445,0.7402307453058922,2.5082606800000002,73.83333333333333,1.0,1.0,1.1163889115948497e-16,5.070018479121548e-16,1.126876369994534e-16,5.440092820663267e-16
test,syn_n200_k30_high_corr_normal_low_vol_r03_s20260769,60,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_047,100.0,10000.0,"rng(run,'mcg16807')",run index,0.12954442560621737,0.9568131504074764,0.10759572007617985,0.05694444444444444,0.9113228315278002,3.6948650300000008,60.266666666666666,1.0,1.0,2.1799632922861622e-16,8.215650382226161e-16,2.1319982816218412e-16,8.696747026230397e-16
test,syn_n200_k30_low_corr_skewed_extreme_events_r02_s20260770,60,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_086,100.0,10000.0,"rng(run,'mcg16807')",run index,0.058225909265499136,0.8940159602792792,0.06278349172730827,0.6294444444444446,0.7012390849917055,2.411844706666666,60.766666666666666,1.0,1.0,1.6242835797087964e-16,6.254256372055049e-16,1.6423899277621486e-16,7.105427357601004e-16
test,syn_n500_k05_low_corr_normal_low_vol_r01_s20260782,25,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_086,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06845717345271256,0.980233225222532,0.05863740002084627,0.5612612612612613,0.7564313097872423,3.17485111,67.33333333333333,1.0,1.0,8.757847762493058e-17,3.9968028886505646e-16,8.889185683832083e-17,4.29286236188394e-16
test,syn_n500_k05_pathological_cov_mixed_low_vol_r01_s20260781,25,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_089,100.0,10000.0,"rng(run,'mcg16807')",run index,0.060074155780490815,1.0698919510402873,0.10822905128858676,0.46611111111111114,0.36549050125535776,3.0528845133333333,72.06666666666666,1.0,1.0,1.2119997159980906e-16,5.995204332975848e-16,1.2190248810384212e-16,6.254256372055051e-16
test,syn_n500_k10_low_corr_heavy_tail_high_vol_r03_s20260793,50,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_089,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06833618898680395,0.8980132551174669,0.04473755642436117,0.6280555555555554,0.9198512587084201,3.0627045600000002,79.7,1.0,1.0,1.3316254935743787e-16,5.995204332975847e-16,1.310063169057685e-16,6.106226635438361e-16
test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_170,100.0,10000.0,"rng(run,'mcg16807')",run index,0.09669703526515822,0.9618047575391063,0.0900208362163395,0.13805555555555554,0.796001068241194,3.227876643333333,68.83333333333333,1.0,1.0,1.3083458359617783e-16,6.06921920128419e-16,1.3489209749195648e-16,6.513308411134254e-16
test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_045,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06805348589354379,0.8213538594731661,0.09314633274541363,0.26213592233009714,0.7347963177076496,5.287430943333333,63.166666666666664,1.0,1.0,2.0344981238387875e-16,8.659739592076228e-16,2.032818358088661e-16,9.214851104388804e-16
test,syn_n500_k20_pathological_cov_mixed_low_vol_r01_s20260806,100,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_034,100.0,10000.0,"rng(run,'mcg16807')",run index,0.13696615374374962,0.970625004130428,0.1871183066752174,0.05555555555555555,0.25941918764864946,4.931432456666666,19.633333333333333,1.0,1.0,2.1432013992932437e-16,6.06921920128419e-16,2.1205259770340494e-16,9.47390314346801e-16
test,syn_n500_k30_cluster_corr_skewed_high_vol_r01_s20260817,150,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_189,100.0,10000.0,"rng(run,'mcg16807')",run index,0.045951777685938916,0.8304613946489451,0.0919065196944329,0.4968888888888889,0.519885331942138,3.304957713333334,36.233333333333334,1.0,1.0,2.6153802532695584e-16,9.547918011776352e-16,2.522426711948356e-16,1.1176245114559919e-15
test,syn_n500_k30_pathological_cov_normal_extreme_events_r02_s20260818,150,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_234,100.0,10000.0,"rng(run,'mcg16807')",run index,0.14148253070352232,0.9128904091163903,0.18853117176183615,0.03333333333333333,0.2770603411402278,3.15022459,16.566666666666666,1.0,1.0,2.3958726385597307e-16,7.586524001605242e-16,2.4850492034526425e-16,1.1102230246251571e-15
test,syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637,3,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_131,100.0,10000.0,"rng(run,'mcg16807')",run index,0.018904173973397883,0.9911016528340255,0.006931832564824196,0.9569444444444444,1.2917458395885537,4.456983919999999,100.0,1.0,1.0,1.632027846198979e-17,2.1834386150961389e-16,1.632027846198979e-17,2.1834386150961389e-16
test,syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638,3,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_011,100.0,10000.0,"rng(run,'mcg16807')",run index,0.035457625041929036,1.1094287066966935,0.009963117170949666,0.9441666666666667,1.2616494744185724,5.791326700000001,100.0,1.0,1.0,1.731947918415244e-17,2.146431180941967e-16,1.731947918415244e-17,2.146431180941967e-16
test,syn_n50_k10_cluster_corr_skewed_high_vol_r01_s20260649,5,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_086,100.0,10000.0,"rng(run,'mcg16807')",run index,0.01512199222266179,1.1181758286549552,0.006011900492672988,0.9794444444444446,0.9567689087683694,3.9477608866666674,100.0,1.0,1.0,2.246351253158233e-17,2.2574534834044824e-16,2.246351253158233e-17,2.2574534834044824e-16
test,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_086,100.0,10000.0,"rng(run,'mcg16807')",run index,0.01978135061645775,1.1793555683501287,0.005817411626553416,0.965,0.8524723048770237,3.8006275066666664,100.0,1.0,1.0,2.290760174143239e-17,2.1464311809419669e-16,2.290760174143239e-17,2.1464311809419669e-16
test,syn_n50_k20_cluster_corr_skewed_high_vol_r01_s20260662,10,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_170,100.0,10000.0,"rng(run,'mcg16807')",run index,0.043589194719294434,1.0637201998803245,0.011144201258504247,0.9211111111111111,1.3143089817666278,2.427847153333333,100.0,1.0,1.0,5.465998024571188e-17,2.8865798640254066e-16,5.465998024571188e-17,2.8865798640254066e-16
test,syn_n50_k20_pathological_cov_normal_extreme_events_r02_s20260661,10,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_131,100.0,10000.0,"rng(run,'mcg16807')",run index,0.024140687419139592,0.873567961248873,0.006083122901927213,0.9894444444444446,1.3982050803460244,2.6930046266666667,100.0,1.0,1.0,3.3676765080296416e-17,2.6275278249462024e-16,3.3676765080296416e-17,2.6275278249462024e-16
test,syn_n50_k30_cluster_corr_heavy_tail_low_vol_r02_s20260673,15,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_078,100.0,10000.0,"rng(run,'mcg16807')",run index,0.07519237908966582,0.9919472465137538,0.02859470488844642,0.5777777777777777,1.2028743021913066,3.4845190833333333,85.43333333333334,1.0,1.0,7.182637495769493e-17,3.922788020342221e-16,7.183142969324762e-17,3.996802888650565e-16
test,syn_n50_k30_low_corr_heavy_tail_high_vol_r03_s20260674,15,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_144,100.0,10000.0,"rng(run,'mcg16807')",run index,0.04180650000602922,1.000787151573112,0.030104080863429312,0.8152777777777778,0.8049146084570451,3.73979684,99.2,1.0,1.0,5.704595351117929e-17,2.9976021664879224e-16,5.702845603157889e-17,2.9976021664879224e-16
