split,instance,K,method,runs,theta_ids,N,maxFE,rng_policy,seed_policy,PF_Drift,HV,IGD,PF_Overlap,Diversity,Runtime,PF_Size,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation,rank_HV,rank_IGD,rank_PF_Overlap,rank_PF_Drift,rank_Diversity,rank_Runtime,InstanceRankScore,RankBasedCompositeRank,HV_score,IGD_score,PF_Overlap_score,PF_Drift_score,DiversityScore,RuntimeScore,PerformanceScore,StabilityScore,J_stability,J_performance,EqualWeightedScore,PerformanceRank,StabilityWeightedRank,EqualWeightedRank
test,syn_n500_k05_low_corr_normal_low_vol_r01_s20260782,25,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06935636797429137,0.946695312930164,0.06836270291859824,0.5333333333333333,0.6868013997638177,2.1793824666666666,62.9,1.0,1.0,9.185920619593283e-17,3.848773152033877e-16,9.296267459527982e-17,4.403884664346456e-16,3.5,3.5,3.5,4.5,3.5,1.0,3.25,3.0,0.5731353642229793,0.5836654722927062,0.6690391459074732,0.0,0.45745005924132465,1.0,0.5784004182578427,0.3345195729537366,0.48662392424190715,0.5354000933027283,0.592592512613226,3.5,3.0,3.0
test,syn_n500_k05_low_corr_normal_low_vol_r01_s20260782,25,MetaDesigned_ECMADE_MOO,30,theta_10,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06845717345271256,0.980233225222532,0.05863740002084627,0.5612612612612613,0.7564313097872423,4.617723403333333,67.33333333333333,1.0,1.0,8.757847762493058e-17,3.9968028886505646e-16,8.889185683832083e-17,4.29286236188394e-16,1.5,1.5,1.5,2.5,1.5,4.0,2.0833333333333335,2.0,1.0,1.0,1.0,0.033419852734958816,1.0,0.22628676030104894,1.0,0.5167099263674794,0.7051481428954707,0.8018061576219748,0.685749171667132,1.5,2.0,2.0
test,syn_n500_k05_low_corr_normal_low_vol_r01_s20260782,25,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_086,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06845717345271256,0.980233225222532,0.05863740002084627,0.5612612612612613,0.7564313097872423,3.17485111,67.33333333333333,1.0,1.0,8.757847762493058e-17,3.9968028886505646e-16,8.889185683832083e-17,4.29286236188394e-16,1.5,1.5,1.5,2.5,1.5,3.0,1.9166666666666667,1.0,1.0,1.0,1.0,0.033419852734958816,1.0,0.6841265068924016,1.0,0.5167099263674794,0.750932117554606,0.8475901322811101,0.8002091083149703,1.5,1.0,1.0
test,syn_n500_k05_pathological_cov_mixed_low_vol_r01_s20260781,25,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.0928969601292085,1.071826550091912,0.09853023049330563,0.35861111111111116,0.45887946277573277,2.7091793566666666,71.53333333333333,1.0,1.0,3.5588355517925565e-16,1.0917193075480707e-15,3.5767685110007127e-16,1.1657341758564144e-15,2.5,1.5,4.5,4.5,1.5,2.0,2.75,2.0,0.39017713991259556,1.0,0.0,0.0,1.0,0.8099614094100029,0.6950885699562978,0.0,0.4547682834300747,0.5937859974213342,0.6262624948415751,1.5,3.0,2.0
test,syn_n500_k05_pathological_cov_mixed_low_vol_r01_s20260781,25,RandomConfig_ECMADE_MOO,30,theta_14,100.0,10000.0,"rng(run,'mcg16807')",run index,0.0928969601292085,1.071826550091912,0.09853023049330563,0.35861111111111116,0.45887946277573277,5.184391136666665,71.53333333333333,1.0,1.0,1.1621811253545633e-16,5.255055649892409e-16,1.1561122429763298e-16,5.440092820663268e-16,2.5,1.5,4.5,4.5,1.5,5.0,3.25,3.0,0.39017713991259556,1.0,0.0,0.0,1.0,0.0,0.6950885699562978,0.0,0.3737721424890744,0.5127898564803339,0.42377214248907447,1.5,5.0,4.0
test,syn_n500_k05_pathological_cov_mixed_low_vol_r01_s20260781,25,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.0440079368050099,1.0748502093638221,0.10474397516257568,0.4741666666666667,0.31065756146144874,2.12842853,68.73333333333333,1.0,1.0,1.216973379266892e-16,5.181040781584067e-16,1.1945999744966683e-16,5.736152293896644e-16,1.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,0.3593298813920463,1.0,1.0,0.0,1.0,0.6796649406960231,1.0,0.7199162351740057,0.6558492233132104,0.6699162351740058,3.0,1.0,1.0
test,syn_n500_k05_pathological_cov_mixed_low_vol_r01_s20260781,25,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.060074155780490815,1.0698919510402873,0.10822905128858676,0.46611111111111114,0.36549050125535776,4.599327099999999,72.06666666666666,1.0,1.0,1.2119997159980906e-16,5.995204332975848e-16,1.2190248810384212e-16,6.254256372055051e-16,4.5,4.5,2.5,2.5,3.5,4.0,3.5833333333333335,5.0,0.0,0.0,0.9302884615384617,0.6713736973442745,0.36993817585461514,0.1914499985668454,0.0,0.8008310794413681,0.4535066207762233,0.2933404048879496,0.34055481346570715,4.5,4.0,5.0
test,syn_n500_k05_pathological_cov_mixed_low_vol_r01_s20260781,25,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_089,100.0,10000.0,"rng(run,'mcg16807')",run index,0.060074155780490815,1.0698919510402873,0.10822905128858676,0.46611111111111114,0.36549050125535776,3.0528845133333333,72.06666666666666,1.0,1.0,1.2119997159980906e-16,5.995204332975848e-16,1.2190248810384212e-16,6.254256372055051e-16,4.5,4.5,2.5,2.5,3.5,3.0,3.4166666666666665,4.0,0.0,0.0,0.9302884615384617,0.6713736973442745,0.36993817585461514,0.6974910683407554,0.0,0.8008310794413681,0.5041107277536143,0.3439445118653406,0.46706508090918464,4.5,2.0,3.0
test,syn_n500_k10_low_corr_heavy_tail_high_vol_r03_s20260793,50,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.0482615775323386,0.6488810144658291,0.1413317407704276,0.42277777777777775,0.42113774169292095,3.2383489233333336,68.93333333333334,1.0,1.0,2.217121670648199e-16,7.993605777301127e-16,2.2900200254601565e-16,8.770761894538737e-16,5.0,5.0,4.0,1.0,5.0,3.0,3.8333333333333335,4.0,0.0,0.0,0.1958650707290536,1.0,0.0,0.6239547693700581,0.0,0.5979325353645268,0.3314651178510429,0.21187861077813752,0.3054718261836462,5.0,4.0,4.0
test,syn_n500_k10_low_corr_heavy_tail_high_vol_r03_s20260793,50,RandomConfig_ECMADE_MOO,30,theta_08,100.0,10000.0,"rng(run,'mcg16807')",run index,0.10138518976328241,0.6990656801669448,0.12534259721487123,0.3727777777777777,0.6002982911012549,4.361239216666666,55.46666666666667,1.0,1.0,1.3275327797564274e-16,5.255055649892409e-16,1.2993310131529748e-16,5.699144859742472e-16,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333,5.0,0.20143786115298112,0.16552904984706238,0.0,0.0,0.3592454250698922,0.1918712268424525,0.18348345550002176,0.0,0.13690707157322915,0.1736037626732335,0.18365002685309162,4.0,5.0,5.0
test,syn_n500_k10_low_corr_heavy_tail_high_vol_r03_s20260793,50,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.0774282270916137,0.8641611320811723,0.05830938290256937,0.5797222222222221,0.8361098772368051,2.2610899033333336,79.9,1.0,1.0,1.2361139767175782e-16,5.25505564989241e-16,1.2356782264077997e-16,5.662137425588301e-16,3.0,3.0,3.0,4.0,3.0,1.0,2.8333333333333335,3.0,0.8641198628176346,0.8594964430820737,0.8106637649619155,0.450966371931201,0.832085197985495,1.0,0.8618081529498542,0.6308150684465582,0.7657358586355137,0.8119344755361729,0.8311771048454768,3.0,3.0,2.0
test,syn_n500_k10_low_corr_heavy_tail_high_vol_r03_s20260793,50,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06833618898680395,0.8980132551174669,0.04473755642436117,0.6280555555555554,0.9198512587084201,4.859870423333333,79.7,1.0,1.0,1.3316254935743787e-16,5.995204332975847e-16,1.310063169057685e-16,6.106226635438361e-16,1.5,1.5,1.5,2.5,1.5,5.0,2.25,2.0,1.0,1.0,1.0,0.6221150894785699,1.0,0.0,1.0,0.8110575447392849,0.8149758951326782,0.8527643861848213,0.7027643861848212,1.5,2.0,3.0
test,syn_n500_k10_low_corr_heavy_tail_high_vol_r03_s20260793,50,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_089,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06833618898680395,0.8980132551174669,0.04473755642436117,0.6280555555555554,0.9198512587084201,3.0627045600000002,79.7,1.0,1.0,1.3316254935743787e-16,5.995204332975847e-16,1.310063169057685e-16,6.106226635438361e-16,1.5,1.5,1.5,2.5,1.5,2.0,1.75,1.0,1.0,1.0,1.0,0.6221150894785699,1.0,0.6915419942170927,1.0,0.8110575447392849,0.8841300945543875,0.9219185856065306,0.8756498847390943,1.5,1.0,1.0
test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.11694302473231162,0.9066376100226524,0.12922459839898595,0.049999999999999996,0.7847421542074665,3.142945983333333,61.03333333333333,1.0,1.0,3.5287902159851185e-16,1.1139237680405737e-15,3.5541939761666673e-16,1.1768364061026659e-15,5.0,5.0,5.0,5.0,3.0,2.0,4.166666666666667,5.0,0.0,0.0,0.0,0.0,0.9452006488789899,0.6163530054128236,0.0,0.0,0.25067543031708034,0.25067543031708034,0.3903884135729534,5.0,5.0,4.0
test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,RandomConfig_ECMADE_MOO,30,theta_19,100.0,10000.0,"rng(run,'mcg16807')",run index,0.09669703526515822,0.9618047575391063,0.0900208362163395,0.13805555555555554,0.796001068241194,4.193602739999999,68.83333333333333,1.0,1.0,1.3083458359617783e-16,6.06921920128419e-16,1.3489209749195648e-16,6.513308411134254e-16,1.5,1.5,1.5,3.5,1.5,4.0,2.25,2.0,1.0,1.0,1.0,0.6130386950155676,1.0,0.18959075348036927,1.0,0.8065193475077839,0.8318927817265397,0.8705889122249829,0.7490275252470383,1.5,2.0,2.0
test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.08391739416157044,0.9365024280946219,0.12624947422387703,0.1227777777777778,0.5905439998013672,2.1984357666666665,64.0,1.0,1.0,1.3766044916021728e-16,5.588122557279955e-16,1.3922196728799466e-16,6.143234069592533e-16,3.5,3.5,3.5,1.5,4.5,1.0,2.9166666666666665,3.0,0.5413515002395611,0.07588874152557383,0.826498422712934,1.0,0.0,1.0,0.30862012088256746,0.913249211356467,0.588117175331052,0.46719135723627214,0.5554673330597586,3.5,3.0,3.0
test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,MetaDesigned_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.08391739416157044,0.9365024280946219,0.12624947422387703,0.1227777777777778,0.5905439998013672,4.660361,64.0,1.0,1.0,1.3766044916021728e-16,5.588122557279955e-16,1.3922196728799466e-16,6.143234069592533e-16,3.5,3.5,3.5,1.5,4.5,5.0,3.5833333333333335,4.0,0.5413515002395611,0.07588874152557383,0.826498422712934,1.0,0.0,0.0,0.30862012088256746,0.913249211356467,0.488117175331052,0.3671913572362721,0.3054673330597586,3.5,4.0,5.0
test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_170,100.0,10000.0,"rng(run,'mcg16807')",run index,0.09669703526515822,0.9618047575391063,0.0900208362163395,0.13805555555555554,0.796001068241194,3.227876643333333,68.83333333333333,1.0,1.0,1.3083458359617783e-16,6.06921920128419e-16,1.3489209749195648e-16,6.513308411134254e-16,1.5,1.5,1.5,3.5,1.5,3.0,2.0833333333333335,1.0,1.0,1.0,1.0,0.6130386950155676,1.0,0.5818553452686088,1.0,0.8065193475077839,0.8711192409053636,0.9098153714038069,0.8470936731940982,1.5,1.0,1.0
test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.05498797660093906,0.8245521589071728,0.08869683389055633,0.4336569579288026,0.6014070357896547,3.3877593933333334,73.96666666666667,1.0,1.0,2.7549649772540155e-16,1.0103029524088924e-15,2.759644364876597e-16,1.0325074129013957e-15,4.0,4.0,3.0,3.0,3.0,2.0,3.1666666666666665,4.0,0.05984075670028943,0.3327310362641348,0.5638297872340424,0.6259995604555627,0.3081976901591099,0.626922415270182,0.19628589648221212,0.5949146738448026,0.4411148569095544,0.3613891014370363,0.43158016893907664,4.0,4.0,3.0
test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,RandomConfig_ECMADE_MOO,30,theta_22,100.0,10000.0,"rng(run,'mcg16807')",run index,0.07941724214828247,0.8748007008964007,0.07977367323995914,0.26957928802589,0.7756366393065207,3.8538112633333332,72.53333333333333,1.0,1.0,2.0815413259851254e-16,8.54871728961371e-16,2.0690856435597483e-16,9.177843670234638e-16,1.0,1.0,4.0,5.0,1.0,3.0,2.5,2.0,1.0,1.0,0.024468085106382872,0.0,1.0,0.4731177409928919,1.0,0.012234042553191436,0.5028170932482253,0.7003702847375871,0.6213379458865208,1.0,3.0,1.0
test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.040637574299223884,0.8245842915955883,0.08756777237766485,0.5566343042071197,0.5237878075832822,2.257276806666667,45.5,1.0,1.0,2.1727280342933245e-16,8.326672684688676e-16,2.1523523704066362e-16,9.362880841005495e-16,3.0,3.0,2.0,2.0,5.0,1.0,2.6666666666666665,3.0,0.060441965070323074,0.41716162484159425,0.9680851063829784,0.9937284025619559,0.0,1.0,0.23880179495595866,0.9809067544724672,0.6011084882515999,0.4526874963482982,0.5549271373571065,3.0,1.0,2.0
test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.04039282888900583,0.8262531373486526,0.08452829777330552,0.5663430420711975,0.5453867480521271,4.615469876666667,46.733333333333334,1.0,1.0,1.9842412473776153e-16,8.622732157922054e-16,2.09054995536917e-16,9.28886597269715e-16,2.0,2.0,1.0,1.0,4.0,4.0,2.3333333333333335,1.0,0.09166636876986077,0.6444518361207773,1.0,1.0,0.0857615273458179,0.22175804805951527,0.36805910244531903,1.0,0.5813428858864449,0.45495470637550867,0.41889466946266307,2.0,2.0,4.0
test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_045,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06805348589354379,0.8213538594731661,0.09314633274541363,0.26213592233009714,0.7347963177076496,5.287430943333333,63.166666666666664,1.0,1.0,2.0344981238387875e-16,8.659739592076228e-16,2.032818358088661e-16,9.214851104388804e-16,5.0,5.0,5.0,4.0,2.0,5.0,4.333333333333333,5.0,0.0,0.0,0.0,0.2911960822892669,0.8378379549373837,0.0,0.0,0.14559804114463346,0.23308670950256183,0.20396710127363513,0.2458589990205043,5.0,5.0,5.0
test,syn_n500_k20_pathological_cov_mixed_low_vol_r01_s20260806,100,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.12527240107777707,0.9605459522248909,0.2077648616606455,0.03518518518518519,0.19885131370331782,3.2008086000000002,17.533333333333335,1.0,1.0,3.8477586846035573e-16,8.622732157922049e-16,3.5538239018251267e-16,1.239749044164758e-15,3.0,3.0,3.0,3.0,3.0,2.0,2.8333333333333335,3.0,0.8595407263167099,0.7035796573334655,0.6333333333333334,0.41026892742469373,0.48926737923237257,0.6496900366908883,0.7815601918250876,0.5218011303790135,0.5930230361423914,0.6449748484316062,0.6105796845318405,3.0,3.0,3.0
test,syn_n500_k20_pathological_cov_mixed_low_vol_r01_s20260806,100,RandomConfig_ECMADE_MOO,30,theta_12,100.0,10000.0,"rng(run,'mcg16807')",run index,0.14978355477865082,0.982281320781364,0.19111368413600952,0.05308641975308643,0.26206606403654203,3.2126542666666666,21.4,1.0,1.0,2.0112053336992717e-16,5.44009282066327e-16,1.9880393627621136e-16,8.733754460384573e-16,1.0,2.0,2.0,5.0,1.0,3.0,2.3333333333333335,1.0,1.0,0.9426388006693606,0.9555555555555558,0.0,1.0,0.6452430786869015,0.9713194003346803,0.4777777777777779,0.7223541579523602,0.8210624824637407,0.7735850641998399,1.0,1.0,1.0
test,syn_n500_k20_pathological_cov_mixed_low_vol_r01_s20260806,100,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.09003944046140738,0.827536333237983,0.256771269085611,0.0,0.1382933740559943,2.267663953333333,7.5,1.0,1.0,1.8313686839802212e-16,4.551914400963142e-16,2.067235271852041e-16,8.918791631155432e-16,5.0,5.0,4.5,1.0,5.0,1.0,3.5833333333333335,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.325,0.225,0.375,5.0,5.0,4.0
test,syn_n500_k20_pathological_cov_mixed_low_vol_r01_s20260806,100,MetaDesigned_ECMADE_MOO,30,theta_17,100.0,10000.0,"rng(run,'mcg16807')",run index,0.09314381277325874,0.8386026775275863,0.23976694968790144,0.0,0.19011832826429595,4.507128963333334,6.566666666666666,1.0,1.0,1.9867840922849423e-16,4.847973874196516e-16,2.072046238292084e-16,8.918791631155428e-16,4.0,4.0,4.5,2.0,4.0,4.0,3.75,5.0,0.07151342647852145,0.24412916277014185,0.0,0.9480388596043615,0.41871073672590076,0.159286924821874,0.15782129462433164,0.47401942980218076,0.35243490689443185,0.289195279858862,0.3024595964935718,4.0,4.0,5.0
test,syn_n500_k20_pathological_cov_mixed_low_vol_r01_s20260806,100,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_034,100.0,10000.0,"rng(run,'mcg16807')",run index,0.13696615374374962,0.970625004130428,0.1871183066752174,0.05555555555555555,0.25941918764864946,4.931432456666666,19.633333333333333,1.0,1.0,2.1432013992932437e-16,6.06921920128419e-16,2.1205259770340494e-16,9.47390314346801e-16,2.0,1.0,1.0,4.0,2.0,5.0,2.5,2.0,0.9246740276632979,1.0,1.0,0.21453830526033627,0.9786150209039768,0.0,0.9623370138316489,0.6072691526301681,0.7095783763222833,0.7805919485625794,0.6370552968414485,2.0,2.0,2.0
test,syn_n500_k30_cluster_corr_skewed_high_vol_r01_s20260817,150,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.05825262485108143,0.7788063171900456,0.10841682333299554,0.3991111111111111,0.5234930467804795,3.0413053166666666,63.9,1.0,1.0,2.87191155433838e-16,9.954999787472237e-16,2.9017529120286174e-16,1.0695148470555674e-15,4.0,3.0,4.0,4.0,2.0,2.0,3.1666666666666665,3.0,0.22761701427777709,0.3097621516206872,0.6119929453262785,0.2906364405824445,0.43745946939614216,0.6859773563889013,0.2686895829492322,0.45131469295436144,0.4263536370848893,0.38982861508386346,0.4608602754221593,4.0,4.0,3.0
test,syn_n500_k30_cluster_corr_skewed_high_vol_r01_s20260817,150,RandomConfig_ECMADE_MOO,30,theta_05,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06546926022544186,0.7852323532479579,0.10940777162032254,0.2448888888888889,0.6725920948943378,3.4518940733333334,53.4,1.0,1.0,2.5863417604065585e-16,1.043609643147648e-15,2.5320486448284415e-16,1.1472304587793297e-15,3.0,4.0,5.0,5.0,1.0,4.0,3.6666666666666665,5.0,0.32370361720114355,0.2683340816909387,0.0,0.0,1.0,0.5129528749400399,0.2960188494460411,0.0,0.3252999998555143,0.38450376974472256,0.45224293109652025,3.0,5.0,4.0
test,syn_n500_k30_cluster_corr_skewed_high_vol_r01_s20260817,150,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.040638804141208004,0.7635838502004497,0.11582625066445873,0.4497777777777778,0.40754621819313674,2.2961265666666666,30.633333333333333,1.0,1.0,2.387195813925515e-16,8.881784197001258e-16,2.5094741099943957e-16,1.1250259982868264e-15,5.0,5.0,3.0,1.0,5.0,1.0,3.3333333333333335,4.0,0.0,0.0,0.8130511463844796,1.0,0.0,1.0,0.0,0.9065255731922398,0.5079365079365079,0.32663139329805996,0.4766313932980599,5.0,3.0,2.0
test,syn_n500_k30_cluster_corr_skewed_high_vol_r01_s20260817,150,MetaDesigned_ECMADE_MOO,30,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,0.04377007833193729,0.7917498089566419,0.10601740849422099,0.4586666666666667,0.45856866587880335,4.669136173333333,31.766666666666666,1.0,1.0,2.6363520836273226e-16,9.843977485009732e-16,2.5438910237577767e-16,1.1990408665951705e-15,2.0,2.0,2.0,2.0,4.0,5.0,2.8333333333333335,2.0,0.42115719092951687,0.4100732647256504,0.8483245149911818,0.8738938108866438,0.19250421217903593,0.0,0.41561522782758364,0.8611091629389127,0.5299037727152138,0.440804985692948,0.36730715073638304,2.0,2.0,5.0
test,syn_n500_k30_cluster_corr_skewed_high_vol_r01_s20260817,150,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_189,100.0,10000.0,"rng(run,'mcg16807')",run index,0.045951777685938916,0.8304613946489451,0.0919065196944329,0.4968888888888889,0.519885331942138,3.304957713333334,36.233333333333334,1.0,1.0,2.6153802532695584e-16,9.547918011776352e-16,2.522426711948356e-16,1.1176245114559919e-15,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.7860299655106056,0.4238478075840681,0.5748727085501527,1.0,0.8930149827553028,0.7941135746117151,0.8155105780606545,0.7229338747223809,1.0,1.0,1.0
test,syn_n500_k30_pathological_cov_normal_extreme_events_r02_s20260818,150,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.14257602248742748,0.8123064673750153,0.2581574483201263,0.025641025641025644,0.261718972864697,2.932667776666667,16.166666666666668,1.0,1.0,4.1302893555659114e-16,9.62193288008469e-16,3.9705276104011015e-16,1.3692750637043598e-15,4.0,4.0,4.0,5.0,4.0,2.0,3.8333333333333335,5.0,0.4368693341752645,0.26087829794703365,0.4347826086956522,0.0,0.6774665058415839,0.7388037078139522,0.3488738160611491,0.2173913043478261,0.394418212921521,0.4207147152641856,0.49563383351612783,4.0,4.0,3.0
test,syn_n500_k30_pathological_cov_normal_extreme_events_r02_s20260818,150,RandomConfig_ECMADE_MOO,30,theta_04,100.0,10000.0,"rng(run,'mcg16807')",run index,0.12508503993605735,0.9214999220881886,0.17798576179333905,0.05897435897435897,0.33167810491062877,3.22168597,14.7,1.0,1.0,2.603079877569135e-16,7.327471962526037e-16,2.654173177537207e-16,1.1509312021947465e-15,1.0,1.0,1.0,2.0,1.0,4.0,1.6666666666666667,1.0,1.0,1.0,1.0,0.26753758667593897,1.0,0.6190536694407625,1.0,0.6337687933379694,0.7971013239461625,0.8703475652785685,0.813205615694683,1.0,1.0,1.0
test,syn_n500_k30_pathological_cov_normal_extreme_events_r02_s20260818,150,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.07719835810505236,0.7275956271529207,0.286454619227919,0.0,0.11477309097253977,2.3022673066666663,5.6,1.0,1.0,2.309187947726162e-16,5.440092820663269e-16,2.6230869328477037e-16,1.1139237680405743e-15,5.0,5.0,5.0,1.0,5.0,1.0,3.6666666666666665,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.325,0.225,0.375,5.0,5.0,5.0
test,syn_n500_k30_pathological_cov_normal_extreme_events_r02_s20260818,150,MetaDesigned_ECMADE_MOO,30,theta_23,100.0,10000.0,"rng(run,'mcg16807')",run index,0.14148253070352232,0.9128904091163903,0.18853117176183615,0.03333333333333333,0.2770603411402278,4.71577963,16.566666666666666,1.0,1.0,2.3958726385597307e-16,7.586524001605242e-16,2.4850492034526425e-16,1.1102230246251571e-15,2.5,2.5,2.5,3.5,2.5,5.0,3.0833333333333335,3.0,0.9555991631094478,0.9027793763306,0.5652173913043478,0.01672577009649116,0.7481950150493504,0.0,0.9291892697200239,0.29097158070041945,0.5128735317550648,0.6405170695589857,0.4920889663674484,2.5,3.0,4.0
test,syn_n500_k30_pathological_cov_normal_extreme_events_r02_s20260818,150,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_234,100.0,10000.0,"rng(run,'mcg16807')",run index,0.14148253070352232,0.9128904091163903,0.18853117176183615,0.03333333333333333,0.2770603411402278,3.15022459,16.566666666666666,1.0,1.0,2.3958726385597307e-16,7.586524001605242e-16,2.4850492034526425e-16,1.1102230246251571e-15,2.5,2.5,2.5,3.5,2.5,3.0,2.75,2.0,0.9555991631094478,0.9027793763306,0.5652173913043478,0.01672577009649116,0.7481950150493504,0.6486625424964855,0.9291892697200239,0.29097158070041945,0.5777397860047133,0.7053833238086342,0.6542546019915698,2.5,2.0,2.0
test,syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637,3,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.024293249547545415,0.9918446531282151,0.006724079566136461,0.9722222222222222,1.2937164330979896,6.480319233333333,100.0,1.0,1.0,2.3092638912203257e-16,1.1065222812097392e-15,2.3092638912203257e-16,1.1065222812097392e-15,1.5,1.5,1.5,2.5,1.5,4.0,2.0833333333333335,1.0,1.0,1.0,1.0,0.2502469127706898,1.0,0.48709872136775156,1.0,0.6251234563853449,0.7800154275101803,0.8549907362331113,0.7780555444382742,1.5,1.0,1.0
test,syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637,3,RandomConfig_ECMADE_MOO,30,theta_16,100.0,10000.0,"rng(run,'mcg16807')",run index,0.024293249547545415,0.9918446531282151,0.006724079566136461,0.9722222222222222,1.2937164330979896,9.7360579,100.0,1.0,1.0,1.70974345792274e-17,2.2204460492503104e-16,1.70974345792274e-17,2.2204460492503104e-16,1.5,1.5,1.5,2.5,1.5,5.0,2.25,2.0,1.0,1.0,1.0,0.2502469127706898,1.0,0.0,1.0,0.6251234563853449,0.7313055553734051,0.8062808640963361,0.6562808640963362,1.5,2.0,3.0
test,syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637,3,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.0260919744185587,0.9909385271857347,0.0076572251246597315,0.9641666666666667,1.2762000814230992,3.05211782,100.0,1.0,1.0,1.7763568394002505e-17,2.1464311809419669e-16,1.7763568394002505e-17,2.1464311809419669e-16,4.5,4.5,3.5,4.5,4.5,1.0,3.75,4.0,0.0,0.0,0.4727272727272795,0.0,0.0,1.0,0.0,0.23636363636363975,0.2063636363636379,0.15909090909090995,0.3090909090909099,4.5,4.0,4.0
test,syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637,3,MetaDesigned_ECMADE_MOO,30,theta_01,100.0,10000.0,"rng(run,'mcg16807')",run index,0.0260919744185587,0.9909385271857347,0.0076572251246597315,0.9641666666666667,1.2762000814230992,3.287168076666666,100.0,1.0,1.0,1.7763568394002505e-17,2.1464311809419669e-16,1.7763568394002505e-17,2.1464311809419669e-16,4.5,4.5,3.5,4.5,4.5,2.0,3.9166666666666665,5.0,0.0,0.0,0.4727272727272795,0.0,0.0,0.9648335781210853,0.0,0.23636363636363975,0.20284699417574642,0.15557426690301848,0.30029930362118123,4.5,5.0,5.0
