split,instance,K,method,run,PF_Size,Runtime,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation,theta_id,N,maxFE,rng_policy,seed_policy,run_dir,HV,IGD,PF_Overlap,Diversity
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,7,85,2.9769767,1,1,1.00573144583691e-16,4.44089209850063e-16,1.0325074129014001e-16,4.44089209850063e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_007,0.8748272601228612,0.2203029698065008,0.5333333333333333,0.3794524637770946
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,8,100,3.1796976,1,1,9.54791801177635e-17,4.44089209850063e-16,9.54791801177635e-17,4.44089209850063e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_008,1.0387447992352232,0.007472896952667713,0.9916666666666667,1.15405003052886
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,9,100,3.1063795,1,1,1.25455201782643e-16,8.881784197001249e-16,1.25455201782643e-16,8.881784197001249e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_009,1.0180277733365406,0.015351074950333039,0.8333333333333334,1.0766707372055537
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,10,100,3.1128826,1,1,1.26565424807268e-16,8.881784197001249e-16,1.26565424807268e-16,8.881784197001249e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_010,1.021983999488535,0.014706551152556932,0.825,1.0703172828228384
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,11,68,2.8644764,1,1,1.19185707055348e-16,6.66133814775094e-16,1.17683640610267e-16,6.66133814775094e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_011,0.8808162265848491,0.10869685680235586,0.49166666666666664,0.6796507472734079
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,12,100,3.5177264,1,1,1.67643676718399e-16,6.66133814775094e-16,1.67643676718399e-16,6.66133814775094e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_012,0.9655709017211016,0.05825865728240718,0.23333333333333334,1.2581329364836304
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,13,92,2.9516874,1,1,1.01368189204906e-16,4.44089209850063e-16,1.0325074129014001e-16,4.44089209850063e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_013,0.9721925951111964,0.03759613860369974,0.43333333333333335,1.1285464856623892
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,14,100,3.0612392,1,1,9.658940314238861e-17,6.66133814775094e-16,9.658940314238861e-17,6.66133814775094e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_014,1.0217513391169954,0.01747925495000999,0.8166666666666667,1.102658022588523
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,15,100,3.1514695,1,1,1.46549439250521e-16,1.11022302462516e-15,1.46549439250521e-16,1.11022302462516e-15,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_015,1.0171485036184509,0.014861070091887729,0.6916666666666667,1.0811417589535537
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,16,100,2.9670515,1,1,1.0991207943789e-16,5.55111512312578e-16,1.0991207943789e-16,5.55111512312578e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_016,0.9861996734476481,0.029176773518710567,0.5333333333333333,1.0409037554939673
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,17,100,3.1034126,1,1,1.0991207943789e-16,8.881784197001249e-16,1.0991207943789e-16,8.881784197001249e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_017,1.0089363673863945,0.01781663191927348,0.6083333333333333,1.091839741737695
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,18,100,3.0814421,1,1,1.24344978758018e-16,6.66133814775094e-16,1.24344978758018e-16,6.66133814775094e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_018,1.0035187678631403,0.02045491854582925,0.5583333333333333,1.0751367398349485
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,19,60,2.8020367,1,1,7.95659834314696e-17,3.33066907387547e-16,8.10462807976364e-17,4.44089209850063e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_019,0.8686849461958697,0.22052054387693076,0.525,0.369052283407114
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,20,100,3.2425297,1,1,1.45439216225896e-16,6.66133814775094e-16,1.45439216225896e-16,6.66133814775094e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_020,1.0317994501218697,0.01035618075996028,0.9666666666666667,1.133042935184955
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,21,100,3.0145047,1,1,1.46549439250521e-16,6.66133814775094e-16,1.46549439250521e-16,6.66133814775094e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_021,1.0148135243404839,0.01755880813668515,0.775,1.0651805736929978
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,22,75,2.9009775,1,1,1.55431223447522e-16,6.66133814775094e-16,1.4432899320127e-16,6.66133814775094e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_022,1.0018893904812842,0.022379785783823877,0.48333333333333334,1.0415365227443594
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,23,100,3.0854786,1,1,8.54871728961371e-17,4.44089209850063e-16,8.54871728961371e-17,4.44089209850063e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_023,0.9650254071022211,0.05072767931170971,0.5416666666666666,1.0113846004117468
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,24,100,2.9484368,1,1,1.3433698597964399e-16,6.66133814775094e-16,1.3433698597964399e-16,6.66133814775094e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_024,1.0149354256675753,0.02341226565827871,0.55,1.0851729023613776
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,25,87,2.9927924,1,1,1.68447631322438e-16,1.11022302462516e-15,1.65423230669148e-16,1.11022302462516e-15,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_025,1.0133477997540132,0.016987010327855226,0.7916666666666666,1.0709209936589044
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,26,100,2.9837844,1,1,1.35447209004269e-16,8.881784197001249e-16,1.35447209004269e-16,8.881784197001249e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_026,1.0241696968263085,0.012357322934463138,0.8083333333333333,1.12193858705642
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,27,100,2.9805709,1,1,8.54871728961371e-17,4.44089209850063e-16,8.54871728961371e-17,4.44089209850063e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_027,0.9576373108037777,0.06437261315663399,0.5416666666666666,0.8190201987555302
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,28,100,3.0864415,1,1,1.27675647831893e-16,6.66133814775094e-16,1.27675647831893e-16,6.66133814775094e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_028,1.0216304452204539,0.013352389587835963,0.8416666666666667,1.078387740249162
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,29,100,3.0735254,1,1,1.2989609388114299e-16,4.44089209850063e-16,1.2989609388114299e-16,4.44089209850063e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_029,1.0163170576833733,0.015235923650418466,0.7666666666666667,1.071467735104351
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,MetaDesigned_ECMADE_MOO,30,100,3.2989186,1,1,1.31006316905768e-16,7.771561172376101e-16,1.31006316905768e-16,7.771561172376101e-16,theta_09,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\MetaDesigned_ECMADE_MOO\run_030,1.0195182611424478,0.013426060800360256,0.825,1.122641746054637
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,1,62,3.1762989,1,1,7.34179742090829e-17,3.33066907387547e-16,8.43769498715119e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_001,1.0042220665750288,0.026056366751540574,0.675,0.9643996073133789
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,2,89,3.2295536,1,1,7.73413792435502e-17,4.44089209850063e-16,7.88258347483861e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_002,1.0507773402086982,0.019179345388978187,0.7333333333333333,0.9892393984653975
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,3,62,2.9498838,1,1,8.7743432591343e-17,4.44089209850063e-16,9.658940314238861e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_003,0.9626442165978508,0.03444823457835122,0.65,0.8327919982234859
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,4,75,2.965254,1,1,9.91799235331806e-17,4.44089209850063e-16,9.325873406851311e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_004,0.9682468682169368,0.03110009462974395,0.6833333333333333,0.8612888290067887
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,5,86,3.0524415,1,1,9.165794738184431e-17,4.44089209850063e-16,9.103828801926281e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_005,0.9863294031282621,0.03241518987555993,0.8333333333333334,0.8071692844572976
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,6,68,3.177337,1,1,9.469549327685161e-17,3.33066907387547e-16,8.770761894538741e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_006,1.0256849203864045,0.019550588887706655,0.8333333333333334,0.9878052670426228
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,7,70,3.086368,1,1,1.03092138000907e-16,4.44089209850063e-16,9.99200722162641e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_007,1.009177538196293,0.02346537170739528,0.6333333333333333,1.0561764055361371
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,8,62,2.9099857,1,1,9.84875263780381e-17,4.44089209850063e-16,1.01030295240889e-16,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_008,0.8571942246643578,0.07329194607987696,0.6666666666666666,0.5269978111288219
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,9,51,2.9331519,1,1,8.48994077654531e-17,3.33066907387547e-16,9.103828801926281e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_009,0.8801550987877493,0.07152985197657562,0.7083333333333334,0.547832770582225
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,10,55,2.9238332,1,1,1.09003715145015e-16,4.44089209850063e-16,1.0547118733939001e-16,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_010,0.8844060907655494,0.06818581117221284,0.5916666666666667,0.625140001587512
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,11,53,2.8685708,1,1,9.635897949576831e-17,4.44089209850063e-16,1.0436096431476499e-16,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_011,0.8431487895399126,0.0842807448713381,0.6666666666666666,0.6334682786113605
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,12,62,3.3346166,1,1,8.59527502935605e-17,4.44089209850063e-16,9.2148511043888e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_012,0.8061089451552461,0.09212735079668984,0.6083333333333333,0.61133689747487
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,13,58,2.8872736,1,1,8.42238156612188e-17,4.44089209850063e-16,9.99200722162641e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_013,0.8083466316534704,0.08909761568451316,0.5333333333333333,0.5352679682559557
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,14,54,2.9284449,1,1,9.25185853854297e-17,4.44089209850063e-16,1.0325074129014001e-16,6.66133814775094e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_014,0.835921073123334,0.08401547890715598,0.6416666666666667,0.4996179036850441
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,15,68,3.0598493,1,1,7.34706413354883e-17,4.44089209850063e-16,8.32667268468867e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_015,0.9735047239062404,0.03810637258422154,0.5583333333333333,0.7269129486759163
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,16,86,3.154592,1,1,1.31677614548565e-16,4.44089209850063e-16,1.25455201782643e-16,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_016,0.9809406655205158,0.03750925564648263,0.8583333333333333,0.694321731777229
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,17,79,3.1026708,1,1,8.853677284985431e-17,4.44089209850063e-16,7.88258347483861e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_017,0.9495918932389553,0.047007550107840045,0.48333333333333334,0.7172788107170744
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,18,56,2.9184673,1,1,8.723180907769091e-17,3.33066907387547e-16,9.43689570931383e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_018,0.8981204965266649,0.058475617566467845,0.5166666666666667,0.6886667659137033
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,19,76,3.2048643,1,1,9.20316454623485e-17,4.44089209850063e-16,8.32667268468867e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_019,1.040476144827181,0.018861041383357757,0.7916666666666666,1.0897619914798542
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,20,78,3.0282575,1,1,1.02482125350014e-16,4.44089209850063e-16,9.54791801177635e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_020,0.93209930978367,0.04870224532735159,0.725,0.7367303712078926
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,21,84,3.1643422,1,1,8.59101150007562e-17,4.44089209850063e-16,8.770761894538741e-17,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_021,1.0251089866230718,0.02263310962203195,0.6833333333333333,0.8749860991510022
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,22,85,3.1499113,1,1,1.07103868257956e-16,5.55111512312578e-16,1.0547118733939001e-16,5.55111512312578e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_022,0.9909390891434663,0.032510731289352265,0.8166666666666667,0.7544169859955101
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,23,66,3.1272479,1,1,9.42007414833466e-17,3.33066907387547e-16,8.43769498715119e-17,3.33066907387547e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_023,1.0101874764656562,0.025294866629102165,0.6916666666666667,0.8722255612302519
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,MetaDesigned_ECMADE_MOO,24,55,2.9978066,1,1,8.67992546525122e-17,4.44089209850063e-16,1.0547118733939001e-16,4.44089209850063e-16,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,C:\Users\yiting\Documents\Playground\p0_lite_outputs\meta_designed_ecmade_moo_20260713_164632\test\syn_n100_k30_low_corr_normal_low_vol_r01_s20260721\K_30\MetaDesigned_ECMADE_MOO\run_024,0.8197434364602011,0.08744836675511408,0.6583333333333333,0.5559875524164082
