split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_037,1.0069442944002174,0.013814618341822484,0.8158333333333333,0.04308050055034123,1.194785148700345,2.6449966466666663
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_045,1.0069442944002174,0.013814618341822484,0.8158333333333333,0.04308050055034123,1.194785148700345,2.935614516666667
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_047,1.0069442944002174,0.013814618341822484,0.8158333333333333,0.04308050055034123,1.194785148700345,3.1868621266666657
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_067,1.0048172546805028,0.017832283180239227,0.8311111111111111,0.05112559763598326,1.1498771999319657,4.680545526666667
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_076,1.0048172546805028,0.017832283180239227,0.8311111111111111,0.05112559763598326,1.1498771999319657,3.3999147433333334
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_078,1.0048172546805028,0.017832283180239227,0.8311111111111111,0.05112559763598326,1.1498771999319657,3.2620342100000004
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_084,1.0066904942537502,0.017974774647654086,0.8394444444444445,0.03164373924929886,1.1541431836209168,2.73039658
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_086,1.0066904942537502,0.017974774647654086,0.8394444444444445,0.03164373924929886,1.1541431836209168,2.7240267699999996
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_089,1.0066904942537502,0.017974774647654086,0.8394444444444445,0.03164373924929886,1.1541431836209168,3.9598747500000004
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_118,1.0118559639015168,0.011003317005752893,0.8686111111111112,0.02937670009174504,1.1899070305224095,3.0125210566666665
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_131,1.0118559639015168,0.011003317005752893,0.8686111111111112,0.02937670009174504,1.1899070305224095,3.7533262266666667
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_132,1.0118559639015168,0.011003317005752893,0.8686111111111112,0.02937670009174504,1.1899070305224095,3.172402936666667
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_144,1.0132516483730059,0.009879519483299739,0.9027777777777778,0.018741392062561958,1.1883596413499846,3.9216829800000004
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_159,1.0132516483730059,0.009879519483299739,0.9027777777777778,0.018741392062561958,1.1883596413499846,3.6749517833333343
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_164,1.0070855343679819,0.020855572209003085,0.8419444444444445,0.04858919756049088,1.1325361978817403,3.60819017
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_170,1.0070855343679819,0.020855572209003085,0.8419444444444445,0.04858919756049088,1.1325361978817403,3.56958762
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_175,1.0070855343679819,0.020855572209003085,0.8419444444444445,0.04858919756049088,1.1325361978817403,3.7404981000000004
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_189,1.0070855343679819,0.020855572209003085,0.8419444444444445,0.04858919756049088,1.1325361978817403,5.96976929
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_200,1.0075600224221601,0.013223170039383452,0.825,0.030173879537088295,1.188455855671102,7.8220659233333345
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_223,1.005351956670023,0.015365399014290449,0.8086111111111112,0.04026786961571226,1.1766722515558397,7.681972876666666
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_234,1.005351956670023,0.015365399014290449,0.8086111111111112,0.04026786961571226,1.1766722515558397,8.32471048
train,syn_n100_k10_pathological_cov_mixed_low_vol_r01_s20260691,10,theta_237,1.005351956670023,0.015365399014290449,0.8086111111111112,0.04026786961571226,1.1766722515558397,3.50864157
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_011,1.0191633262432753,0.033410565787109534,0.745,0.04931241555522199,1.0448967267695146,1.9216053566666667
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_034,1.0170294973048315,0.025136953031249454,0.7383333333333334,0.03881451347225896,1.1200646639033993,2.4596512366666663
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_037,1.0170294973048315,0.025136953031249454,0.7383333333333334,0.03881451347225896,1.1200646639033993,2.452453556666667
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_045,1.0170294973048315,0.025136953031249454,0.7383333333333334,0.03881451347225896,1.1200646639033993,2.9994412166666664
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_047,1.0170294973048315,0.025136953031249454,0.7383333333333334,0.03881451347225896,1.1200646639033993,3.1381433700000003
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_067,1.027430751700984,0.025712381099934453,0.8319444444444445,0.0408898834817563,1.0817014642244351,2.69619287
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_076,1.027430751700984,0.025712381099934453,0.8319444444444445,0.0408898834817563,1.0817014642244351,3.351134446666667
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_078,1.027430751700984,0.025712381099934453,0.8319444444444445,0.0408898834817563,1.0817014642244351,3.422474306666667
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_084,1.021484414296256,0.03142838010871245,0.7583333333333334,0.05454952283178568,1.0674148287304088,2.8087384566666667
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_086,1.021484414296256,0.03142838010871245,0.7583333333333334,0.05454952283178568,1.0674148287304088,2.7706319266666672
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_089,1.021484414296256,0.03142838010871245,0.7583333333333334,0.05454952283178568,1.0674148287304088,3.910363523333333
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_118,1.0260144648394667,0.01878446990326209,0.8236111111111111,0.05192721534155141,1.175494271774845,3.640221939999999
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_131,1.0260144648394667,0.01878446990326209,0.8236111111111111,0.05192721534155141,1.175494271774845,3.626939956666667
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_132,1.0260144648394667,0.01878446990326209,0.8236111111111111,0.05192721534155141,1.175494271774845,3.437329773333333
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_144,1.027533177152228,0.023619509625131988,0.8297222222222224,0.038707650770710825,1.1094227196406918,5.45593704
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_159,1.027533177152228,0.023619509625131988,0.8297222222222224,0.038707650770710825,1.1094227196406918,3.627830583333333
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_164,1.0199223544076148,0.028575803948634862,0.7338888888888889,0.054020217156232744,1.0943677261821536,3.5418726500000006
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_170,1.0199223544076148,0.028575803948634862,0.7338888888888889,0.054020217156232744,1.0943677261821536,3.589647326666667
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_175,1.0199223544076148,0.028575803948634862,0.7338888888888889,0.054020217156232744,1.0943677261821536,3.5748502366666677
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_189,1.0199223544076148,0.028575803948634862,0.7338888888888889,0.054020217156232744,1.0943677261821536,6.039068716666666
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_200,1.02248507465667,0.02642345156130856,0.7663888888888889,0.05298898013699227,1.1068786250997487,8.22305307
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_223,1.0246016656817205,0.021134605970317084,0.798888888888889,0.04706773063218283,1.1490962155006674,7.687852250000001
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_234,1.0246016656817205,0.021134605970317084,0.798888888888889,0.04706773063218283,1.1490962155006674,8.360611623333334
train,syn_n100_k10_pathological_cov_normal_extreme_events_r02_s20260687,10,theta_237,1.0246016656817205,0.021134605970317084,0.798888888888889,0.04706773063218283,1.1490962155006674,3.414184196666667
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_011,0.9798268703180206,0.0241059023007364,0.8536111111111111,0.033206666174207804,0.9155483816983699,1.735286423333333
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_034,0.9641160701243405,0.03581741564311763,0.3561111111111111,0.05088654130656334,1.038844722058861,2.39147476
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_037,0.9641160701243405,0.03581741564311763,0.3561111111111111,0.05088654130656334,1.038844722058861,2.3798542100000004
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_045,0.9641160701243405,0.03581741564311763,0.3561111111111111,0.05088654130656334,1.038844722058861,2.9064007866666666
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_047,0.9641160701243405,0.03581741564311763,0.3561111111111111,0.05088654130656334,1.038844722058861,3.1108177799999996
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_067,0.9606412721776502,0.034629664785622946,0.47111111111111115,0.05593001546648055,0.9476452286250223,4.804130463333334
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_076,0.9606412721776502,0.034629664785622946,0.47111111111111115,0.05593001546648055,0.9476452286250223,3.2444894866666663
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_078,0.9606412721776502,0.034629664785622946,0.47111111111111115,0.05593001546648055,0.9476452286250223,3.501112193333333
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_084,0.9894190957529083,0.021470843526956374,0.8744444444444446,0.03486716313960163,0.938046827493049,2.4503967366666672
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_086,0.9894190957529083,0.021470843526956374,0.8744444444444446,0.03486716313960163,0.938046827493049,2.503355193333334
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_089,0.9894190957529083,0.021470843526956374,0.8744444444444446,0.03486716313960163,0.938046827493049,3.45613532
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_118,0.9705182271994703,0.034927911143081754,0.35722222222222216,0.05278588994599709,1.0939249745018025,3.3759561133333333
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_131,0.9705182271994703,0.034927911143081754,0.35722222222222216,0.05278588994599709,1.0939249745018025,3.31216214
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_132,0.9705182271994703,0.034927911143081754,0.35722222222222216,0.05278588994599709,1.0939249745018025,3.3585123300000004
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_144,0.9285633651486804,0.043541402692550586,0.5947222222222223,0.06477337586040319,0.8486033514217954,5.274000646666667
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_159,0.9285633651486804,0.043541402692550586,0.5947222222222223,0.06477337586040319,0.8486033514217954,3.5558960366666663
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_164,0.9920622504513495,0.0213633675900239,0.8602777777777777,0.03676057265120436,0.9875866580469829,3.1233422666666666
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_170,0.9920622504513495,0.0213633675900239,0.8602777777777777,0.03676057265120436,0.9875866580469829,3.441264533333333
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_175,0.9920622504513495,0.0213633675900239,0.8602777777777777,0.03676057265120436,0.9875866580469829,3.3254306833333334
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_189,0.9920622504513495,0.0213633675900239,0.8602777777777777,0.03676057265120436,0.9875866580469829,5.684728006666668
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_200,0.9751371038860495,0.03506651137034151,0.34805555555555556,0.0521296503278882,1.096944769687563,7.14752027
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_223,0.9583544767151173,0.03538593935798348,0.5022222222222222,0.05069398257071356,0.9351993881904689,7.424685376666668
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_234,0.9583544767151173,0.03538593935798348,0.5022222222222222,0.05069398257071356,0.9351993881904689,8.088688143333332
train,syn_n100_k20_cluster_corr_heavy_tail_low_vol_r02_s20260702,20,theta_237,0.9583544767151173,0.03538593935798348,0.5022222222222222,0.05069398257071356,0.9351993881904689,3.333907356666666
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_011,0.9621882357706032,0.05840310216058699,0.7700000000000001,0.03656641762015003,0.8589848666159657,1.5358261999999998
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_034,0.941521792748577,0.058659749932603734,0.3233333333333333,0.06839869437093292,1.0173102290099871,2.297690356666666
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_037,0.941521792748577,0.058659749932603734,0.3233333333333333,0.06839869437093292,1.0173102290099871,2.2675646866666663
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_045,0.941521792748577,0.058659749932603734,0.3233333333333333,0.06839869437093292,1.0173102290099871,2.7275582566666663
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_047,0.941521792748577,0.058659749932603734,0.3233333333333333,0.06839869437093292,1.0173102290099871,2.9787980533333336
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_067,0.9362809433025664,0.06581248186952626,0.42416666666666664,0.054801921795647766,0.9246986279188676,4.09334521
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_076,0.9362809433025664,0.06581248186952626,0.42416666666666664,0.054801921795647766,0.9246986279188676,3.1316059566666667
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_078,0.9362809433025664,0.06581248186952626,0.42416666666666664,0.054801921795647766,0.9246986279188676,3.0479964166666664
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_084,0.9788715270460207,0.045805348450132864,0.7494444444444446,0.05101551140313281,0.9577290634158016,2.588703546666667
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_086,0.9788715270460207,0.045805348450132864,0.7494444444444446,0.05101551140313281,0.9577290634158016,2.3699732399999998
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_089,0.9788715270460207,0.045805348450132864,0.7494444444444446,0.05101551140313281,0.9577290634158016,3.2108722333333333
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_118,0.9359902047670636,0.05948333265769896,0.32055555555555554,0.07600112881197589,1.0364360046177779,3.014367636666667
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_131,0.9359902047670636,0.05948333265769896,0.32055555555555554,0.07600112881197589,1.0364360046177779,2.9161185566666665
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_132,0.9359902047670636,0.05948333265769896,0.32055555555555554,0.07600112881197589,1.0364360046177779,3.0529984199999998
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_144,0.9416656504612796,0.060734281056804985,0.4727777777777778,0.06730183387186081,0.923173682262287,3.7215303299999998
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_159,0.9416656504612796,0.060734281056804985,0.4727777777777778,0.06730183387186081,0.923173682262287,3.5983750533333336
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_164,0.9805814119743345,0.046287215181604884,0.7838888888888887,0.05456752952587766,0.9454711617794719,3.0175188233333334
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_170,0.9805814119743345,0.046287215181604884,0.7838888888888887,0.05456752952587766,0.9454711617794719,3.160001373333334
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_175,0.9805814119743345,0.046287215181604884,0.7838888888888887,0.05456752952587766,0.9454711617794719,3.1667604
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_189,0.9805814119743345,0.046287215181604884,0.7838888888888887,0.05456752952587766,0.9454711617794719,5.05262946
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_200,0.9585010087168935,0.05080949286419973,0.3394444444444444,0.09806174227280255,1.1106068514646554,7.419211356666667
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_223,0.9476149603300404,0.05824528294654037,0.5030555555555555,0.07543918591592466,0.965315446196977,7.071576500000001
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_234,0.9476149603300404,0.05824528294654037,0.5030555555555555,0.07543918591592466,0.965315446196977,7.769869446666665
train,syn_n100_k20_cluster_corr_skewed_high_vol_r01_s20260705,20,theta_237,0.9476149603300404,0.05824528294654037,0.5030555555555555,0.07543918591592466,0.965315446196977,3.120222853333333
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_011,0.9724309336999621,0.0244122030680815,0.6997222222222221,0.031097368546682515,0.9660526747033905,1.4749956466666667
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_034,0.9738896259970423,0.03136558111360157,0.4597222222222222,0.060228688128030436,1.075108241457524,2.25351527
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_037,0.9738896259970423,0.03136558111360157,0.4597222222222222,0.060228688128030436,1.075108241457524,3.0774135
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_045,0.9738896259970423,0.03136558111360157,0.4597222222222222,0.060228688128030436,1.075108241457524,2.767820043333333
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_047,0.9738896259970423,0.03136558111360157,0.4597222222222222,0.060228688128030436,1.075108241457524,3.0034036233333343
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_067,0.9858879509072297,0.023039031132382766,0.6186111111111111,0.03819647584256599,1.0581283423287968,3.788257273333334
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_076,0.9858879509072297,0.023039031132382766,0.6186111111111111,0.03819647584256599,1.0581283423287968,2.925571273333333
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_078,0.9858879509072297,0.023039031132382766,0.6186111111111111,0.03819647584256599,1.0581283423287968,3.0044499966666667
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_084,0.9785814463599741,0.021184391089448126,0.7488888888888887,0.027635896691362658,0.974762568560568,2.2939874866666665
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_086,0.9785814463599741,0.021184391089448126,0.7488888888888887,0.027635896691362658,0.974762568560568,2.3269890333333336
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_089,0.9785814463599741,0.021184391089448126,0.7488888888888887,0.027635896691362658,0.974762568560568,3.3196675766666663
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_118,0.9827811854408315,0.02470664879938763,0.6002777777777777,0.0446053942969616,1.0837822094192664,3.03554853
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_131,0.9827811854408315,0.02470664879938763,0.6002777777777777,0.0446053942969616,1.0837822094192664,3.0136109233333337
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_132,0.9827811854408315,0.02470664879938763,0.6002777777777777,0.0446053942969616,1.0837822094192664,3.081261103333333
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_144,0.9845608114459915,0.02465772395277372,0.5855555555555555,0.04802483344498591,1.0542842875579888,3.79111745
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_159,0.9845608114459915,0.02465772395277372,0.5855555555555555,0.04802483344498591,1.0542842875579888,2.7460546833333335
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_164,0.975000149346505,0.02537138211695122,0.6380555555555555,0.042700358731146325,1.00542610778187,2.8760779600000004
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_170,0.975000149346505,0.02537138211695122,0.6380555555555555,0.042700358731146325,1.00542610778187,2.9701103000000004
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_175,0.975000149346505,0.02537138211695122,0.6380555555555555,0.042700358731146325,1.00542610778187,3.1221190500000002
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_189,0.975000149346505,0.02537138211695122,0.6380555555555555,0.042700358731146325,1.00542610778187,5.16330781
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_200,0.9721559297079047,0.03174283982751952,0.5447222222222223,0.04557399503765326,1.0959222715740373,7.414466616666666
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_223,0.9850250433581735,0.023448736240111092,0.6699999999999999,0.04857532548516975,1.0625970410942283,6.865535220000001
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_234,0.9850250433581735,0.023448736240111092,0.6699999999999999,0.04857532548516975,1.0625970410942283,7.46344221
train,syn_n100_k20_high_corr_mixed_high_vol_r02_s20260701,20,theta_237,0.9850250433581735,0.023448736240111092,0.6699999999999999,0.04857532548516975,1.0625970410942283,3.1766845699999995
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_011,0.9637834180204088,0.08573294593331436,0.625,0.06846756918806955,0.8504957926561337,1.4820719866666667
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_034,0.8914955747753093,0.11770684399021218,0.3777777777777778,0.06487726369073489,0.7873806469317937,2.199946253333333
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_037,0.8914955747753093,0.11770684399021218,0.3777777777777778,0.06487726369073489,0.7873806469317937,2.2140713333333335
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_045,0.8914955747753093,0.11770684399021218,0.3777777777777778,0.06487726369073489,0.7873806469317937,2.6992995100000003
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_047,0.8914955747753093,0.11770684399021218,0.3777777777777778,0.06487726369073489,0.7873806469317937,2.8708639066666657
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_067,0.9343324199991557,0.09659811413217932,0.5080555555555555,0.07085727879752632,0.8410594596976056,2.800615806666666
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_076,0.9343324199991557,0.09659811413217932,0.5080555555555555,0.07085727879752632,0.8410594596976056,3.0770718500000003
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_078,0.9343324199991557,0.09659811413217932,0.5080555555555555,0.07085727879752632,0.8410594596976056,2.7714466399999997
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_084,0.9930341273091222,0.06739468453080158,0.6569444444444444,0.06394424523109161,0.9254493059693227,2.2895243733333333
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_086,0.9930341273091222,0.06739468453080158,0.6569444444444444,0.06394424523109161,0.9254493059693227,2.753708963333333
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_089,0.9930341273091222,0.06739468453080158,0.6569444444444444,0.06394424523109161,0.9254493059693227,3.3217734066666673
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_118,0.9285958639377709,0.09499575129600986,0.38833333333333336,0.07838521722968685,0.8894956667236877,3.03294542
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_131,0.9285958639377709,0.09499575129600986,0.38833333333333336,0.07838521722968685,0.8894956667236877,2.6973809099999992
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_132,0.9285958639377709,0.09499575129600986,0.38833333333333336,0.07838521722968685,0.8894956667236877,3.2111031800000003
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_144,0.86923122696783,0.13851975104624872,0.49861111111111106,0.08252568655908694,0.6863982816804571,3.49926868
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_159,0.86923122696783,0.13851975104624872,0.49861111111111106,0.08252568655908694,0.6863982816804571,3.5205675333333337
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_164,0.9800369881038021,0.07907500216176758,0.6655555555555556,0.08870753761344259,0.8976332080928725,2.870736433333333
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_170,0.9800369881038021,0.07907500216176758,0.6655555555555556,0.08870753761344259,0.8976332080928725,3.21865788
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_175,0.9800369881038021,0.07907500216176758,0.6655555555555556,0.08870753761344259,0.8976332080928725,3.2232952600000004
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_189,0.9800369881038021,0.07907500216176758,0.6655555555555556,0.08870753761344259,0.8976332080928725,5.0151240800000005
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_200,0.9355627379078,0.09376189266765587,0.3980555555555555,0.09336195489046688,0.9026326722649985,8.305531153333334
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_223,0.9075161670552,0.11594405466102846,0.4844444444444444,0.07148754374084092,0.7573386547411942,6.962821493333333
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_234,0.9075161670552,0.11594405466102846,0.4844444444444444,0.07148754374084092,0.7573386547411942,7.386960500000001
train,syn_n100_k20_low_corr_heavy_tail_high_vol_r03_s20260704,20,theta_237,0.9075161670552,0.11594405466102846,0.4844444444444444,0.07148754374084092,0.7573386547411942,3.143507323333333
train,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_011,1.0262907144848368,0.053382194748404346,0.6933333333333335,0.03502063654428319,0.6623799472724428,1.4499378833333334
train,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_034,0.9526695988570305,0.07478223583804339,0.4613888888888888,0.04191237194874468,0.6367126303214029,2.1563978333333336
train,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_037,0.9526695988570305,0.07478223583804339,0.4613888888888888,0.04191237194874468,0.6367126303214029,2.1644556966666664
train,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_045,0.9526695988570305,0.07478223583804339,0.4613888888888888,0.04191237194874468,0.6367126303214029,2.642265070000001
train,syn_n100_k20_low_corr_normal_low_vol_r01_s20260699,20,theta_047,0.9526695988570305,0.07478223583804339,0.4613888888888888,0.04191237194874468,0.6367126303214029,2.8233401800000006
