split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime,rank_HV,rank_IGD,rank_PF_Overlap,rank_PF_Drift,rank_Runtime,LabelScore,ThetaRank,source_theta_id,source_operator,source_migration,source_elite_ratio,source_archive_strategy,source_constraint_handling,subpops,operatorMode,exchangeMode,eliteRatio,stagnationThreshold,theta,archiveLimitFactor,consensusArchive,archiveConsWeight,bestGuide,minSubpopSize,C_LabelScore,C_ThetaRank
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_131,1.00020438000491,0.0541703918121262,0.2677777777777778,0.0560862348090587,0.8829752719987777,3.372591776666667,10.0,10.0,18.0,9.0,14.0,12.2,9,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,12.099999999999998,13
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_132,1.00020438000491,0.0541703918121262,0.2677777777777778,0.0560862348090587,0.8829752719987777,3.3858974833333333,10.0,10.0,18.0,9.0,15.0,12.4,10,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,12.099999999999998,14
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_144,0.9607751010659918,0.0681630679327734,0.3658333333333333,0.0586010325713159,0.741827459782904,2.644104456666667,19.5,19.5,9.5,11.5,6.0,13.2,15,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,14.1,15
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_159,0.9607751010659918,0.0681630679327734,0.3658333333333333,0.0586010325713159,0.741827459782904,3.35338589,19.5,19.5,9.5,11.5,12.0,14.4,18,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,14.1,16
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_223,0.9856925086819563,0.0588876096923429,0.3311111111111111,0.0674366217152629,0.8010830897358462,7.4026901600000015,14.0,14.0,15.0,14.0,23.0,16.0,19,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,14.3,17
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_234,0.9856925086819563,0.0588876096923429,0.3311111111111111,0.0674366217152629,0.8010830897358462,2.93670389,14.0,14.0,15.0,14.0,7.0,12.8,12,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,14.3,18
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_237,0.9856925086819563,0.0588876096923429,0.3311111111111111,0.0674366217152629,0.8010830897358462,3.3500053200000006,14.0,14.0,15.0,14.0,11.0,13.6,16,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,14.3,19
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_200,0.998296584153008,0.0573722921874199,0.2477777777777778,0.085299830112695,0.9189838714269576,7.361986986666667,12.0,12.0,24.0,24.0,22.0,18.8,23,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,19.2,20
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_034,0.9444339600817032,0.0767237598115297,0.2530555555555555,0.0676764608181655,0.7996822704757068,2.471820393333333,22.5,22.5,21.5,17.5,2.0,17.2,20,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,20.7,21
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_037,0.9444339600817032,0.0767237598115297,0.2530555555555555,0.0676764608181655,0.7996822704757068,2.494185373333333,22.5,22.5,21.5,17.5,3.0,17.4,21,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,20.7,22
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_045,0.9444339600817032,0.0767237598115297,0.2530555555555555,0.0676764608181655,0.7996822704757068,3.021123853333333,22.5,22.5,21.5,17.5,9.0,18.6,22,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,20.7,23
train,syn_n200_k10_cluster_corr_skewed_high_vol_r01_s20260741,20,theta_047,0.9444339600817032,0.0767237598115297,0.2530555555555555,0.0676764608181655,0.7996822704757068,3.91212488,22.5,22.5,21.5,17.5,21.0,21.0,24,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,20.7,24
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_164,1.0909580698402264,0.0929541862614521,0.6269444444444444,0.1113244495216236,0.7666315474719506,3.0992096733333336,2.5,2.5,2.5,18.5,9.0,7.0,1,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,7.3,1
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_170,1.0909580698402264,0.0929541862614521,0.6269444444444444,0.1113244495216236,0.7666315474719506,3.225739816666666,2.5,2.5,2.5,18.5,10.0,7.2,2,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,7.3,2
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_175,1.0909580698402264,0.0929541862614521,0.6269444444444444,0.1113244495216236,0.7666315474719506,3.417826706666667,2.5,2.5,2.5,18.5,20.0,9.2,6,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,7.3,3
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_189,1.0909580698402264,0.0929541862614521,0.6269444444444444,0.1113244495216236,0.7666315474719506,7.4452297833333345,2.5,2.5,2.5,18.5,24.0,10.0,7,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,7.3,4
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_084,1.0737505422350089,0.1141933107468772,0.5399999999999999,0.0669891984610867,0.6223610274235531,2.4660310233333336,6.0,19.0,7.0,2.0,4.0,7.6,3,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,7.699999999999999,5
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_086,1.0737505422350089,0.1141933107468772,0.5399999999999999,0.0669891984610867,0.6223610274235531,2.5420443066666665,6.0,19.0,7.0,2.0,6.0,8.0,4,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,7.699999999999999,6
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_089,1.0737505422350089,0.1141933107468772,0.5399999999999999,0.0669891984610867,0.6223610274235531,3.390829773333334,6.0,19.0,7.0,2.0,19.0,10.6,9,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,7.699999999999999,7
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_011,1.0709107268882414,0.1160318760413525,0.5427777777777777,0.0800489013175072,0.5799452961146606,1.7151263000000003,11.0,21.0,5.0,4.0,1.0,8.4,5,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,9.1,8
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_223,1.0719006706124736,0.1014037655601174,0.4991666666666666,0.0995917423415448,0.746030686146256,7.141725123333335,9.0,9.0,10.0,15.0,23.0,13.2,13,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,11.1,9
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_234,1.0719006706124736,0.1014037655601174,0.4991666666666666,0.0995917423415448,0.746030686146256,2.8994828933333334,9.0,9.0,10.0,15.0,8.0,10.2,8,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,11.1,10
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_237,1.0719006706124736,0.1014037655601174,0.4991666666666666,0.0995917423415448,0.746030686146256,3.2737927000000004,9.0,9.0,10.0,15.0,13.0,11.2,11,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,11.1,11
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_144,1.0705545073608476,0.1094878181165757,0.4963888888888889,0.0947824726364607,0.7048117861669425,2.501898676666667,12.5,12.5,12.5,12.5,5.0,11.0,10,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,12.5,12
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_159,1.0705545073608476,0.1094878181165757,0.4963888888888889,0.0947824726364607,0.7048117861669425,3.3364426666666662,12.5,12.5,12.5,12.5,15.0,13.0,12,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,12.5,13
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_067,1.055730773983777,0.1237780522821364,0.4608333333333334,0.0913906167282942,0.6675672012798206,3.35837274,23.0,23.0,15.0,6.0,18.0,17.0,22,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,15.5,14
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_076,1.055730773983777,0.1237780522821364,0.4608333333333334,0.0913906167282942,0.6675672012798206,3.2401842366666664,23.0,23.0,15.0,6.0,11.0,15.6,18,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,15.5,15
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_078,1.055730773983777,0.1237780522821364,0.4608333333333334,0.0913906167282942,0.6675672012798206,3.291813856666667,23.0,23.0,15.0,6.0,14.0,16.2,21,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,15.5,16
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_118,1.0658600442468096,0.0973589104897288,0.4225,0.1287167744407129,0.8387587204540939,3.3496838966666664,16.0,6.0,18.0,22.0,16.0,15.6,19,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,16.4,17
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_131,1.0658600442468096,0.0973589104897288,0.4225,0.1287167744407129,0.8387587204540939,3.25660939,16.0,6.0,18.0,22.0,12.0,14.8,17,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,16.4,18
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_132,1.0658600442468096,0.0973589104897288,0.4225,0.1287167744407129,0.8387587204540939,3.35149293,16.0,6.0,18.0,22.0,17.0,15.8,20,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,16.4,19
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_034,1.0612497160427024,0.1115751555299125,0.3613888888888888,0.0928963669899415,0.8016776628507363,2.443843826666667,19.5,15.5,22.5,9.5,3.0,14.0,15,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,16.6,20
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_037,1.0612497160427024,0.1115751555299125,0.3613888888888888,0.0928963669899415,0.8016776628507363,2.3623701400000003,19.5,15.5,22.5,9.5,2.0,13.8,14,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,16.6,21
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_045,1.0612497160427024,0.1115751555299125,0.3613888888888888,0.0928963669899415,0.8016776628507363,2.860030553333333,19.5,15.5,22.5,9.5,7.0,14.8,16,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,16.6,22
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_047,1.0612497160427024,0.1115751555299125,0.3613888888888888,0.0928963669899415,0.8016776628507363,3.488477853333333,19.5,15.5,22.5,9.5,21.0,17.6,23,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,16.6,23
train,syn_n200_k10_high_corr_mixed_high_vol_r02_s20260737,20,theta_200,1.0679876263785235,0.1028921944343752,0.4213888888888888,0.1502571133517611,0.8210611775682782,7.136438619999999,14.0,11.0,20.0,24.0,22.0,18.2,24,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,18.2,24
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_011,1.0183441085936855,0.0492218196934438,0.6416666666666667,0.0315649206806346,0.6795441533265619,1.6613532733333334,8.0,8.0,4.0,1.0,1.0,4.4,1,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,4.7,1
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_084,1.0435185621865537,0.0441060073056262,0.6616666666666666,0.0523674038319619,0.731793068073898,2.227646213333334,2.0,2.0,2.0,16.0,2.0,4.8,2,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,6.199999999999999,2
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_086,1.0435185621865537,0.0441060073056262,0.6616666666666666,0.0523674038319619,0.731793068073898,2.58626075,2.0,2.0,2.0,16.0,6.0,5.6,3,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,6.199999999999999,3
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_089,1.0435185621865537,0.0441060073056262,0.6616666666666666,0.0523674038319619,0.731793068073898,3.421194406666667,2.0,2.0,2.0,16.0,18.0,8.0,5,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,6.199999999999999,4
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_164,1.029085566533642,0.0476437364890796,0.6008333333333334,0.0452278459478289,0.754663247108132,3.110532183333333,5.5,5.5,8.5,5.5,8.0,6.6,4,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,6.4,5
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_170,1.029085566533642,0.0476437364890796,0.6008333333333334,0.0452278459478289,0.754663247108132,3.3386508333333333,5.5,5.5,8.5,5.5,16.0,8.2,6,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,6.4,6
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_175,1.029085566533642,0.0476437364890796,0.6008333333333334,0.0452278459478289,0.754663247108132,3.5661874166666667,5.5,5.5,8.5,5.5,20.0,9.0,7,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,6.4,7
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_189,1.029085566533642,0.0476437364890796,0.6008333333333334,0.0452278459478289,0.754663247108132,7.317645283333333,5.5,5.5,8.5,5.5,24.0,9.8,8,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,6.4,8
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_144,0.9533870590543468,0.0657308522594525,0.6030555555555556,0.0426380096457315,0.5818897145059269,2.5046505333333333,23.5,23.5,5.5,2.5,5.0,12.0,12,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,11.8,9
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_159,0.9533870590543468,0.0657308522594525,0.6030555555555556,0.0426380096457315,0.5818897145059269,3.251661466666667,23.5,23.5,5.5,2.5,10.0,13.0,13,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,11.8,10
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_034,1.006662281878048,0.0543358151305057,0.4861111111111112,0.0460069339334497,0.7774595682908705,2.4006197133333336,11.5,10.5,18.5,9.5,3.0,10.6,9,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,12.799999999999999,11
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_037,1.006662281878048,0.0543358151305057,0.4861111111111112,0.0460069339334497,0.7774595682908705,2.4146070299999995,11.5,10.5,18.5,9.5,4.0,10.8,10,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,12.799999999999999,12
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_045,1.006662281878048,0.0543358151305057,0.4861111111111112,0.0460069339334497,0.7774595682908705,2.918968253333334,11.5,10.5,18.5,9.5,7.0,11.4,11,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,12.799999999999999,13
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_047,1.006662281878048,0.0543358151305057,0.4861111111111112,0.0460069339334497,0.7774595682908705,3.73440609,11.5,10.5,18.5,9.5,21.0,14.2,14,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,12.799999999999999,14
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_067,0.991160893982808,0.0567737432464951,0.5625000000000001,0.0506496572263538,0.6951396582551891,3.4912208866666665,21.0,18.0,12.0,13.0,19.0,16.6,19,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,15.3,15
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_076,0.991160893982808,0.0567737432464951,0.5625000000000001,0.0506496572263538,0.6951396582551891,3.163830463333333,21.0,18.0,12.0,13.0,9.0,14.6,15,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,15.3,16
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_078,0.991160893982808,0.0567737432464951,0.5625000000000001,0.0506496572263538,0.6951396582551891,3.285393036666667,21.0,18.0,12.0,13.0,13.0,15.4,16,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,15.3,17
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_223,0.998920431762084,0.0544340680805697,0.5597222222222221,0.0669860880841473,0.7446144576698193,7.103640536666665,15.0,14.0,15.0,22.0,23.0,17.8,20,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,16.9,18
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_234,0.998920431762084,0.0544340680805697,0.5597222222222221,0.0669860880841473,0.7446144576698193,3.2547062833333333,15.0,14.0,15.0,22.0,11.0,15.4,17,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,16.9,19
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_237,0.998920431762084,0.0544340680805697,0.5597222222222221,0.0669860880841473,0.7446144576698193,3.3014088500000005,15.0,14.0,15.0,22.0,14.0,16.0,18,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,16.9,20
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_200,1.013313528119537,0.0552623936283065,0.4338888888888889,0.0717759963696759,0.8442389345947431,7.071545613333331,9.0,16.0,24.0,24.0,22.0,19.0,23,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,19.4,21
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_118,0.9970627106902552,0.0584604222017138,0.4716666666666667,0.0626574948790277,0.7759957521766071,3.319968983333333,18.0,21.0,22.0,19.0,15.0,19.0,22,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,20.1,22
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_131,0.9970627106902552,0.0584604222017138,0.4716666666666667,0.0626574948790277,0.7759957521766071,3.2652693,18.0,21.0,22.0,19.0,12.0,18.4,21,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,20.1,23
train,syn_n200_k10_low_corr_heavy_tail_high_vol_r03_s20260740,20,theta_132,0.9970627106902552,0.0584604222017138,0.4716666666666667,0.0626574948790277,0.7759957521766071,3.4037881133333343,18.0,21.0,22.0,19.0,17.0,19.4,24,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,20.1,24
train,syn_n200_k10_low_corr_normal_low_vol_r01_s20260735,20,theta_084,1.0553372668463672,0.0328767790283732,0.6944444444444446,0.0349410190749892,0.7986122634346429,3.0988972033333337,2.0,2.0,2.0,2.0,7.0,3.0,2,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,2.0,1
train,syn_n200_k10_low_corr_normal_low_vol_r01_s20260735,20,theta_086,1.0553372668463672,0.0328767790283732,0.6944444444444446,0.0349410190749892,0.7986122634346429,2.66912398,2.0,2.0,2.0,2.0,5.0,2.6,1,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,2.0,2
train,syn_n200_k10_low_corr_normal_low_vol_r01_s20260735,20,theta_089,1.0553372668463672,0.0328767790283732,0.6944444444444446,0.0349410190749892,0.7986122634346429,3.30066198,2.0,2.0,2.0,2.0,12.0,4.0,3,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,2.0,3
train,syn_n200_k10_low_corr_normal_low_vol_r01_s20260735,20,theta_011,1.032599536720302,0.0381410133098431,0.6475000000000001,0.0425795212570453,0.7794274530951208,1.70811047,8.0,4.0,4.0,4.0,1.0,4.2,4,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,4.800000000000001,4
train,syn_n200_k10_low_corr_normal_low_vol_r01_s20260735,20,theta_164,1.034702822432075,0.0413488441375301,0.5361111111111111,0.0639345921667054,0.8182723451668045,3.3305027800000007,5.5,6.5,8.5,11.5,13.0,9.0,6,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,8.4,5
train,syn_n200_k10_low_corr_normal_low_vol_r01_s20260735,20,theta_170,1.034702822432075,0.0413488441375301,0.5361111111111111,0.0639345921667054,0.8182723451668045,3.3543532933333324,5.5,6.5,8.5,11.5,15.0,9.4,7,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,8.4,6
train,syn_n200_k10_low_corr_normal_low_vol_r01_s20260735,20,theta_175,1.034702822432075,0.0413488441375301,0.5361111111111111,0.0639345921667054,0.8182723451668045,3.3940650333333333,5.5,6.5,8.5,11.5,16.0,9.6,8,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,8.4,7
train,syn_n200_k10_low_corr_normal_low_vol_r01_s20260735,20,theta_189,1.034702822432075,0.0413488441375301,0.5361111111111111,0.0639345921667054,0.8182723451668045,7.532358543333333,5.5,6.5,8.5,11.5,24.0,11.2,10,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,8.4,8
train,syn_n200_k10_low_corr_normal_low_vol_r01_s20260735,20,theta_144,0.993294433184679,0.0486703044929363,0.5483333333333333,0.0637161775260666,0.7831531120068753,2.514314403333334,17.5,9.5,5.5,8.5,4.0,9.0,5,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,9.600000000000001,9
train,syn_n200_k10_low_corr_normal_low_vol_r01_s20260735,20,theta_159,0.993294433184679,0.0486703044929363,0.5483333333333333,0.0637161775260666,0.7831531120068753,3.258374796666666,17.5,9.5,5.5,8.5,10.0,10.2,9,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,9.600000000000001,10
