metric,direction,method_a,method_b,instances,median_oriented_difference,mean_oriented_difference,wilcoxon_stat,p_value,signed_rank_effect,holm_p_value,significant_0_05,wins_a,ties,wins_b
Diversity,max,A_MPMO,RandomConfig_ECMADE_MOO,18,-0.2301756537493607,-0.2442481913008741,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,A_MPMO,MetaTransfer_ECMADE_MOO,18,-0.2342712699433586,-0.2373407880474712,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,A_MPMO,BayesianConfig_ECMADE_MOO,18,-0.1408485492580511,-0.1586193212631092,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,A_MPMO,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.256165349004061,-0.283736524931136,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,A_MPMO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,-0.3571748056458715,-0.4260249634291544,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,A_MPMO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,-0.3552432254512778,-0.4204175835015982,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,A_MPMO,ECMADE_MOO,18,-0.1408485492580511,-0.1580143604063613,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,RandomConfig_ECMADE_MOO,MetaTransfer_ECMADE_MOO,18,0.0035452207292749,0.0069074032534027,68.0,0.7118988037109375,0.1111111111111111,1.0,False,9,1,8
Diversity,max,RandomConfig_ECMADE_MOO,BayesianConfig_ECMADE_MOO,18,0.0784464170588234,0.0856288700377649,13.0,0.00067138671875,0.847953216374269,0.00604248046875,True,14,0,4
Diversity,max,RandomConfig_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.0026983173675172,-0.0394883336302619,46.0,0.274444580078125,-0.3235294117647059,1.0,False,6,2,10
Diversity,max,RandomConfig_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,-0.1547358111725791,-0.1817767721282802,0.0,6.103515625e-05,-1.0,0.00091552734375,True,0,3,15
Diversity,max,RandomConfig_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,-0.1344212449374804,-0.176169392200724,3.0,7.62939453125e-05,-0.9607843137254902,0.001068115234375,True,2,1,15
Diversity,max,RandomConfig_ECMADE_MOO,ECMADE_MOO,18,0.0823025633354916,0.0862338308945128,6.0,0.00042724609375,0.9117647058823528,0.0046157836914062,True,14,2,2
Diversity,max,MetaTransfer_ECMADE_MOO,BayesianConfig_ECMADE_MOO,18,0.0659330762835782,0.0787214667843621,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Diversity,max,MetaTransfer_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.0214194857793753,-0.0463957368836646,27.0,0.0089645385742187,-0.6842105263157895,0.0537872314453125,False,3,0,15
Diversity,max,MetaTransfer_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,-0.1542259810938168,-0.188684175381683,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,MetaTransfer_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,-0.1444633351946764,-0.1830767954541268,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,MetaTransfer_ECMADE_MOO,ECMADE_MOO,18,0.0670762292032174,0.07932642764111,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Diversity,max,BayesianConfig_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.1047787844180888,-0.1251172036680267,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,BayesianConfig_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,-0.2456367600505147,-0.2674056421660451,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,BayesianConfig_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,-0.2273178221970588,-0.2617982622384889,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Diversity,max,BayesianConfig_ECMADE_MOO,ECMADE_MOO,18,0.0,0.0006049608567479,19.0,0.431640625,0.3090909090909091,1.0,False,6,8,4
Diversity,max,ExperimentC_StabilityAware_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,-0.1041841503655349,-0.1422884384980183,4.0,0.0001068115234375,-0.9477124183006536,0.0013885498046875,True,2,1,15
Diversity,max,ExperimentC_StabilityAware_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,-0.1041841503655349,-0.1366810585704621,0.0,0.0001220703125,-1.0,0.00146484375,True,0,4,14
Diversity,max,ExperimentC_StabilityAware_ECMADE_MOO,ECMADE_MOO,18,0.1053670973721275,0.1257221645247747,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Diversity,max,ExperimentC_GlobalTheta034_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,0.0,0.0056073799275561,4.0,0.109375,0.7142857142857143,0.546875,False,5,11,2
Diversity,max,ExperimentC_GlobalTheta034_ECMADE_MOO,ECMADE_MOO,18,0.2458598895217189,0.2680106030227931,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Diversity,max,ExperimentC_GlobalTheta037_ECMADE_MOO,ECMADE_MOO,18,0.225789748828478,0.2624032230952369,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,NSGAII,SPEA2,18,1.601090405,1.7821457048148146,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,NSGAII,MOEAD,18,2.023456978333334,2.8156351492592595,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,NSGAII,GDE3,18,-0.0898354066666669,-0.1940620853703703,23.0,0.0047454833984375,-0.7309941520467836,0.0332183837890625,True,6,0,12
Runtime,min,NSGAII,A_MPMO,18,0.0302349216666664,-0.0076384881481481,85.0,1.0,0.0058479532163742,1.0,False,10,0,8
Runtime,min,NSGAII,RandomConfig_ECMADE_MOO,18,0.35154318,0.3427191672222222,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,NSGAII,MetaTransfer_ECMADE_MOO,18,0.2288602833333329,0.2683878451851852,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,NSGAII,BayesianConfig_ECMADE_MOO,18,-0.0152095899999996,-0.0148999155555554,68.0,0.468292236328125,-0.2046783625730994,1.0,False,6,0,12
Runtime,min,NSGAII,ExperimentC_StabilityAware_ECMADE_MOO,18,1.0941745766666664,1.053874771296296,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,NSGAII,ExperimentC_GlobalTheta034_ECMADE_MOO,18,2.5812018133333328,2.646573546481482,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,NSGAII,ExperimentC_GlobalTheta037_ECMADE_MOO,18,6.417992683333334,6.442536701851853,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,NSGAII,ECMADE_MOO,18,0.5128435099999997,0.599050058888889,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,SPEA2,MOEAD,18,0.5814388683333331,1.0334894444444445,30.0,0.0138702392578125,0.6491228070175439,0.083221435546875,False,15,0,3
Runtime,min,SPEA2,GDE3,18,-1.937928906666667,-1.9762077901851849,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,SPEA2,A_MPMO,18,-1.6575451199999995,-1.7897841929629623,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,SPEA2,RandomConfig_ECMADE_MOO,18,-1.4109177883333337,-1.4394265375925928,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,SPEA2,MetaTransfer_ECMADE_MOO,18,-1.4984875999999998,-1.5137578596296295,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,SPEA2,BayesianConfig_ECMADE_MOO,18,-1.6104383699999991,-1.7970456203703702,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,SPEA2,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.4427340466666662,-0.7282709335185185,1.0,1.52587890625e-05,-0.9883040935672516,0.0005035400390625,True,1,0,17
Runtime,min,SPEA2,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.8031328033333331,0.8644278416666669,5.0,7.62939453125e-05,0.9415204678362572,0.001068115234375,True,16,0,2
Runtime,min,SPEA2,ExperimentC_GlobalTheta037_ECMADE_MOO,18,4.574577065000001,4.660390997037037,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,SPEA2,ECMADE_MOO,18,-1.2803907999999993,-1.1830956459259256,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,MOEAD,GDE3,18,-2.41959646,-3.0096972346296296,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,MOEAD,A_MPMO,18,-2.1013233416666663,-2.823273637407408,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,MOEAD,RandomConfig_ECMADE_MOO,18,-1.61105855,-2.472915982037037,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,MOEAD,MetaTransfer_ECMADE_MOO,18,-1.7929560483333336,-2.547247304074074,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,MOEAD,BayesianConfig_ECMADE_MOO,18,-2.051506105,-2.830535064814814,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,MOEAD,ExperimentC_StabilityAware_ECMADE_MOO,18,-0.91095509,-1.7617603779629631,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,MOEAD,ExperimentC_GlobalTheta034_ECMADE_MOO,18,0.504197673333334,-0.1690616027777778,56.0,0.2121429443359375,0.3450292397660818,0.84857177734375,False,13,0,5
Runtime,min,MOEAD,ExperimentC_GlobalTheta037_ECMADE_MOO,18,4.377836783333334,3.626901552592592,5.0,7.62939453125e-05,0.9415204678362572,0.001068115234375,True,16,0,2
Runtime,min,MOEAD,ECMADE_MOO,18,-1.3506958900000003,-2.21658509037037,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,GDE3,A_MPMO,18,0.1480461999999999,0.1864235972222222,6.0,0.0001068115234375,0.9298245614035088,0.00128173828125,True,16,0,2
Runtime,min,GDE3,RandomConfig_ECMADE_MOO,18,0.4306219233333334,0.5367812525925925,3.0,3.814697265625e-05,0.9649122807017544,0.0005722045898437,True,16,0,2
Runtime,min,GDE3,MetaTransfer_ECMADE_MOO,18,0.2692838816666665,0.4624499305555556,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,GDE3,BayesianConfig_ECMADE_MOO,18,0.1533399383333332,0.1791621698148149,17.0,0.0015792846679687,0.8011695906432749,0.01263427734375,True,15,0,3
Runtime,min,GDE3,ExperimentC_StabilityAware_ECMADE_MOO,18,1.2009988800000004,1.2479368566666666,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,GDE3,ExperimentC_GlobalTheta034_ECMADE_MOO,18,2.7556346783333328,2.840635631851852,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,GDE3,ExperimentC_GlobalTheta037_ECMADE_MOO,18,6.535461651666666,6.636598787222222,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,GDE3,ECMADE_MOO,18,0.5430948433333331,0.7931121442592592,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,A_MPMO,RandomConfig_ECMADE_MOO,18,0.2504899066666665,0.3503576553703704,10.0,0.0003280639648437,0.8830409356725146,0.0029525756835937,True,14,0,4
Runtime,min,A_MPMO,MetaTransfer_ECMADE_MOO,18,0.1556133616666666,0.2760263333333334,7.0,0.0001449584960937,0.9181286549707602,0.0015945434570312,True,16,0,2
Runtime,min,A_MPMO,BayesianConfig_ECMADE_MOO,18,0.0216636550000001,-0.0072614274074072,79.0,0.7987060546875,-0.0760233918128654,1.0,False,10,0,8
Runtime,min,A_MPMO,ExperimentC_StabilityAware_ECMADE_MOO,18,1.0997638316666667,1.0615132594444443,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,A_MPMO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,2.510802296666666,2.654212034629629,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,A_MPMO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,6.322771398333332,6.45017519,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,A_MPMO,ECMADE_MOO,18,0.4045648583333335,0.6066885470370372,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,RandomConfig_ECMADE_MOO,MetaTransfer_ECMADE_MOO,18,-0.0583892899999994,-0.0743313220370369,46.0,0.0897674560546875,-0.4619883040935672,0.4488372802734375,False,7,0,11
Runtime,min,RandomConfig_ECMADE_MOO,BayesianConfig_ECMADE_MOO,18,-0.3034459283333333,-0.3576190827777776,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,RandomConfig_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,0.6842213633333328,0.7111556040740741,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,RandomConfig_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,2.413899821666666,2.303854379259259,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,RandomConfig_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,6.165214279999999,6.099817534629629,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,RandomConfig_ECMADE_MOO,ECMADE_MOO,18,0.1841882349999999,0.2563308916666667,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,MetaTransfer_ECMADE_MOO,BayesianConfig_ECMADE_MOO,18,-0.1965876366666668,-0.2832877607407407,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,MetaTransfer_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,0.7661982350000003,0.7854869261111109,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,MetaTransfer_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,2.383455481666666,2.378185701296297,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,MetaTransfer_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,6.081700686666666,6.174148856666667,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,MetaTransfer_ECMADE_MOO,ECMADE_MOO,18,0.2799339333333336,0.3306622137037037,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,BayesianConfig_ECMADE_MOO,ExperimentC_StabilityAware_ECMADE_MOO,18,1.1150380749999995,1.0687746868518515,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,BayesianConfig_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,2.6405372333333323,2.661473462037037,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,BayesianConfig_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,6.366680765,6.457436617407407,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,BayesianConfig_ECMADE_MOO,ECMADE_MOO,18,0.47804165,0.6139499744444444,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,ExperimentC_StabilityAware_ECMADE_MOO,ExperimentC_GlobalTheta034_ECMADE_MOO,18,1.718147505,1.592698775185185,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,ExperimentC_StabilityAware_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,5.430409566666666,5.388661930555555,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,ExperimentC_StabilityAware_ECMADE_MOO,ECMADE_MOO,18,-0.446695328333333,-0.4548247124074073,7.0,0.0001449584960937,-0.9181286549707602,0.0015945434570312,True,3,0,15
Runtime,min,ExperimentC_GlobalTheta034_ECMADE_MOO,ExperimentC_GlobalTheta037_ECMADE_MOO,18,3.8108300266666655,3.7959631553703703,0.0,7.62939453125e-06,1.0,0.0005035400390625,True,18,0,0
Runtime,min,ExperimentC_GlobalTheta034_ECMADE_MOO,ECMADE_MOO,18,-2.1399298316666657,-2.0475234875925925,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
Runtime,min,ExperimentC_GlobalTheta037_ECMADE_MOO,ECMADE_MOO,18,-5.826569375000001,-5.843486642962962,0.0,7.62939453125e-06,-1.0,0.0005035400390625,True,0,0,18
