split,instance,K,method,HV_mean,HV_std,IGD_mean,IGD_std,PF_Overlap_mean,PF_Overlap_std,PF_Drift_mean,PF_Drift_std,Diversity_mean,Diversity_std,Runtime_mean,Runtime_std,PF_Size_mean,PF_Size_std,runs
test,syn_n500_k30_pathological_cov_normal_extreme_events_r02_s20260818,150,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.8890059469633983,0.14939590103798805,0.20829888128666882,0.11318422945694627,0.06551724137931035,0.249374961817442,0.14368843702983422,0.0,0.3778669931245954,0.2097394378967189,7.47566456,1.5965040079010133,14.7,12.194260945215172,30
test,syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637,3,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.1083667165470517,0.03241744770794907,0.011561563164993663,0.021884998371385068,0.9252777777777778,0.18490034767302113,0.040604192012585937,0.0,0.9584118883882808,0.13959562002324252,10.684663746666667,2.0331915089046095,100.0,0.0,30
test,syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638,3,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.092738291318024,0.00764250174117588,0.01534076677341054,0.017988867514634146,0.9427777777777778,0.06811407680129693,0.05509233466277209,0.0,1.3020089323527995,0.11506273073211018,9.983369366666667,2.505533866731474,100.0,0.0,30
test,syn_n50_k10_cluster_corr_skewed_high_vol_r01_s20260649,5,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.1105459102251547,0.03453889209397873,0.011700412295049893,0.030483282466584022,0.9313888888888889,0.20900103729111294,0.026404691578015685,0.0,1.0225846534596013,0.0800396788061978,4.3485194499999995,1.7674619533613016,100.0,0.0,30
test,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.1752729448977433,0.018177662001596245,0.007955167572803797,0.011930376434510295,0.9352777777777778,0.1436337958324442,0.0333432300977989,0.0,0.8628754216759784,0.10518034562616947,5.490903043333334,2.5647824767557257,100.0,0.0,30
test,syn_n50_k20_cluster_corr_skewed_high_vol_r01_s20260662,10,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.044628996280206,0.02664180541727584,0.025414035880205462,0.0326859404575852,0.7088888888888889,0.19478268337308088,0.09217824129475344,0.0,1.285338371053972,0.14082707238176514,6.28497578,1.3211083189963828,96.86666666666666,4.725085902034922,30
test,syn_n50_k20_pathological_cov_normal_extreme_events_r02_s20260661,10,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.8952813076839051,0.00351376613559389,0.00669586800028178,0.006267157543628654,0.9875,0.03345881553738493,0.024700160805126183,0.0,1.3435690981336137,0.06851150034663082,7.240036483333332,1.4522665370353807,100.0,0.0,30
test,syn_n50_k30_cluster_corr_heavy_tail_low_vol_r02_s20260673,15,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,0.9886216328063572,0.025617828479106854,0.03403077105146381,0.016545386934036732,0.4444444444444445,0.1481257965258719,0.0614026596895864,0.0,1.2034122360619213,0.13087684988353948,6.1694886533333335,1.2914421080553204,87.73333333333333,11.340903489317904,30
test,syn_n50_k30_low_corr_heavy_tail_high_vol_r03_s20260674,15,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1.0342901004739817,0.04811758600536477,0.029713502254956496,0.008542389132516927,0.6611111111111111,0.09981624240455561,0.03978400714119168,0.0,0.8450855865142447,0.09208399271815415,6.092588186666666,1.2017368371852546,68.86666666666666,11.819718572218074,30
test,syn_n100_k05_cluster_corr_skewed_high_vol_r01_s20260685,5,SelectorAblation_NoThetaFeatures_ECMADE_MOO,1.041772386978788,0.035020046015156174,0.01731092653816434,0.03183071241462393,0.8291666666666667,0.29580196531124053,0.025208529710562037,0.0,1.166250205237346,0.04647081330606224,8.36334324,2.3027403330112226,100.0,0.0,30
