variant,split,instance,K,method,run,theta_id,S,operator,migration,elite_ratio,stagnation_threshold,Runtime,PF_Size,run_dir,HV,IGD,PF_Overlap,Diversity,PF_Drift
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,2,theta_037,2.0,DE/best,fixed,0.01,5.0,3.8128821,68,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_002,1.0160752574399958,0.030771464581559337,0.075,1.1702508305074184,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,3,theta_037,2.0,DE/best,fixed,0.01,5.0,3.9463028,89,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_003,0.9925551259016296,0.053191009591139086,0.09166666666666666,1.1733847248135532,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,4,theta_037,2.0,DE/best,fixed,0.01,5.0,3.8718267,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_004,1.044045435072131,0.011716996214209003,0.95,1.070796872685233,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,5,theta_037,2.0,DE/best,fixed,0.01,5.0,3.0459729,94,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_005,1.034722575776062,0.01588183869517689,0.825,1.021659117115402,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,6,theta_037,2.0,DE/best,fixed,0.01,5.0,3.9313814,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_006,0.9994067728914287,0.060801021552016686,0.16666666666666666,1.0675718656676427,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,7,theta_037,2.0,DE/best,fixed,0.01,5.0,3.1506913,82,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_007,1.037212957457603,0.019763633543257813,0.6583333333333333,1.010529663417176,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,8,theta_037,2.0,DE/best,fixed,0.01,5.0,3.2682538,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_008,1.01879123887638,0.028756134513717394,0.2833333333333333,1.1718916610798373,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,9,theta_037,2.0,DE/best,fixed,0.01,5.0,3.4115985,95,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_009,1.0436527218384974,0.01519296470029228,0.7666666666666667,1.0478731808902078,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,10,theta_037,2.0,DE/best,fixed,0.01,5.0,3.6876008,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_010,0.9541804893301689,0.08150873595046487,0.0,1.1692973900321135,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,11,theta_037,2.0,DE/best,fixed,0.01,5.0,1.9190895,55,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_011,0.8896428178925535,0.11875855008812228,0.0,0.9033300765747748,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,12,theta_037,2.0,DE/best,fixed,0.01,5.0,1.8971106,72,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_012,1.005822120160507,0.046425769676072856,0.15833333333333333,1.025418929853867,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,13,theta_037,2.0,DE/best,fixed,0.01,5.0,1.9614563,92,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_013,1.006426400386923,0.03612690345692795,0.2833333333333333,1.1723381072162435,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,14,theta_037,2.0,DE/best,fixed,0.01,5.0,1.8252362,92,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_014,1.0244585184958162,0.02073797698463223,0.4,1.0318851472051076,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,15,theta_037,2.0,DE/best,fixed,0.01,5.0,1.8890481,75,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_015,1.0281618368831524,0.025401650452575038,0.45,0.9893565148345791,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,16,theta_037,2.0,DE/best,fixed,0.01,5.0,1.8783718,86,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_016,1.0280427679363855,0.026020867039745512,0.2833333333333333,1.0798414355433037,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,17,theta_037,2.0,DE/best,fixed,0.01,5.0,1.992461,64,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_017,0.9621805756313971,0.06762777009390665,0.0,1.2248958968595052,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,18,theta_037,2.0,DE/best,fixed,0.01,5.0,2.135987,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_018,1.0007707421811856,0.0598913710975313,0.175,1.0734156613231838,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,19,theta_037,2.0,DE/best,fixed,0.01,5.0,1.8154995,95,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_019,0.9350585635470717,0.09346724759539628,0.0,1.1428041756699157,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,20,theta_037,2.0,DE/best,fixed,0.01,5.0,1.7059771,89,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_020,0.9745146332075291,0.052933284623427085,0.25833333333333336,0.8985888187365769,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,21,theta_037,2.0,DE/best,fixed,0.01,5.0,1.9050114,95,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_021,1.0490216145609905,0.014012973001647996,0.7916666666666666,1.0733534095361128,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,22,theta_037,2.0,DE/best,fixed,0.01,5.0,1.6750209,84,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_022,1.0402057956086697,0.014856179488663546,0.7333333333333333,1.110372192722718,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,23,theta_037,2.0,DE/best,fixed,0.01,5.0,1.7141024,77,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_023,0.9167291959906493,0.09810785246357817,0.0,1.124932051239995,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,24,theta_037,2.0,DE/best,fixed,0.01,5.0,2.0169931,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_024,1.0513485876272755,0.00916802461017652,0.975,1.0387464094898264,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,25,theta_037,2.0,DE/best,fixed,0.01,5.0,1.8297109,74,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_025,1.0113682738435048,0.03786171256963015,0.11666666666666667,1.135444085223005,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,26,theta_037,2.0,DE/best,fixed,0.01,5.0,1.8249004,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_026,1.0460059776150288,0.010150578763016982,0.95,1.0146050385488306,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,27,theta_037,2.0,DE/best,fixed,0.01,5.0,1.8407327,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_027,1.026930090785197,0.024334413605968146,0.35,1.2054274890541832,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,28,theta_037,2.0,DE/best,fixed,0.01,5.0,1.8358047,64,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_028,0.9965092349351228,0.04456092893968508,0.03333333333333333,1.0084264023842058,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,29,theta_037,2.0,DE/best,fixed,0.01,5.0,1.7709056,86,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_029,1.0023963131343094,0.03878175388902651,0.35833333333333334,0.8918624173450506,0.06886629733192422
FullSelector,test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_FullSelector_ECMADE_MOO,30,theta_037,2.0,DE/best,fixed,0.01,5.0,1.7686576,99,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_030,1.0054026957866609,0.036343071883095664,0.2916666666666667,1.0988199264736425,0.06886629733192422
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,1,theta_170,5.0,DE/rand,none,0.1,10.0,3.0476237,18,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_001,1.1842954894581468,0.0752178330173651,0.5979381443298969,0.2525910626844621,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,2,theta_170,5.0,DE/rand,none,0.1,10.0,2.9390511,30,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_002,1.1919484471331592,0.015811646966032662,0.8041237113402062,0.4998564456852736,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,3,theta_170,5.0,DE/rand,none,0.1,10.0,3.2254131,18,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_003,1.1726646640085103,0.02638747471771629,0.6701030927835051,0.5157294970883315,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,4,theta_170,5.0,DE/rand,none,0.1,10.0,3.1173728,11,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_004,1.183380589711087,0.10700279597315604,0.3917525773195876,0.1861521173409822,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,5,theta_170,5.0,DE/rand,none,0.1,10.0,3.1901173,23,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_005,1.1815871179726931,0.014679338172886478,0.8247422680412371,0.5875373485649178,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,6,theta_170,5.0,DE/rand,none,0.1,10.0,3.6954606,36,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_006,1.1635409426271925,0.025823709024054595,0.3402061855670103,0.6646592202673054,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,7,theta_170,5.0,DE/rand,none,0.1,10.0,3.3175508,6,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_007,1.140874940100393,0.19970618848815422,0.041237113402061855,0.015195971342197788,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,8,theta_170,5.0,DE/rand,none,0.1,10.0,3.4960018,3,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_008,1.1550252464602704,0.18929527513079372,0.07216494845360824,0.026262041045082736,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,9,theta_170,5.0,DE/rand,none,0.1,10.0,3.2875154,13,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_009,1.1592419789342137,0.07997437737146473,0.27835051546391754,0.24147892586825073,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,10,theta_170,5.0,DE/rand,none,0.1,10.0,3.4513606,16,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_010,1.1931969434363838,0.05871868509700854,0.6391752577319587,0.30335927652605216,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,11,theta_170,5.0,DE/rand,none,0.1,10.0,1.7920183,21,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_011,1.1482874253007511,0.07958031292460706,0.010309278350515464,0.25950768914667405,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,12,theta_170,5.0,DE/rand,none,0.1,10.0,1.7936239,20,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_012,1.1761659933110509,0.06195732090434107,0.6701030927835051,0.2867144027866153,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,13,theta_170,5.0,DE/rand,none,0.1,10.0,1.8142407,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_013,1.0494404770333312,0.08827481995109433,0.020618556701030927,1.102836612813941,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,14,theta_170,5.0,DE/rand,none,0.1,10.0,1.5864453,7,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_014,1.1713635708374643,0.19755588210529484,0.26804123711340205,0.02784434590201706,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,15,theta_170,5.0,DE/rand,none,0.1,10.0,1.684192,24,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_015,1.1851983547295744,0.018045288473385306,0.7628865979381443,0.5003537536555789,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,16,theta_170,5.0,DE/rand,none,0.1,10.0,1.6676746,24,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_016,1.1744368962424583,0.0240090097931558,0.7319587628865979,0.4465169001058904,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,17,theta_170,5.0,DE/rand,none,0.1,10.0,1.6111928,13,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_017,1.1661562237307626,0.10230626179786342,0.4845360824742268,0.18052644067964121,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,18,theta_170,5.0,DE/rand,none,0.1,10.0,1.9284001,27,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_018,1.14705305029626,0.06551749857264975,0.1134020618556701,0.30388298481595966,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,19,theta_170,5.0,DE/rand,none,0.1,10.0,1.9191811,24,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_019,1.178295338162518,0.05815874940954787,0.5670103092783505,0.304740826545732,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,20,theta_170,5.0,DE/rand,none,0.1,10.0,1.7426877,4,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_020,1.1609434901867948,0.20261503991468022,0.23711340206185566,0.016645956390507134,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,21,theta_170,5.0,DE/rand,none,0.1,10.0,1.5932101,26,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_021,1.148735654915381,0.0633200549594353,0.4020618556701031,0.29076678719675,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,22,theta_170,5.0,DE/rand,none,0.1,10.0,1.787216,33,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_022,1.157486748780386,0.054708816681446136,0.21649484536082475,0.33817082266290016,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,23,theta_170,5.0,DE/rand,none,0.1,10.0,1.7739886,11,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_023,1.1690940895853073,0.14558077806783107,0.422680412371134,0.09800898037400832,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,24,theta_170,5.0,DE/rand,none,0.1,10.0,1.8871877,42,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_024,1.1775252951767157,0.03880986584086995,0.41237113402061853,0.41805733708106646,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,25,theta_170,5.0,DE/rand,none,0.1,10.0,1.7282205,24,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_025,1.1809457541161226,0.06710635498684775,0.6185567010309279,0.26987703943858227,0.07472340593170854
FullSelector,test,syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745,20,SelectorAblation_FullSelector_ECMADE_MOO,26,theta_170,5.0,DE/rand,none,0.1,10.0,1.5697135,26,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/FullSelector/test/syn_n200_k10_pathological_cov_skewed_high_vol_r03_s20260745/K_20/SelectorAblation_FullSelector_ECMADE_MOO/run_026,1.1790250614535678,0.06533518504173312,0.36082474226804123,0.3103795288946048,0.07472340593170854
