split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime,rank_HV,rank_IGD,rank_PF_Overlap,rank_PF_Drift,rank_Runtime,LabelScore,ThetaRank,source_theta_id,source_operator,source_migration,source_elite_ratio,source_archive_strategy,source_constraint_handling,subpops,operatorMode,exchangeMode,eliteRatio,stagnationThreshold,theta,archiveLimitFactor,consensusArchive,archiveConsWeight,bestGuide,minSubpopSize,C_LabelScore,C_ThetaRank
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_067,1.1271596112567488,0.0062468057385984,0.9230555555555556,0.0265414134757318,0.8592552292138337,6.841722326666666,10.0,3.0,7.0,3.0,21.0,8.8,9,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,5.6,2
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_076,1.1271596112567488,0.0062468057385984,0.9230555555555556,0.0265414134757318,0.8592552292138337,4.137276263333335,10.0,3.0,7.0,3.0,6.0,5.8,5,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,5.6,3
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_078,1.1271596112567488,0.0062468057385984,0.9230555555555556,0.0265414134757318,0.8592552292138337,4.263707660000001,10.0,3.0,7.0,3.0,8.0,6.2,6,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,5.6,4
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_034,1.127680738996523,0.0068563723293215,0.923888888888889,0.0306954803169753,0.8481457758192515,3.451182363333333,6.5,6.5,3.5,6.5,1.0,4.8,2,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,5.6000000000000005,5
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_037,1.127680738996523,0.0068563723293215,0.923888888888889,0.0306954803169753,0.8481457758192515,3.4533198266666663,6.5,6.5,3.5,6.5,2.0,5.0,3,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,5.6000000000000005,6
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_045,1.127680738996523,0.0068563723293215,0.923888888888889,0.0306954803169753,0.8481457758192515,4.020853136666667,6.5,6.5,3.5,6.5,5.0,5.6,4,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,5.6000000000000005,7
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_047,1.127680738996523,0.0068563723293215,0.923888888888889,0.0306954803169753,0.8481457758192515,4.727189856666667,6.5,6.5,3.5,6.5,17.0,8.0,7,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,5.6000000000000005,8
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_118,1.1281298666477422,0.0069192378206659,0.9225,0.0316376461719912,0.8416784558879106,4.46716171,3.0,10.0,10.0,10.0,11.0,8.8,10,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,8.6,9
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_131,1.1281298666477422,0.0069192378206659,0.9225,0.0316376461719912,0.8416784558879106,4.58401906,3.0,10.0,10.0,10.0,13.0,9.2,11,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,8.6,10
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_132,1.1281298666477422,0.0069192378206659,0.9225,0.0316376461719912,0.8416784558879106,4.4656634933333335,3.0,10.0,10.0,10.0,10.0,8.6,8,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,8.6,11
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_200,1.1255275325059209,0.0081173682599318,0.8922222222222225,0.0359014578861752,0.8818845520352948,10.579661233333333,15.0,12.0,12.0,18.0,22.0,15.8,16,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,14.399999999999999,12
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_084,1.1262664311900197,0.0087589805291529,0.8763888888888889,0.0331883083545725,0.8776148049781299,3.5652471166666664,13.0,14.0,16.0,16.0,4.0,12.6,13,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,15.0,13
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_086,1.1262664311900197,0.0087589805291529,0.8763888888888889,0.0331883083545725,0.8776148049781299,3.543548,13.0,14.0,16.0,16.0,3.0,12.4,12,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,15.0,14
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_089,1.1262664311900197,0.0087589805291529,0.8763888888888889,0.0331883083545725,0.8776148049781299,4.48553742,13.0,14.0,16.0,16.0,12.0,14.2,14,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,15.0,15
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_144,1.1236219165968029,0.0094147972774068,0.881388888888889,0.0390680467266417,0.8643570271595179,6.0080731133333325,16.5,16.5,13.5,23.5,20.0,18.0,18,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,17.7,16
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_159,1.1236219165968029,0.0094147972774068,0.881388888888889,0.0390680467266417,0.8643570271595179,4.351739153333332,16.5,16.5,13.5,23.5,9.0,15.8,15,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,17.7,17
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_223,1.1220379941348952,0.0117842058428301,0.8213888888888888,0.0326341010226285,0.867054202985404,10.69397628,23.0,19.0,19.0,13.0,24.0,19.6,21,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,18.0,18
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_234,1.1220379941348952,0.0117842058428301,0.8213888888888888,0.0326341010226285,0.867054202985404,10.608867446666665,23.0,19.0,19.0,13.0,23.0,19.4,20,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,18.0,19
train,syn_n100_k05_high_corr_heavy_tail_extreme_events_r01_s20260681,5,theta_237,1.1220379941348952,0.0117842058428301,0.8213888888888888,0.0326341010226285,0.867054202985404,4.638041996666667,23.0,19.0,19.0,13.0,15.0,17.8,17,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,18.0,20
